% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2169 +2.573394630e+02 +2.573394630e+02 +1.655494630e+02 +1.655494630e+02 -2.2341e+00 -8.8474e-01 +1.7652e+00 -2.5053e+00 +1.6879e+00 +2.1645e+00 +1.4262e+00 +3.8074e+00 +2.6320e+00 +3.2783e-01 -1.3867e+00 -1.4951e+00 +6.5050e-01 +8.0839e-01 +2.2256e+00 +5.6115e-01 +3.1993e-01 +7.9944e-01 +3.4165e-01 +4.2796e+00
2603 +2.520909613e+02 +2.520909613e+02 +1.603009613e+02 +1.603009613e+02 +2.6163e-01 -1.0789e-01 +8.3000e-01 -4.4233e+00 +2.5195e+00 +3.8626e+00 +3.9624e-01 +3.2093e+00 +3.0319e+00 -3.8928e-01 +8.3856e-01 -2.5939e+00 +1.1458e+00 +7.5822e-01 +3.5846e+00 -6.8853e-02 -7.7542e-01 +1.0993e+00 -7.7343e-01 +3.9196e+00
2668 +2.378013019e+02 +2.378013019e+02 +1.460113019e+02 +1.460113019e+02 -4.0464e-01 -5.7531e-01 +1.1682e+00 -4.4803e+00 +1.5726e+00 +3.2923e+00 +2.8940e-01 +2.2077e+00 +2.6253e+00 +4.4947e-01 -6.7731e-01 -2.9386e+00 +7.2207e-01 +2.0507e+00 +3.4662e+00 +6.7192e-01 +8.1467e-01 +3.3299e-01 -1.2061e-01 +4.0409e+00
2726 +2.330291346e+02 +2.330291346e+02 +1.412391346e+02 +1.412391346e+02 -2.4782e+00 -1.5243e+00 +1.4428e+00 -3.1984e+00 +2.4378e+00 +3.0817e+00 +1.4396e+00 +2.4567e+00 +2.0845e+00 +2.0061e-01 -1.1759e+00 -2.5081e+00 +2.5936e+00 +2.3931e+00 +3.7208e+00 +1.1701e+00 +8.8305e-01 +1.3492e+00 +3.4737e-01 +4.4205e+00
3975 +2.255847428e+02 +2.255847428e+02 +1.337947428e+02 +1.337947428e+02 -2.8009e+00 +3.2432e+00 +2.3800e+00 -2.5068e+00 +1.3768e+00 +3.9754e+00 +2.3531e+00 +1.7667e+00 +2.6564e+00 -7.4690e-02 +1.1101e+00 -3.2994e+00 +1.7073e+00 +1.4612e+00 +3.0834e+00 +4.5358e-01 +8.4765e-01 +6.4900e-01 -2.4664e-01 +4.2777e+00
4588 +2.138927390e+02 +2.138927390e+02 +1.221027390e+02 +1.221027390e+02 -1.0238e+00 +2.2104e-01 +3.0779e+00 -2.5127e+00 +2.4598e+00 +2.3419e+00 +1.3280e+00 +2.3195e+00 +2.7640e+00 +1.0851e+00 +1.4057e-01 -3.4535e+00 +2.1338e+00 +3.7468e-02 +3.5319e+00 +1.0853e+00 -1.9202e-01 +2.9951e-01 +1.8827e-01 +3.6601e+00
5266 +2.062307912e+02 +2.062307912e+02 +1.144407912e+02 +1.144407912e+02 -7.2327e-01 +1.2898e+00 +3.7767e+00 -3.0185e+00 +2.2342e+00 +3.0321e+00 +1.4387e+00 +2.2791e+00 +2.6562e+00 -1.1951e+00 -5.4814e-01 -3.3586e+00 +2.2090e+00 +1.2388e+00 +2.7175e+00 -8.0774e-02 +5.5267e-01 +1.2323e+00 +1.2822e-01 +3.8897e+00
5577 +1.877849779e+02 +1.877849779e+02 +9.599497793e+01 +9.599497793e+01 -1.8194e+00 -1.1850e-01 +3.7689e+00 -2.7160e+00 +2.2456e+00 +4.9742e+00 +2.6135e+00 +2.3031e+00 +3.2529e+00 +3.6768e-01 +2.2028e-01 -2.4417e+00 +2.0811e+00 +1.4240e+00 +3.3923e+00 +1.3833e+00 +3.3951e-01 -2.5204e-02 -4.0396e-01 +3.7377e+00
5656 +1.826817374e+02 +1.826817374e+02 +9.089173739e+01 +9.089173739e+01 -1.7399e+00 -4.7057e-01 +3.6473e+00 -3.5546e+00 +2.8222e+00 +3.1303e+00 +1.7761e+00 +3.1157e+00 +2.5998e+00 -4.0712e-01 -1.8708e-01 -3.5266e+00 +1.6319e+00 +7.2884e-01 +2.6486e+00 +9.7453e-01 +7.5755e-01 +2.5996e-01 +3.4668e-01 +3.5009e+00
7090 +1.771417669e+02 +1.771417669e+02 +8.535176687e+01 +8.535176687e+01 -2.1527e+00 +3.0288e-01 +1.7018e+00 -5.3306e+00 +2.0007e+00 +3.2400e+00 +1.8100e+00 +3.3888e+00 +2.3220e+00 +1.1047e+00 +4.8565e-01 -2.1148e+00 +2.6202e+00 +1.7146e+00 +3.8439e+00 +1.0482e+00 +3.6281e-01 +8.6581e-02 +3.2719e-01 +4.1462e+00
7436 +1.727255203e+02 +1.727255203e+02 +8.093552028e+01 +8.093552028e+01 -7.8010e-01 -3.3964e-01 +2.3523e+00 -1.9071e+00 +1.5923e+00 +4.9769e+00 +2.1657e+00 +2.2205e+00 +1.9700e+00 -1.1039e+00 -1.7736e-01 -2.5302e+00 +2.2622e+00 +9.1783e-01 +2.6932e+00 +6.2519e-01 -2.5112e-01 +6.7852e-01 -3.0306e-01 +3.9366e+00
8102 +1.643433604e+02 +1.643433604e+02 +7.255336040e+01 +7.255336040e+01 -1.0271e+00 +9.6911e-02 +2.5731e+00 -3.3463e+00 +2.5100e+00 +4.5565e+00 +2.3657e+00 +4.2275e+00 +2.3181e+00 +1.8686e+00 +3.3425e-01 -1.7093e+00 +1.4787e+00 +1.3072e+00 +3.5203e+00 -3.9650e-02 +7.5393e-01 +3.1182e-01 +7.8436e-02 +4.1367e+00
8377 +1.479458700e+02 +1.479458700e+02 +5.615586997e+01 +5.615586997e+01 -1.8884e+00 +1.2473e+00 +1.5373e+00 -1.0407e+00 +3.4371e+00 +3.2372e+00 +1.9996e+00 +3.9502e+00 +1.8857e+00 -1.0972e-01 +4.1211e-01 -1.6576e+00 +2.2759e+00 +1.1355e+00 +3.4394e+00 +1.5498e+00 +4.0156e-01 +1.0058e+00 +2.8791e-01 +3.2035e+00
12720 +1.300877196e+02 +1.300877196e+02 +3.829771959e+01 +3.829771959e+01 +1.2146e-01 +1.3616e+00 +3.3329e+00 -5.2281e-01 +1.6892e+00 +3.9657e+00 +1.9268e+00 +3.6802e+00 +2.4943e+00 -4.4945e-01 -2.1744e-01 -2.9796e+00 +2.5463e+00 +1.7940e+00 +3.6283e+00 +1.4482e+00 +4.4117e-01 +4.1038e-01 -3.0288e-01 +4.1254e+00
14010 +1.226570875e+02 +1.226570875e+02 +3.086708752e+01 +3.086708752e+01 -8.3635e-01 +1.0959e+00 +3.5135e+00 -3.5855e+00 +3.0824e+00 +3.0819e+00 +2.0921e+00 +2.5290e+00 +2.5851e+00 -5.6150e-01 +3.5137e-01 -2.9794e+00 +2.1594e+00 +3.6484e+00 +3.4689e+00 +1.5725e+00 +4.7663e-01 +5.8604e-01 -3.0324e-01 +3.1261e+00
21150 +1.137540054e+02 +1.137540054e+02 +2.196400543e+01 +2.196400543e+01 -2.9721e+00 -9.3421e-01 +5.8767e-01 -1.9520e+00 +3.8445e+00 +4.0416e+00 +1.9149e+00 +4.2345e+00 +1.9992e+00 -5.6611e-01 +3.1755e-01 -2.4356e+00 +1.3308e+00 +1.6527e+00 +3.5447e+00 +1.4502e+00 -2.5435e-02 +6.6851e-01 +3.5213e-01 +3.4263e+00
21246 +1.115351218e+02 +1.115351218e+02 +1.974512184e+01 +1.974512184e+01 -2.9899e+00 -4.8891e-01 +5.2817e-01 -2.0854e+00 +3.9267e+00 +3.9519e+00 +1.8352e+00 +4.1221e+00 +2.0328e+00 -4.5407e-01 -2.3555e-01 -2.5523e+00 +1.3137e+00 +1.7752e+00 +3.5598e+00 +1.4733e+00 -2.2266e-02 +6.8564e-01 +4.4389e-01 +3.9486e+00
21256 +1.073245965e+02 +1.073245965e+02 +1.553459649e+01 +1.553459649e+01 -3.0216e+00 -5.9374e-01 +5.0637e-01 -2.0798e+00 +3.8914e+00 +4.0485e+00 +1.8252e+00 +4.1064e+00 +2.0078e+00 -6.6626e-01 -1.6027e-01 -2.5037e+00 +1.2988e+00 +1.7600e+00 +3.5209e+00 +1.4710e+00 -1.7101e-02 +6.8987e-01 +4.1714e-01 +3.8678e+00
21379 +1.061619543e+02 +1.061619543e+02 +1.437195425e+01 +1.437195425e+01 -3.0871e+00 -5.5623e-01 +5.0983e-01 -2.0416e+00 +3.9116e+00 +3.8938e+00 +2.0155e+00 +4.2065e+00 +1.8737e+00 -5.1237e-01 +2.8062e-01 -2.4900e+00 +1.3827e+00 +1.3082e+00 +3.5075e+00 +1.4807e+00 -3.2659e-02 +1.0015e+00 +3.6383e-01 +4.0545e+00
21383 +9.578658669e+01 +9.578658669e+01 +3.996586685e+00 +3.996586685e+00 -3.1452e+00 -5.4639e-01 +5.6720e-01 -1.9676e+00 +3.8358e+00 +3.9927e+00 +1.9558e+00 +4.2825e+00 +2.0039e+00 -5.6301e-01 +2.9953e-01 -2.4835e+00 +1.3453e+00 +1.2011e+00 +3.5123e+00 +1.5128e+00 -3.5132e-02 +8.8739e-01 +3.3864e-01 +4.1963e+00
21664 +9.018143251e+01 +9.018143251e+01 -1.608567491e+00 -1.608567491e+00 -2.8740e+00 -6.5500e-01 +6.9192e-01 -2.0213e+00 +3.8579e+00 +3.8672e+00 +1.9050e+00 +4.3029e+00 +2.0024e+00 -5.7758e-01 +4.2273e-01 -2.4030e+00 +1.3185e+00 +1.3785e+00 +3.4698e+00 +1.5012e+00 -7.0943e-02 +1.0442e+00 +3.1535e-01 +3.1972e+00
21798 +8.690711357e+01 +8.690711357e+01 -4.882886433e+00 -4.882886433e+00 -2.9934e+00 -5.2720e-01 +7.6134e-01 -2.1408e+00 +3.8672e+00 +4.0000e+00 +1.8129e+00 +4.2218e+00 +1.9074e+00 -5.5511e-01 +8.4698e-01 -2.3920e+00 +1.3574e+00 +1.7363e+00 +3.5060e+00 +1.4340e+00 -1.0063e-01 +1.0691e+00 +3.7565e-01 +3.8054e+00
24076 +7.832434992e+01 +7.832434992e+01 -1.346565008e+01 -1.346565008e+01 -2.9194e+00 -5.7746e-01 +7.2167e-01 -1.1360e+00 +4.1945e+00 +3.9644e+00 +1.8621e+00 +4.2160e+00 +2.0140e+00 -4.5700e-03 +3.5163e-01 -2.5403e+00 +1.3110e+00 +1.6894e+00 +3.5310e+00 +1.5037e+00 -6.3665e-02 +2.9525e-01 +3.7650e-01 +3.8475e+00
25014 +7.602551782e+01 +7.602551782e+01 -1.576448218e+01 -1.576448218e+01 -2.9340e+00 -4.8527e-01 +7.1540e-01 -1.1960e+00 +3.8780e+00 +3.9756e+00 +1.9054e+00 +4.1752e+00 +1.9570e+00 +2.3313e-02 +4.6099e-01 -2.5094e+00 +1.2595e+00 +1.7294e+00 +3.4647e+00 +1.5067e+00 -2.5754e-02 -3.5961e-04 +3.5024e-01 +3.8835e+00
25015 +7.380155830e+01 +7.380155830e+01 -1.798844170e+01 -1.798844170e+01 -2.9994e+00 -4.8466e-01 +7.1089e-01 -1.1634e+00 +3.8689e+00 +3.9167e+00 +1.9204e+00 +4.2213e+00 +1.9321e+00 -1.3654e-02 +4.4586e-01 -2.5513e+00 +1.2834e+00 +1.7438e+00 +3.4879e+00 +1.4966e+00 -6.9833e-02 +1.7596e-02 +3.3886e-01 +3.9035e+00
25411 +6.997044005e+01 +6.997044005e+01 -2.181955995e+01 -2.181955995e+01 -2.9288e+00 -4.9890e-01 +6.7911e-01 -1.0614e+00 +3.9103e+00 +3.8995e+00 +1.3195e+00 +4.1766e+00 +1.9303e+00 -2.8007e-02 +3.1182e-01 -2.5522e+00 +1.3282e+00 +1.7552e+00 +3.5342e+00 +1.4664e+00 -2.3795e-02 -1.5793e-02 +3.6831e-01 +3.9013e+00
26324 +6.887359853e+01 +6.887359853e+01 -2.291640147e+01 -2.291640147e+01 -2.9479e+00 -3.6614e-01 +5.8520e-01 -1.1160e+00 +3.8882e+00 +3.9423e+00 +1.3814e+00 +4.3139e+00 +1.9890e+00 +8.2160e-03 +3.0238e-01 -2.5233e+00 +1.3230e+00 +1.7260e+00 +3.5382e+00 +1.4971e+00 -5.3003e-02 -1.2486e-02 +3.4142e-01 +3.8546e+00
26354 +6.630935167e+01 +6.630935167e+01 -2.548064833e+01 -2.548064833e+01 -2.9594e+00 -3.5878e-01 +6.6090e-01 -1.1562e+00 +3.9473e+00 +3.9811e+00 +1.3802e+00 +4.3297e+00 +1.9914e+00 +2.4076e-02 +3.0720e-01 -2.5066e+00 +1.3354e+00 +1.6893e+00 +3.5270e+00 +1.4928e+00 -6.5107e-02 -5.5847e-02 +3.7355e-01 +3.8742e+00
26755 +6.371366510e+01 +6.371366510e+01 -2.807633490e+01 -2.807633490e+01 -2.9862e+00 -4.2061e-01 +7.8041e-01 -1.1765e+00 +3.9426e+00 +3.8808e+00 +1.3581e+00 +4.2684e+00 +1.9776e+00 -1.8238e-04 +2.8794e-01 -2.5164e+00 +1.2933e+00 +1.7009e+00 +3.5267e+00 +1.4838e+00 -4.4285e-02 -3.6159e-02 +3.2995e-01 +3.8760e+00
26898 +6.020568440e+01 +6.020568440e+01 -3.158431560e+01 -3.158431560e+01 -3.0036e+00 -3.8409e-01 +7.4970e-01 -1.1828e+00 +3.8924e+00 +3.8874e+00 +1.3897e+00 +4.2866e+00 +1.9619e+00 -1.9904e-02 +2.8657e-01 -2.4861e+00 +1.3206e+00 +1.7163e+00 +3.4850e+00 +1.5131e+00 -3.3061e-02 -2.9282e-02 +3.7138e-01 +3.8650e+00
27958 +5.874783631e+01 +5.874783631e+01 -3.304216369e+01 -3.304216369e+01 -2.9453e+00 -5.1922e-01 +7.2613e-01 -1.1407e+00 +3.9478e+00 +3.8928e+00 +1.3287e+00 +4.2420e+00 +1.9421e+00 -2.9683e-02 +3.0216e-01 -2.4881e+00 +1.3219e+00 +1.7404e+00 +3.5259e+00 +1.5165e+00 -2.5628e-02 -2.0525e-02 +3.6542e-01 +3.8864e+00
28426 +5.680771665e+01 +5.680771665e+01 -3.498228335e+01 -3.498228335e+01 -3.0722e+00 -5.0524e-01 +6.7666e-01 -1.1631e+00 +3.9355e+00 +3.9421e+00 +1.3638e+00 +4.2359e+00 +1.9521e+00 -3.9987e-02 +3.6833e-01 -2.4637e+00 +1.3064e+00 +1.7463e+00 +3.4993e+00 +1.4616e+00 -4.3467e-02 -2.8448e-02 +3.6403e-01 +3.8624e+00
29302 +5.570099835e+01 +5.570099835e+01 -3.608900165e+01 -3.608900165e+01 -3.0267e+00 -4.4624e-01 +7.1781e-01 -1.1219e+00 +3.9399e+00 +3.8861e+00 +1.3579e+00 +4.2341e+00 +1.9749e+00 +7.3453e-03 +3.4606e-01 -2.4661e+00 +1.3235e+00 +1.7340e+00 +3.5280e+00 +1.4948e+00 -5.1775e-02 -5.6038e-02 +3.7076e-01 +3.8769e+00
29782 +5.484587559e+01 +5.484587559e+01 -3.694412441e+01 -3.694412441e+01 -2.9769e+00 -4.8256e-01 +6.8918e-01 -1.1066e+00 +3.9499e+00 +3.9308e+00 +1.3270e+00 +4.2238e+00 +1.9750e+00 -1.5488e-03 +3.2169e-01 -2.4580e+00 +1.3021e+00 +1.7215e+00 +3.5064e+00 +1.4506e+00 -3.7092e-02 -2.9197e-02 +3.7124e-01 +3.8722e+00
30441 +5.352587061e+01 +5.352587061e+01 -3.826412939e+01 -3.826412939e+01 -2.9903e+00 -4.3309e-01 +6.6811e-01 -1.1480e+00 +3.9488e+00 +3.9333e+00 +1.3805e+00 +4.2412e+00 +1.9633e+00 +9.1275e-03 +3.0859e-01 -2.4615e+00 +1.3333e+00 +1.7362e+00 +3.5120e+00 +1.4827e+00 -3.5092e-02 -3.3191e-02 +3.6930e-01 +3.8706e+00
32427 +5.243437329e+01 +5.243437329e+01 -3.935562671e+01 -3.935562671e+01 -2.9921e+00 -4.9672e-01 +7.0556e-01 -1.1381e+00 +3.9504e+00 +3.8982e+00 +1.3451e+00 +4.2418e+00 +1.9688e+00 -1.8605e-02 +3.0891e-01 -2.4614e+00 +1.3210e+00 +1.7333e+00 +3.5040e+00 +1.4756e+00 -3.6085e-02 -2.6497e-02 +3.7433e-01 +3.8706e+00
131157 +5.018554693e+01 +5.018554693e+01 -4.160445307e+01 -4.160445307e+01 -9.2611e-01 +2.2776e+00 +2.5200e+00 -1.1168e+00 +2.5088e+00 +3.9274e+00 +2.6329e+00 +3.6988e+00 +2.4713e+00 +1.0662e+00 +3.1985e-01 -1.4216e+00 +2.1709e+00 +1.7333e+00 +3.5035e+00 -5.0959e-01 +7.6410e-01 +3.1172e-01 -3.5056e-01 +3.5522e+00
131937 +4.938253520e+01 +4.938253520e+01 -4.240746480e+01 -4.240746480e+01 -9.5518e-01 +2.2972e+00 +2.4933e+00 -1.1224e+00 +2.5054e+00 +3.8799e+00 +2.6093e+00 +3.6621e+00 +2.4700e+00 +1.0852e+00 +3.0840e-01 -1.4290e+00 +2.1671e+00 +1.7436e+00 +3.5055e+00 -5.1626e-01 +7.6317e-01 +3.1387e-01 -3.5949e-01 +3.5620e+00
133536 +4.888093474e+01 +4.888093474e+01 -4.290906526e+01 -4.290906526e+01 -9.5882e-01 +2.2893e+00 +2.5099e+00 -1.1397e+00 +2.5073e+00 +3.8980e+00 +2.6069e+00 +3.6474e+00 +2.4450e+00 +1.0650e+00 +3.1086e-01 -1.4261e+00 +2.1726e+00 +1.7431e+00 +3.4905e+00 -5.1264e-01 +7.7124e-01 +3.1488e-01 -3.6174e-01 +3.5628e+00
139387 +4.785185339e+01 +4.785185339e+01 -4.393814661e+01 -4.393814661e+01 -9.4604e-01 +2.2962e+00 +2.5155e+00 -1.1337e+00 +2.5242e+00 +3.9168e+00 +2.6275e+00 +3.6531e+00 +2.4530e+00 +1.0779e+00 +3.1793e-01 -1.4333e+00 +2.1645e+00 +1.7398e+00 +3.4983e+00 -5.0315e-01 +7.6977e-01 +3.1073e-01 -3.6074e-01 +3.5633e+00
% function evaluation | noise-free fitness - Fopt (-1.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.627164284e+02 +6.627164284e+02 +6.499464284e+02 +6.499464284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 +6.459761118e+02 +6.459761118e+02 +6.332061118e+02 +6.332061118e+02 +2.3013e-01 +1.5856e+00 -1.1418e+00 -1.3221e+00 -1.1467e+00 -7.3965e-01 +1.0727e+00 -9.8023e-01 +7.7082e-01 -1.4349e+00 +9.2229e-01 +1.4528e+00 +1.5061e+00 -3.8990e-01 +4.5467e-01 -1.0372e+00 +7.8783e-01 +5.2808e-01 -1.0754e+00 +7.2807e-01
32 +6.355599592e+02 +6.355599592e+02 +6.227899592e+02 +6.227899592e+02 -3.1161e-01 +2.3543e+00 +6.5270e-01 -7.0323e-01 -1.1860e+00 -1.2208e+00 +1.8771e+00 +2.3462e-01 +3.4934e-02 -4.9390e-01 +6.5037e-01 +9.8138e-01 -1.6822e+00 +6.8206e-01 +2.4618e+00 -2.9723e+00 -5.6328e-01 +4.9244e-01 -1.6072e+00 -8.4751e-01
36 +6.304788610e+02 +6.304788610e+02 +6.177088610e+02 +6.177088610e+02 -9.2723e-01 +4.8138e+00 -4.2621e-01 -1.8203e+00 -6.5522e-01 +1.8281e+00 +1.6253e+00 -2.3402e+00 +3.5476e+00 -2.8642e+00 +1.3620e+00 -1.4111e+00 -2.0344e+00 +8.3553e-01 +2.5212e+00 -3.2160e+00 -2.1394e-01 +8.0721e-01 -5.3031e-01 -1.8122e+00
48 +6.074045379e+02 +6.074045379e+02 +5.946345379e+02 +5.946345379e+02 -1.1392e+00 +4.0393e+00 +6.2071e-01 -1.1074e+00 +2.1903e+00 +1.8879e+00 +1.5369e+00 -1.8855e+00 +1.1873e+00 -7.6972e-01 +1.3928e+00 -1.2526e+00 -6.0733e-01 +5.7007e-01 +9.4527e-01 -2.9295e+00 -1.9430e+00 +1.4012e+00 -8.5442e-01 -1.5868e+00
57 +5.646638969e+02 +5.646638969e+02 +5.518938969e+02 +5.518938969e+02 -1.5466e+00 +3.2941e+00 +1.1881e+00 -1.1989e+00 +1.3514e+00 +1.2868e+00 +1.3917e+00 -2.3671e+00 +8.9019e-01 -6.8367e-02 +9.2730e-01 +1.1001e-01 +1.2090e+00 +2.3284e-01 +1.5524e+00 -1.0195e+00 -1.2514e+00 +1.1856e+00 -1.2744e+00 -2.3683e+00
77 +4.405073863e+02 +4.405073863e+02 +4.277373863e+02 +4.277373863e+02 -1.5875e+00 +1.9440e+00 +2.2192e+00 -1.8550e-01 -2.4173e-02 +2.4681e+00 +2.5018e+00 -4.1860e-01 +1.9919e+00 -1.3242e+00 +1.1105e+00 -2.7079e+00 +8.9631e-01 -1.5235e+00 +2.5008e+00 -1.8224e-01 -7.3555e-02 -3.3052e-01 -1.2056e+00 -2.3580e+00
82 +3.421929061e+02 +3.421929061e+02 +3.294229061e+02 +3.294229061e+02 -1.4139e+00 +2.5025e+00 +1.5791e+00 +9.8757e-02 -9.6214e-01 +2.7951e+00 +2.4234e+00 -5.0722e-01 +1.9739e+00 -3.2207e+00 +7.3062e-01 -1.7959e+00 +7.5629e-01 -1.4626e+00 +1.8380e+00 -9.0445e-01 +9.7319e-01 -1.4008e+00 -2.8774e-01 -2.0443e+00
329 +3.238639709e+02 +3.238639709e+02 +3.110939709e+02 +3.110939709e+02 +2.5120e+00 +1.0756e+00 +1.2644e+00 -1.2001e+00 +5.5997e-01 +4.1373e+00 +3.2170e+00 +1.5850e-01 +1.8598e+00 -5.7135e-01 +2.1737e+00 -1.2057e+00 +9.1080e-01 -1.0130e+00 +5.4542e-01 -2.1752e+00 -1.1157e+00 -9.5476e-01 -5.1841e-01 -1.0476e+00
473 +3.204651508e+02 +3.204651508e+02 +3.076951508e+02 +3.076951508e+02 +6.7014e-01 -6.7898e-01 -1.1460e+00 -1.9533e-01 +3.2264e-01 +6.6900e-01 +2.1144e+00 -2.2520e+00 +2.8472e+00 -4.9916e-01 +3.0841e+00 -4.8858e+00 +7.3122e-01 -2.1110e+00 +2.5599e+00 -4.8926e+00 +1.6665e-01 -1.4473e+00 -9.0987e-02 -1.2534e+00
485 +2.771304031e+02 +2.771304031e+02 +2.643604031e+02 +2.643604031e+02 +1.2760e+00 -3.6324e-01 -1.1073e+00 -1.6501e+00 -3.2896e-01 -1.1537e-01 +3.3275e+00 -2.7062e+00 +2.5265e+00 -2.4842e+00 +3.6484e+00 -3.2571e+00 +1.4049e+00 -2.6934e+00 +1.5238e+00 -4.8151e+00 +8.9053e-01 -9.8216e-01 +5.1807e-01 -1.0252e+00
1296 +2.588820419e+02 +2.588820419e+02 +2.461120419e+02 +2.461120419e+02 +1.7050e+00 +2.3020e+00 +2.1752e+00 -3.1318e+00 +4.2101e-01 +1.1107e+00 +3.2493e+00 -7.5347e-01 +1.9203e+00 -1.1849e+00 +3.4315e+00 -3.0164e+00 +3.5983e-01 -1.4873e+00 +2.2234e+00 -3.3411e+00 -1.0640e+00 -1.8284e+00 -6.5797e-01 -1.9161e+00
2229 +2.481635411e+02 +2.481635411e+02 +2.353935411e+02 +2.353935411e+02 +2.0200e+00 +3.9991e-01 +9.6736e-02 -1.7651e+00 -1.2446e+00 +3.4154e+00 +1.8844e+00 -1.2383e+00 +2.9803e+00 -1.6724e+00 +1.9389e+00 -3.0074e+00 +8.7370e-01 -2.4027e+00 +1.6786e+00 -3.8742e+00 +8.7412e-01 -1.9812e+00 +1.7939e-01 -2.0624e+00
2237 +2.343466226e+02 +2.343466226e+02 +2.215766226e+02 +2.215766226e+02 +1.6588e+00 +3.5728e-01 +4.1609e-01 -1.5937e+00 -1.1909e+00 +3.6014e+00 +2.0538e+00 -2.9444e-01 +2.7366e+00 -1.5425e+00 +2.2087e+00 -2.5043e+00 +1.1890e+00 -1.5485e+00 +2.2789e+00 -3.9864e+00 +6.9427e-01 -1.8221e+00 -3.0069e-01 -1.9066e+00
3822 +2.112362536e+02 +2.112362536e+02 +1.984662536e+02 +1.984662536e+02 +3.4862e+00 -6.0567e-01 +1.7694e+00 +2.1244e-01 +7.8535e-01 +2.3217e+00 +7.8582e-01 +1.2952e+00 +2.1942e+00 -2.4040e-01 +2.7419e+00 -2.9433e+00 +1.1480e+00 -1.5762e+00 +2.2814e+00 -4.1495e+00 -1.4726e-01 -1.9449e+00 -2.8218e-01 -2.8299e+00
3937 +1.916050264e+02 +1.916050264e+02 +1.788350264e+02 +1.788350264e+02 +1.4994e+00 +4.5675e+00 +1.5440e+00 +2.4429e-01 +1.7285e+00 +2.4600e+00 +1.4972e+00 -2.3061e+00 +2.5105e+00 -1.4507e+00 +2.1499e+00 -2.6925e+00 +1.7126e+00 -2.7594e+00 +2.7469e+00 -3.0247e+00 +1.6230e-01 -3.0872e+00 -3.2487e-03 -1.9131e+00
6990 +1.805971011e+02 +1.805971011e+02 +1.678271011e+02 +1.678271011e+02 +1.9140e+00 +2.2257e+00 +6.0146e-01 -1.4060e+00 +1.0644e-01 +2.6670e+00 +2.1596e+00 -1.9100e+00 +1.8450e+00 -1.4661e+00 +2.5177e+00 -2.7953e+00 +1.3101e+00 -3.2245e+00 +2.6776e+00 -4.6514e+00 +7.0234e-01 -4.1104e+00 -3.0791e-01 -1.7633e+00
8461 +1.676564580e+02 +1.676564580e+02 +1.548864580e+02 +1.548864580e+02 +1.7966e+00 +1.2293e+00 +1.9849e+00 +2.7171e-01 +6.5643e-01 +4.2462e+00 +3.0452e+00 -1.0785e+00 +1.6632e+00 +2.3416e-01 +3.7304e+00 -3.6055e+00 +1.4752e+00 -3.0692e+00 +2.2306e+00 -2.8447e+00 +1.3516e+00 -3.0239e+00 +4.7608e-01 -2.2561e+00
9777 +1.522444869e+02 +1.522444869e+02 +1.394744869e+02 +1.394744869e+02 +2.3753e+00 +1.3273e+00 +1.4371e+00 +2.0131e-01 +9.5551e-01 +1.6185e+00 +3.4389e+00 +7.9012e-01 +1.6886e+00 -1.3173e+00 +3.2034e+00 -3.6406e+00 +1.7501e+00 -1.9716e+00 +2.3553e+00 -3.3097e+00 +9.5573e-01 -2.3457e+00 +1.8709e-01 -2.5214e+00
13485 +1.500559853e+02 +1.500559853e+02 +1.372859853e+02 +1.372859853e+02 +2.0511e+00 +1.6180e+00 +2.0971e+00 +9.3248e-01 +7.8804e-01 +1.9184e+00 +2.3452e+00 -4.5947e-01 +2.7684e+00 -1.0938e+00 +3.0823e+00 -3.1234e+00 +4.2242e-01 -3.1145e+00 +2.6772e+00 -3.3653e+00 +4.2067e-01 -1.7088e+00 +2.0383e-01 -2.5520e+00
13628 +1.452438217e+02 +1.452438217e+02 +1.324738217e+02 +1.324738217e+02 +1.5940e+00 -6.4351e-01 +2.1310e+00 +3.1771e-01 +2.8221e-01 +1.7322e+00 +2.1879e+00 +3.1916e-01 +2.8951e+00 -3.1049e-01 +3.0564e+00 -3.6440e+00 +9.9043e-01 -1.9958e+00 +2.5630e+00 -3.7633e+00 +1.2477e+00 -2.2852e+00 +4.1644e-01 -2.4104e+00
14584 +1.301207773e+02 +1.301207773e+02 +1.173507773e+02 +1.173507773e+02 +1.5312e+00 +1.8214e+00 +2.1537e+00 +6.0283e-02 +7.5726e-01 +2.5484e+00 +1.2345e+00 -1.2237e+00 +2.4180e+00 -8.4434e-01 +3.3388e+00 -3.0569e+00 +9.6824e-01 -3.2076e+00 +2.6110e+00 -3.3194e+00 +2.9190e-01 -1.9856e+00 +1.5241e-01 -1.8106e+00
