% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
445 +4.713220210e-01 +4.713220210e-01 -8.738677979e+00 -8.738677979e+00 +9.3284e+00 +7.5037e+00 +4.6301e+00 +1.5840e+01 -2.1373e+01 +6.9511e+00 +7.3581e+00 +8.3470e+00 +7.8375e+00 -2.6437e+01 -5.4234e+00 -9.2796e+00 +1.0383e+01 +2.5820e+01 -1.0820e+01 -8.3575e+00 +1.4935e+01 +1.6770e+01 -1.0465e+01 +1.0748e+01
446 +1.513050355e-01 +1.513050355e-01 -9.058694965e+00 -9.058694965e+00 +9.4814e+00 +7.4025e+00 +4.8813e+00 +1.7644e+01 -2.3832e+01 +7.3523e+00 +7.7002e+00 +1.0080e+01 +8.5670e+00 -2.6039e+01 -6.3172e+00 -1.1160e+01 +1.4499e+01 +2.7704e+01 -1.0102e+01 -8.8239e+00 +1.5553e+01 +1.6325e+01 -1.0002e+01 +1.2294e+01
450 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +1.0148e+01 +8.3760e+00 +6.0765e+00 +1.5013e+01 -2.5226e+01 +5.3457e+00 +7.3163e+00 +8.8210e+00 +7.9429e+00 -2.5985e+01 -6.8308e+00 -9.9643e+00 +1.2050e+01 +2.7947e+01 -1.0402e+01 -1.0891e+01 +1.4571e+01 +1.9400e+01 -8.9888e+00 +1.1638e+01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +1.055266128e+03 +1.055266128e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.827662530e+02 +3.827662530e+02 +1.038756253e+03 +1.038756253e+03 -2.4316e+00 -6.2889e-01 -1.7517e+00 +1.8852e+00 +6.0636e-01 +9.2901e-01 +1.6594e+00 +6.3212e-01 -1.2544e+00 +1.1678e-02 +1.2633e+00 +2.2723e+00 +5.1822e-01 +1.2950e-01 -1.5584e+00 -8.2757e-01 +8.9894e-01 -7.3937e-02 -5.0003e-01 +2.3901e+00
11 +3.736011935e+02 +3.736011935e+02 +1.029591193e+03 +1.029591193e+03 +7.3841e-02 +2.4869e+00 +1.3965e+00 +4.5775e+00 +1.8786e+00 +7.0049e-01 +2.2718e-01 +8.5283e-01 -1.2737e+00 -6.4938e-01 +4.0504e+00 +1.6943e+00 -1.4026e+00 -5.2300e-01 -2.9772e+00 -7.5660e-02 +1.4022e-01 -1.7358e-01 -2.7818e-01 +2.3353e+00
12 +3.341308130e+02 +3.341308130e+02 +9.901208130e+02 +9.901208130e+02 +7.9270e-02 +3.1638e+00 +6.1836e-01 +5.7525e+00 +3.5109e-01 +6.2023e-01 -3.9767e-01 +1.9752e+00 -6.9275e-01 -9.8781e-01 +4.8577e+00 +1.1279e+00 -2.6640e+00 -1.3247e+00 -1.1475e+00 +2.3823e+00 +1.5925e+00 -8.6796e-01 -2.3376e-01 +3.6061e+00
23 +3.191202070e+02 +3.191202070e+02 +9.751102070e+02 +9.751102070e+02 -8.3394e-01 +4.8068e+00 +2.8790e-01 +5.0703e+00 +9.3402e-01 +4.2575e-01 -1.7603e+00 +2.5775e+00 -8.3338e-01 +3.1394e-02 +5.8883e+00 -2.8245e-01 -2.2812e+00 -2.2273e+00 -2.2352e-01 +2.8026e+00 +3.0822e+00 -1.6987e+00 +1.2008e+00 +3.4814e+00
28 +2.902972089e+02 +2.902972089e+02 +9.462872089e+02 +9.462872089e+02 -1.3219e+00 +2.5609e+00 +2.1833e+00 +6.6580e+00 +1.3988e+00 +8.2359e-01 -1.6701e+00 +3.0835e+00 -1.1136e-01 -1.7240e+00 +5.1726e+00 +3.4928e-01 -1.9812e+00 -1.6364e+00 -4.5244e-01 +3.1904e+00 +7.7672e-01 -2.1076e+00 +1.2080e+00 +3.9908e+00
31 +2.831871797e+02 +2.831871797e+02 +9.391771797e+02 +9.391771797e+02 -1.0693e-01 +2.4760e+00 -1.2612e+00 +5.7253e+00 -6.4320e-01 -2.8652e-01 -1.8389e+00 +3.0118e+00 +1.1489e-01 -8.6274e-01 +4.7988e+00 +8.0414e-02 -3.4164e+00 -3.8940e+00 +2.2977e-01 +3.1100e+00 +2.4915e+00 -2.1781e+00 +1.4381e+00 +4.1979e+00
34 +2.707137457e+02 +2.707137457e+02 +9.267037457e+02 +9.267037457e+02 +1.2846e+00 +7.3839e-01 -4.0283e+00 +4.3471e+00 -2.8486e+00 -1.7811e-01 -3.5635e+00 +4.3464e+00 +2.5147e-01 -1.2902e+00 +4.4409e+00 -1.8614e+00 -3.6146e+00 -4.3892e+00 +2.9342e+00 +2.7209e+00 +2.5494e+00 -1.9129e+00 +1.3281e+00 +3.5655e+00
36 +2.541628296e+02 +2.541628296e+02 +9.101528296e+02 +9.101528296e+02 +1.6022e+00 +2.0103e+00 +8.9611e-02 +6.5946e+00 -5.0622e-01 -2.2489e-01 -1.8208e+00 +2.9991e+00 +1.5629e-01 -9.3650e-01 +5.8726e+00 -9.6596e-01 -4.0545e+00 -3.8126e+00 +1.6863e+00 +3.2090e+00 +1.4890e+00 -3.8629e+00 +3.0241e+00 +3.4404e+00
39 +2.321888973e+02 +2.321888973e+02 +8.881788973e+02 +8.881788973e+02 +2.1274e+00 +3.2224e+00 -3.0668e+00 +3.9237e+00 -3.6686e+00 -6.3722e-01 -4.7350e+00 +4.6981e+00 +2.4585e-01 +1.1262e+00 +3.8157e+00 -1.2042e+00 -2.6257e+00 -5.8363e+00 +4.2674e+00 +4.5323e+00 +5.7536e-01 -3.4775e+00 +1.5307e+00 +2.5930e+00
45 +2.131287556e+02 +2.131287556e+02 +8.691187556e+02 +8.691187556e+02 +2.2566e+00 +2.7820e+00 -3.1121e+00 +3.3264e+00 -4.0302e+00 -1.0333e+00 -6.1894e+00 +3.3920e+00 +1.3592e-01 +1.4332e+00 +3.7822e+00 -1.8159e+00 -2.1266e+00 -6.1528e+00 +3.5435e+00 +4.0438e+00 -1.5934e-01 -4.5508e+00 +2.4097e+00 +3.2915e+00
47 +2.025820408e+02 +2.025820408e+02 +8.585720408e+02 +8.585720408e+02 +2.3793e+00 +1.8960e+00 -2.8120e+00 +2.2110e+00 -5.6814e+00 -1.8799e-01 -4.6885e+00 +5.2236e+00 +2.3983e-01 +9.1593e-02 +2.7534e+00 -3.1952e-01 -2.6206e+00 -5.8211e+00 +6.7543e+00 +5.8005e+00 -1.9742e-01 -4.2911e+00 +3.5470e+00 +1.5229e+00
52 +1.884478409e+02 +1.884478409e+02 +8.444378409e+02 +8.444378409e+02 +2.6266e-01 +1.6536e+00 -1.9159e+00 +3.8813e+00 -3.5670e+00 +1.4903e+00 -4.6586e+00 +4.4226e+00 -1.6131e+00 -1.0711e+00 +4.3592e+00 +2.6596e+00 -1.7857e+00 -7.1897e+00 +1.5360e+00 +4.1506e+00 -5.9341e-01 -3.9637e+00 +2.9717e+00 +3.7187e+00
64 +1.835212244e+02 +1.835212244e+02 +8.395112244e+02 +8.395112244e+02 +2.9340e+00 +2.1929e+00 -4.1672e+00 +3.4806e+00 -4.3853e+00 +3.4741e+00 -4.8196e+00 +2.9567e+00 +4.3974e-01 -6.9227e-01 +3.0353e+00 +1.6055e+00 -1.5741e+00 -4.4842e+00 +4.2236e+00 +5.6366e+00 -1.1777e+00 -3.4479e+00 +2.9865e+00 +3.9691e+00
74 +1.744466048e+02 +1.744466048e+02 +8.304366048e+02 +8.304366048e+02 +4.0540e+00 +2.3781e+00 -4.4558e+00 +3.8602e+00 -5.2774e+00 +2.5283e+00 -5.7592e+00 +5.4907e+00 +1.3583e+00 -6.5816e-01 +3.5091e+00 +1.4010e+00 -1.3831e+00 -5.3888e+00 +4.7434e+00 +6.9258e+00 -7.6054e-01 -2.7678e+00 +2.9441e+00 +4.3238e+00
75 +1.589319853e+02 +1.589319853e+02 +8.149219853e+02 +8.149219853e+02 +2.0545e+00 +5.2749e-01 -7.7539e+00 +1.7531e+00 -5.5844e+00 +3.4851e+00 -7.0173e+00 +4.8405e+00 +5.7845e-02 -6.5697e-01 +1.2449e+00 -3.1195e-01 -2.1629e+00 -5.7974e+00 +8.5979e+00 +7.8849e+00 -1.0063e+00 -6.8707e+00 +3.8516e+00 +4.8478e+00
85 +1.311883462e+02 +1.311883462e+02 +7.871783462e+02 +7.871783462e+02 +7.4828e-01 +1.2238e+00 -8.5861e+00 +1.6659e+00 -5.2341e+00 +3.4751e+00 -6.3991e+00 +4.2098e+00 -1.3416e+00 -2.8199e-02 +3.9769e+00 -1.3826e+00 +3.7559e-01 -5.7230e+00 +9.2108e+00 +7.7636e+00 -3.3620e+00 -7.7538e+00 +4.2959e+00 +4.1777e+00
102 +1.281167535e+02 +1.281167535e+02 +7.841067535e+02 +7.841067535e+02 +4.1132e+00 -1.4087e+00 -8.5584e+00 +7.7504e-01 -8.8292e+00 +3.0960e+00 -5.9768e+00 +5.2496e+00 -7.6743e-02 +9.6537e-01 +2.9619e+00 -2.7182e+00 +8.7137e-01 -6.4645e+00 +8.7474e+00 +8.2804e+00 -4.4264e+00 -7.4146e+00 +5.8337e+00 +3.6261e+00
110 +1.089221872e+02 +1.089221872e+02 +7.649121872e+02 +7.649121872e+02 +3.1097e+00 -1.4164e+00 -8.7960e+00 +1.9205e+00 -5.3789e+00 +3.2553e+00 -5.0039e+00 +5.0422e+00 +1.6310e-01 +4.3639e-01 +1.6952e+00 -3.9094e-01 +1.8063e+00 -6.9562e+00 +9.3012e+00 +6.1494e+00 -4.6527e+00 -9.4110e+00 +5.9132e+00 +4.4007e+00
113 +1.070232439e+02 +1.070232439e+02 +7.630132439e+02 +7.630132439e+02 +3.0115e+00 -1.3836e+00 -8.6494e+00 +3.7471e+00 -5.8988e+00 +2.2794e+00 -5.1120e+00 +3.3029e+00 +3.4262e-01 +4.1826e-01 +2.7206e+00 -1.1218e+00 +2.9753e+00 -5.9429e+00 +1.0325e+01 +7.2928e+00 -5.3178e+00 -9.8139e+00 +3.6358e+00 +5.0944e+00
119 +1.009641120e+02 +1.009641120e+02 +7.569541120e+02 +7.569541120e+02 +4.8029e+00 -2.7244e+00 -9.4493e+00 +2.9582e+00 -6.4317e+00 +1.6503e+00 -5.3616e+00 +5.4145e+00 -2.6246e-02 +4.2295e-01 +2.2649e+00 -1.2886e+00 +1.3448e+00 -5.4400e+00 +7.8746e+00 +5.7896e+00 -4.2625e+00 -8.7855e+00 +5.3658e+00 +5.3684e+00
126 +9.536689318e+01 +9.536689318e+01 +7.513568932e+02 +7.513568932e+02 +2.7503e+00 -2.2306e+00 -6.1280e+00 +5.5006e+00 -4.0968e+00 +9.2589e-01 -3.7321e+00 +5.2349e+00 -1.6108e+00 +3.3963e-01 +4.2261e+00 +2.2616e-01 +3.7705e+00 -5.1930e+00 +4.8959e+00 +5.7060e+00 -3.3125e+00 -6.5512e+00 +3.6521e+00 +6.3860e+00
137 +8.732898316e+01 +8.732898316e+01 +7.433189832e+02 +7.433189832e+02 +3.7851e+00 -3.5196e+00 -6.4569e+00 +4.6492e+00 -3.1838e+00 +1.4560e+00 -4.3668e+00 +6.0851e+00 -2.7605e+00 +1.9198e+00 +4.2405e+00 -1.0584e+00 +5.1139e+00 -4.4599e+00 +5.5330e+00 +6.5150e+00 -5.3022e+00 -7.8286e+00 +3.5093e+00 +6.4900e+00
138 +8.223431534e+01 +8.223431534e+01 +7.382243153e+02 +7.382243153e+02 +2.2037e+00 -3.9374e+00 -8.1423e+00 +6.0482e+00 -4.6012e+00 -1.6532e-01 -3.9236e+00 +5.1394e+00 -1.6640e+00 +8.3283e-01 +4.0132e+00 -1.5323e+00 +3.9154e+00 -5.0726e+00 +4.0831e+00 +7.3067e+00 -5.1745e+00 -5.2970e+00 +4.7054e+00 +7.2669e+00
142 +8.082877251e+01 +8.082877251e+01 +7.368187725e+02 +7.368187725e+02 +3.4076e+00 -1.4217e+00 -7.9491e+00 +4.5884e+00 -4.0758e+00 +3.8989e-02 -4.4736e+00 +7.8181e+00 -8.6952e-01 +1.0923e+00 +3.4436e+00 -6.0598e-01 +5.2269e+00 -4.6765e+00 +3.9551e+00 +8.5635e+00 -6.9732e+00 -6.7724e+00 +5.0296e+00 +7.9777e+00
155 +7.828498387e+01 +7.828498387e+01 +7.342749839e+02 +7.342749839e+02 +5.1062e+00 -7.7621e+00 -1.1856e+01 +5.8243e+00 -9.7844e+00 -1.3254e+00 -6.1872e+00 +7.5237e+00 -3.7464e-01 -2.6550e-01 +2.4950e+00 -4.7150e+00 +6.9416e+00 -6.1831e+00 +8.3811e+00 +1.0046e+01 -8.7247e+00 -7.5999e+00 +6.0595e+00 +7.5881e+00
160 +7.299063491e+01 +7.299063491e+01 +7.289806349e+02 +7.289806349e+02 +7.7024e+00 -6.9605e+00 -1.1810e+01 +2.2710e+00 -1.0074e+01 -1.3439e+00 -5.5024e+00 +5.9199e+00 -6.2628e-01 -4.4956e-01 +4.6893e+00 -4.5562e+00 +6.2406e+00 -7.0421e+00 +8.7111e+00 +1.0511e+01 -8.2412e+00 -8.6751e+00 +5.1075e+00 +8.4786e+00
172 +6.486017754e+01 +6.486017754e+01 +7.208501775e+02 +7.208501775e+02 +7.6443e+00 -4.4938e+00 -9.0600e+00 +3.8314e+00 -9.4332e+00 -1.9440e+00 -4.0017e+00 +3.6293e+00 -3.6371e+00 -5.4953e-01 +5.7550e+00 -4.2017e+00 +5.5627e+00 -7.6796e+00 +6.5788e+00 +7.0385e+00 -5.7856e+00 -7.7306e+00 +5.5300e+00 +7.4096e+00
178 +5.905723743e+01 +5.905723743e+01 +7.150472374e+02 +7.150472374e+02 +7.0332e+00 -3.2131e+00 -8.7848e+00 +4.6544e+00 -6.8812e+00 -2.1478e+00 -5.7963e+00 +8.3475e+00 -3.4173e+00 -1.7755e+00 +4.7387e+00 -3.4064e+00 +6.9508e+00 -5.6851e+00 +6.4934e+00 +6.3601e+00 -6.5119e+00 -6.8185e+00 +4.4600e+00 +5.2989e+00
184 +5.873543667e+01 +5.873543667e+01 +7.147254367e+02 +7.147254367e+02 +9.1648e+00 -5.4576e+00 -9.8985e+00 +4.5123e+00 -7.8189e+00 -1.8518e+00 -5.6790e+00 +8.9084e+00 -3.8563e+00 -9.6244e-01 +4.4362e+00 -3.7034e+00 +8.9909e+00 -5.6834e+00 +6.7141e+00 +6.6609e+00 -7.3583e+00 -8.6389e+00 +4.7373e+00 +5.1988e+00
187 +5.551684508e+01 +5.551684508e+01 +7.115068451e+02 +7.115068451e+02 +6.5068e+00 -4.1010e+00 -7.9870e+00 +6.4829e+00 -6.7943e+00 -2.5142e+00 -5.5678e+00 +8.4638e+00 -3.2408e+00 -3.9262e+00 +5.9295e+00 -5.6759e+00 +7.0583e+00 -6.0919e+00 +6.5603e+00 +6.3542e+00 -5.5065e+00 -6.3930e+00 +4.8170e+00 +5.1673e+00
195 +5.249148581e+01 +5.249148581e+01 +7.084814858e+02 +7.084814858e+02 +5.6966e+00 -6.3177e+00 -7.9298e+00 +6.8471e+00 -8.0699e+00 -1.1885e+00 -6.7657e+00 +9.2099e+00 -4.8342e+00 -4.3908e+00 +5.9552e+00 -6.0699e+00 +7.5964e+00 -6.1051e+00 +9.2958e+00 +6.3312e+00 -6.2587e+00 -7.4158e+00 +4.8566e+00 +6.4974e+00
203 +5.206337625e+01 +5.206337625e+01 +7.080533763e+02 +7.080533763e+02 +5.6497e+00 -8.3710e+00 -7.3525e+00 +7.2492e+00 -7.0350e+00 -1.4892e+00 -6.2092e+00 +8.3470e+00 -5.9403e+00 -5.1891e+00 +6.1254e+00 -5.3936e+00 +7.0739e+00 -6.2182e+00 +6.8711e+00 +5.0676e+00 -7.8400e+00 -7.5963e+00 +4.2992e+00 +6.3260e+00
205 +4.908893161e+01 +4.908893161e+01 +7.050789316e+02 +7.050789316e+02 +6.2112e+00 -6.9070e+00 -6.0488e+00 +5.6174e+00 -1.1009e+01 -8.6783e-01 -9.2168e+00 +9.1246e+00 -4.6679e+00 -4.2210e+00 +5.4366e+00 -5.1038e+00 +8.1141e+00 -5.9068e+00 +1.0859e+01 +5.2506e+00 -7.7502e+00 -7.4473e+00 +5.6570e+00 +7.3680e+00
213 +4.621243694e+01 +4.621243694e+01 +7.022024369e+02 +7.022024369e+02 +8.7485e+00 -8.1954e+00 -8.1176e+00 +4.2721e+00 -1.0062e+01 -1.1502e+00 -9.1081e+00 +9.3006e+00 -4.1461e+00 -4.2107e+00 +6.5646e+00 -3.8349e+00 +7.2626e+00 -5.6890e+00 +1.3767e+01 +5.5903e+00 -8.2929e+00 -7.3454e+00 +5.1783e+00 +8.8451e+00
218 +4.489187791e+01 +4.489187791e+01 +7.008818779e+02 +7.008818779e+02 +5.6176e+00 -6.7235e+00 -7.0340e+00 +5.6206e+00 -1.0443e+01 -8.0858e-01 -9.4782e+00 +9.4903e+00 -6.5314e+00 -5.0636e+00 +5.1499e+00 -4.8107e+00 +9.4388e+00 -5.8330e+00 +1.1014e+01 +7.4339e+00 -7.7303e+00 -6.1801e+00 +7.8421e+00 +7.6676e+00
229 +4.264218795e+01 +4.264218795e+01 +6.986321879e+02 +6.986321879e+02 +5.8096e+00 -5.7414e+00 -6.1592e+00 +7.3264e+00 -8.4991e+00 -1.1465e+00 -7.3763e+00 +8.8712e+00 -5.4680e+00 -5.7088e+00 +5.9976e+00 -2.7528e+00 +6.1654e+00 -5.6598e+00 +8.4657e+00 +8.1725e+00 -6.0965e+00 -4.2132e+00 +6.3274e+00 +6.4217e+00
230 +4.105548010e+01 +4.105548010e+01 +6.970454801e+02 +6.970454801e+02 +5.4098e+00 -7.4048e+00 -6.0136e+00 +7.1779e+00 -9.2055e+00 -2.9812e+00 -8.4237e+00 +9.6463e+00 -6.3988e+00 -4.9188e+00 +6.5024e+00 -4.1775e+00 +8.7521e+00 -4.8638e+00 +9.3801e+00 +7.1564e+00 -6.8794e+00 -4.7900e+00 +6.7825e+00 +7.0067e+00
235 +3.997478910e+01 +3.997478910e+01 +6.959647891e+02 +6.959647891e+02 +3.9017e+00 -7.4732e+00 -8.2088e+00 +6.4449e+00 -9.1689e+00 -3.2308e+00 -8.2478e+00 +1.0598e+01 -7.3376e+00 -5.7926e+00 +5.6706e+00 -4.3953e+00 +7.6951e+00 -5.2344e+00 +8.3667e+00 +8.1126e+00 -7.3890e+00 -5.7761e+00 +6.8406e+00 +6.5404e+00
250 +3.796501810e+01 +3.796501810e+01 +6.939550181e+02 +6.939550181e+02 +4.2614e+00 -6.5613e+00 -8.1672e+00 +7.5517e+00 -8.6369e+00 -3.8943e+00 -8.3971e+00 +9.8865e+00 -6.2050e+00 -6.2383e+00 +5.4734e+00 -3.3718e+00 +6.3494e+00 -4.2865e+00 +7.2451e+00 +8.7905e+00 -7.5084e+00 -6.2968e+00 +6.6051e+00 +7.3335e+00
252 +3.195501418e+01 +3.195501418e+01 +6.879450142e+02 +6.879450142e+02 +5.5343e+00 -6.1328e+00 -1.0537e+01 +6.7392e+00 -9.0513e+00 -3.5983e+00 -8.5841e+00 +1.1758e+01 -6.0373e+00 -5.9962e+00 +4.9794e+00 -2.7297e+00 +6.0296e+00 -5.0849e+00 +7.1069e+00 +8.8219e+00 -9.6368e+00 -7.6694e+00 +7.5822e+00 +8.4384e+00
259 +3.126583799e+01 +3.126583799e+01 +6.872558380e+02 +6.872558380e+02 +2.5345e+00 -6.1897e+00 -6.6015e+00 +6.8722e+00 -7.2522e+00 -4.7026e+00 -4.9914e+00 +9.2145e+00 -5.9866e+00 -6.2357e+00 +5.4002e+00 -2.9375e-02 +4.0957e+00 -4.4767e+00 +5.8496e+00 +8.0546e+00 -4.6027e+00 -6.8027e+00 +5.7878e+00 +6.4545e+00
268 +1.979394486e+01 +1.979394486e+01 +6.757839449e+02 +6.757839449e+02 +2.5446e+00 -7.9534e+00 -6.5581e+00 +7.1138e+00 -9.4368e+00 -5.2098e+00 -5.5081e+00 +9.0667e+00 -6.6233e+00 -6.0221e+00 +6.7351e+00 +2.2836e+00 +5.4067e+00 -3.5442e+00 +6.7363e+00 +7.3617e+00 -5.1927e+00 -7.3694e+00 +6.6269e+00 +8.3296e+00
272 +1.419299801e+01 +1.419299801e+01 +6.701829980e+02 +6.701829980e+02 +2.6083e+00 -9.1260e+00 -6.6500e+00 +7.2209e+00 -1.0183e+01 -7.4015e+00 -6.0429e+00 +1.0585e+01 -7.9671e+00 -6.8970e+00 +6.1104e+00 +3.4263e+00 +5.0861e+00 -3.7931e+00 +9.0786e+00 +8.9650e+00 -5.4745e+00 -6.2056e+00 +5.2506e+00 +7.6866e+00
275 +6.840484589e+00 +6.840484589e+00 +6.628304846e+02 +6.628304846e+02 +2.6980e+00 -8.9216e+00 -7.7296e+00 +7.2388e+00 -1.2027e+01 -5.6582e+00 -7.7553e+00 +8.8579e+00 -8.0892e+00 -8.2962e+00 +5.3907e+00 +3.8033e+00 +5.4986e+00 -5.4126e+00 +8.8838e+00 +9.0598e+00 -5.1822e+00 -8.7987e+00 +8.3798e+00 +1.0090e+01
294 +4.833713168e+00 +4.833713168e+00 +6.608237132e+02 +6.608237132e+02 +4.1170e+00 -1.2809e+01 -9.9493e+00 +6.7956e+00 -1.7324e+01 -6.9782e+00 -9.9791e+00 +8.7901e+00 -8.6683e+00 -1.0254e+01 +4.0853e+00 +4.7686e+00 +6.4670e+00 -5.6396e+00 +1.5328e+01 +1.3935e+01 -6.3031e+00 -1.6310e+01 +1.1753e+01 +1.3865e+01
302 +4.225088495e+00 +4.225088495e+00 +6.602150885e+02 +6.602150885e+02 +3.8281e+00 -1.1655e+01 -9.3997e+00 +7.6069e+00 -1.5386e+01 -6.6123e+00 -9.6294e+00 +7.0825e+00 -8.2014e+00 -7.3225e+00 +6.3437e+00 +4.8321e+00 +7.5559e+00 -4.5000e+00 +1.3349e+01 +1.2465e+01 -5.0107e+00 -1.7690e+01 +1.1966e+01 +1.5274e+01
303 +9.323580677e-01 +9.323580677e-01 +6.569223581e+02 +6.569223581e+02 +4.2515e+00 -1.1169e+01 -1.0154e+01 +6.2217e+00 -1.6927e+01 -6.4586e+00 -1.1498e+01 +7.5265e+00 -8.5945e+00 -9.0089e+00 +5.6452e+00 +6.6664e+00 +4.9571e+00 -7.0454e+00 +1.4297e+01 +1.1728e+01 -5.0597e+00 -1.6044e+01 +1.1034e+01 +1.2252e+01
312 +1.168769882e-01 +1.168769882e-01 +6.561068770e+02 +6.561068770e+02 +5.6507e+00 -1.5947e+01 -1.2761e+01 +4.9187e+00 -2.3612e+01 -8.7740e+00 -1.6929e+01 +7.3694e+00 -1.1258e+01 -1.1529e+01 +6.3398e+00 +1.0011e+01 +6.0992e+00 -9.1132e+00 +2.2562e+01 +1.6855e+01 -9.5251e+00 -2.1083e+01 +1.5557e+01 +1.4306e+01
322 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +8.2231e+00 -2.1057e+01 -1.6158e+01 +5.7272e+00 -3.1383e+01 -1.1432e+01 -2.2564e+01 +7.9850e+00 -1.1734e+01 -1.3743e+01 +8.7796e+00 +1.3915e+01 +7.1250e+00 -9.6599e+00 +2.9850e+01 +2.1316e+01 -1.1275e+01 -2.6246e+01 +1.8970e+01 +1.5970e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +4.659861284e+02 +4.659861284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.535184851e+02 +3.535184851e+02 +4.202284851e+02 +4.202284851e+02 +3.3279e-01 +1.0599e+00 -3.6201e-01 +1.8422e+00 -2.2975e-01 -8.9756e-01 +3.8299e-03 -2.0626e+00 +2.3459e-01 +6.7719e-01 +3.8976e-01 +7.5990e-01 +9.3669e-01 -1.6709e+00 -1.2452e+00 +1.8527e+00 -3.9374e-01 -2.2306e+00 -1.4553e+00 -1.2541e+00
13 +3.236428282e+02 +3.236428282e+02 +3.903528282e+02 +3.903528282e+02 +1.6080e+00 -1.0061e+00 -3.3707e+00 +2.4159e+00 +1.5602e+00 -1.4383e+00 -1.9620e+00 +1.5385e+00 -1.0000e+00 -6.2930e-01 +2.4367e+00 +6.5212e-01 +4.5198e+00 -1.3579e+00 -9.1152e-01 +3.2828e+00 -2.3223e+00 -5.4557e+00 -2.7558e+00 +2.3365e+00
16 +3.219566579e+02 +3.219566579e+02 +3.886666579e+02 +3.886666579e+02 -4.7626e-01 -1.8008e+00 -2.8732e+00 +2.6775e+00 +2.1352e+00 -5.5410e+00 -6.9277e-01 +1.1738e+00 -1.5676e+00 -2.9062e+00 +3.5427e+00 +1.6987e+00 +3.7549e+00 -5.0817e+00 +7.2133e-01 +4.5656e+00 -6.5679e-01 -3.7140e+00 -4.1757e+00 -1.7867e-01
36 +2.992239002e+02 +2.992239002e+02 +3.659339002e+02 +3.659339002e+02 -8.1562e-02 -1.1839e+00 -5.8786e+00 +6.0280e+00 +3.0336e-01 -1.2553e+01 -1.1906e+00 +4.3885e+00 -3.8365e+00 -5.3913e+00 +4.8662e+00 +3.9629e+00 +5.0929e+00 -7.8104e+00 +3.0172e+00 +6.1629e+00 +5.1647e-01 -4.7895e+00 -6.3565e+00 -3.3771e+00
42 +2.900387546e+02 +2.900387546e+02 +3.567487546e+02 +3.567487546e+02 +8.6818e-01 -2.4390e+00 -6.5458e+00 +7.5071e+00 +8.9307e-01 -1.4763e+01 +6.9716e-01 +3.3863e+00 -3.4264e+00 -5.5615e+00 +4.9483e+00 +4.0458e+00 +5.6565e+00 -7.4565e+00 +4.0386e+00 +7.0710e+00 +2.5437e-01 -6.0783e+00 -6.2123e+00 -3.7815e+00
51 +2.773489921e+02 +2.773489921e+02 +3.440589921e+02 +3.440589921e+02 +1.3639e+00 -1.8296e+00 -5.6246e+00 +5.3555e+00 +6.6444e-01 -1.1023e+01 -9.6732e-01 +4.5572e+00 -3.2296e+00 -5.6816e+00 +4.1294e+00 +3.0657e+00 +6.1937e+00 -6.9156e+00 +3.4302e+00 +5.3835e+00 -4.5774e-01 -4.9359e+00 -6.4937e+00 -3.3024e+00
52 +2.533941316e+02 +2.533941316e+02 +3.201041316e+02 +3.201041316e+02 +1.1865e+00 -2.3386e+00 -5.3091e+00 +5.5842e+00 +3.6508e-01 -1.2788e+01 -2.1959e+00 +6.2332e+00 -4.9187e+00 -5.3225e+00 +4.9581e+00 +2.8738e+00 +4.9750e+00 -6.2657e+00 +3.3018e+00 +5.5128e+00 -2.8327e+00 -5.5867e+00 -6.2038e+00 -4.7511e+00
63 +2.431648731e+02 +2.431648731e+02 +3.098748731e+02 +3.098748731e+02 +1.4330e+00 -3.6465e+00 -5.5736e+00 +5.7459e+00 +8.9205e-03 -1.3155e+01 -1.9398e+00 +6.3668e+00 -5.4033e+00 -6.0784e+00 +5.6289e+00 +2.0805e+00 +4.7019e+00 -5.9370e+00 +1.9592e+00 +7.6543e+00 -5.9456e+00 -5.5229e+00 -6.0281e+00 -4.9808e+00
