% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14240 +1.844747063e-02 +1.844747063e-02 +3.944984475e+02 +3.944984475e+02 -3.9437e+00 -2.9159e+00 -3.8119e+00 +3.8933e+00 +8.3535e-01 -2.8804e+00 +3.4221e+00 -6.3838e-01 -9.3866e-01 -3.7627e+00 +1.9141e+00 +1.2080e+00 +1.5469e+00 +3.7561e+00 -3.8395e+00 +2.9457e+00 -2.9124e+00 -1.4330e+00 +1.1604e-01 +1.3133e+00
15505 +1.590723811e-02 +1.590723811e-02 +3.944959072e+02 +3.944959072e+02 -3.8598e+00 -2.8978e+00 -3.8259e+00 +3.9015e+00 +8.3997e-01 -2.9217e+00 +3.4557e+00 -6.0729e-01 -9.1332e-01 -3.7590e+00 +1.8979e+00 +1.2524e+00 +1.6234e+00 +3.7777e+00 -3.7380e+00 +2.9710e+00 -2.9251e+00 -1.4222e+00 +8.4883e-02 +1.2852e+00
15614 +1.106975872e-02 +1.106975872e-02 +3.944910698e+02 +3.944910698e+02 -3.8918e+00 -2.9083e+00 -3.7647e+00 +3.9281e+00 +8.3209e-01 -2.9070e+00 +3.4610e+00 -5.8477e-01 -8.7537e-01 -3.7186e+00 +1.9272e+00 +1.2752e+00 +1.6157e+00 +3.7508e+00 -3.7914e+00 +2.9732e+00 -2.9229e+00 -1.3820e+00 +1.5573e-01 +1.2993e+00
16309 +1.042136710e-02 +1.042136710e-02 +3.944904214e+02 +3.944904214e+02 -3.8789e+00 -2.8843e+00 -3.8364e+00 +3.9047e+00 +9.0562e-01 -2.8972e+00 +3.4340e+00 -6.1238e-01 -8.5434e-01 -3.7451e+00 +1.8941e+00 +1.2863e+00 +1.5596e+00 +3.7189e+00 -3.7977e+00 +2.9674e+00 -2.8952e+00 -1.4083e+00 +1.2339e-01 +1.2491e+00
17223 +8.879996208e-03 +8.879996208e-03 +3.944888800e+02 +3.944888800e+02 -3.8674e+00 -2.8874e+00 -3.8313e+00 +3.9321e+00 +8.6217e-01 -2.9233e+00 +3.4419e+00 -5.9945e-01 -8.5193e-01 -3.7256e+00 +1.8840e+00 +1.2747e+00 +1.5964e+00 +3.7370e+00 -3.8261e+00 +2.9572e+00 -2.8878e+00 -1.3479e+00 +1.1855e-01 +1.2738e+00
17277 +7.206939378e-03 +7.206939378e-03 +3.944872069e+02 +3.944872069e+02 -3.8981e+00 -2.8664e+00 -3.7653e+00 +3.9001e+00 +8.1468e-01 -2.9064e+00 +3.4543e+00 -5.7803e-01 -8.4928e-01 -3.7236e+00 +1.9240e+00 +1.2653e+00 +1.5826e+00 +3.7858e+00 -3.8296e+00 +2.9677e+00 -2.9174e+00 -1.3821e+00 +1.1240e-01 +1.2764e+00
17289 +6.756653346e-03 +6.756653346e-03 +3.944867567e+02 +3.944867567e+02 -3.9249e+00 -2.8521e+00 -3.7767e+00 +3.9009e+00 +8.3625e-01 -2.8967e+00 +3.4686e+00 -5.9660e-01 -8.6119e-01 -3.7392e+00 +1.9198e+00 +1.2860e+00 +1.5802e+00 +3.7778e+00 -3.8070e+00 +2.9706e+00 -2.9069e+00 -1.3928e+00 +1.2800e-01 +1.2517e+00
17856 +6.464276033e-03 +6.464276033e-03 +3.944864643e+02 +3.944864643e+02 -3.8988e+00 -2.8879e+00 -3.7732e+00 +3.8875e+00 +8.6512e-01 -2.9114e+00 +3.4209e+00 -5.9127e-01 -8.5258e-01 -3.7576e+00 +1.9268e+00 +1.2994e+00 +1.5726e+00 +3.7746e+00 -3.8010e+00 +2.9522e+00 -2.8679e+00 -1.3846e+00 +8.0344e-02 +1.2970e+00
18115 +5.640406104e-03 +5.640406104e-03 +3.944856404e+02 +3.944856404e+02 -3.8686e+00 -2.8738e+00 -3.7875e+00 +3.8877e+00 +8.4221e-01 -2.9018e+00 +3.4433e+00 -6.1235e-01 -8.8914e-01 -3.7704e+00 +1.9079e+00 +1.2564e+00 +1.5758e+00 +3.7420e+00 -3.8356e+00 +2.9728e+00 -2.9062e+00 -1.3752e+00 +1.1471e-01 +1.2911e+00
18171 +4.494005660e-03 +4.494005660e-03 +3.944844940e+02 +3.944844940e+02 -3.8868e+00 -2.8856e+00 -3.8088e+00 +3.8957e+00 +8.5680e-01 -2.8899e+00 +3.4448e+00 -6.0921e-01 -8.8455e-01 -3.7411e+00 +1.8936e+00 +1.2610e+00 +1.5771e+00 +3.8200e+00 -3.8306e+00 +2.9575e+00 -2.8991e+00 -1.4147e+00 +1.0506e-01 +1.3021e+00
18389 +3.805997724e-03 +3.805997724e-03 +3.944838060e+02 +3.944838060e+02 -3.8961e+00 -2.8710e+00 -3.7926e+00 +3.9003e+00 +8.6668e-01 -2.8993e+00 +3.4379e+00 -6.2993e-01 -8.7453e-01 -3.7461e+00 +1.9351e+00 +1.2939e+00 +1.5747e+00 +3.7650e+00 -3.8162e+00 +2.9521e+00 -2.8899e+00 -1.4059e+00 +1.2673e-01 +1.2875e+00
18403 +3.380567943e-03 +3.380567943e-03 +3.944833806e+02 +3.944833806e+02 -3.9071e+00 -2.8828e+00 -3.8046e+00 +3.9083e+00 +8.6946e-01 -2.8842e+00 +3.4276e+00 -6.2550e-01 -8.9351e-01 -3.7505e+00 +1.9229e+00 +1.2954e+00 +1.5634e+00 +3.7659e+00 -3.8154e+00 +2.9549e+00 -2.9039e+00 -1.4059e+00 +8.8274e-02 +1.2876e+00
20580 +2.561764068e-03 +2.561764068e-03 +3.944825618e+02 +3.944825618e+02 -3.9205e+00 -2.8967e+00 -3.7965e+00 +3.9124e+00 +8.5121e-01 -2.9209e+00 +3.4659e+00 -6.0019e-01 -8.7809e-01 -3.7261e+00 +1.9172e+00 +1.2723e+00 +1.5799e+00 +3.7759e+00 -3.7975e+00 +2.9514e+00 -2.8963e+00 -1.3785e+00 +1.1962e-01 +1.2751e+00
20593 +2.404119180e-03 +2.404119180e-03 +3.944824041e+02 +3.944824041e+02 -3.9032e+00 -2.9004e+00 -3.7958e+00 +3.9039e+00 +8.5435e-01 -2.9120e+00 +3.4442e+00 -5.9968e-01 -8.8036e-01 -3.7354e+00 +1.9082e+00 +1.2467e+00 +1.5745e+00 +3.7665e+00 -3.8177e+00 +2.9299e+00 -2.8792e+00 -1.3774e+00 +1.1172e-01 +1.2858e+00
20747 +1.529010136e-03 +1.529010136e-03 +3.944815290e+02 +3.944815290e+02 -3.8876e+00 -2.8830e+00 -3.7983e+00 +3.8999e+00 +8.4420e-01 -2.9095e+00 +3.4519e+00 -5.9240e-01 -8.7845e-01 -3.7466e+00 +1.8886e+00 +1.2561e+00 +1.5765e+00 +3.7736e+00 -3.8102e+00 +2.9602e+00 -2.8920e+00 -1.3969e+00 +9.7206e-02 +1.2830e+00
21460 +1.355738084e-03 +1.355738084e-03 +3.944813557e+02 +3.944813557e+02 -3.8887e+00 -2.8917e+00 -3.7963e+00 +3.9186e+00 +8.6517e-01 -2.9032e+00 +3.4343e+00 -6.0370e-01 -8.6742e-01 -3.7283e+00 +1.9183e+00 +1.2784e+00 +1.5761e+00 +3.7715e+00 -3.8126e+00 +2.9651e+00 -2.8873e+00 -1.4088e+00 +1.1022e-01 +1.2865e+00
21527 +9.993171368e-04 +9.993171368e-04 +3.944809993e+02 +3.944809993e+02 -3.8969e+00 -2.8835e+00 -3.8043e+00 +3.9037e+00 +8.6327e-01 -2.9121e+00 +3.4229e+00 -6.1757e-01 -8.7739e-01 -3.7401e+00 +1.9113e+00 +1.2670e+00 +1.5719e+00 +3.7738e+00 -3.8148e+00 +2.9586e+00 -2.9010e+00 -1.3930e+00 +1.0327e-01 +1.2835e+00
22305 +9.244911953e-04 +9.244911953e-04 +3.944809245e+02 +3.944809245e+02 -3.8942e+00 -2.8981e+00 -3.7991e+00 +3.9086e+00 +8.6391e-01 -2.9017e+00 +3.4421e+00 -6.0554e-01 -8.7764e-01 -3.7344e+00 +1.9146e+00 +1.2577e+00 +1.5662e+00 +3.7750e+00 -3.8260e+00 +2.9691e+00 -2.8862e+00 -1.3951e+00 +1.0164e-01 +1.2960e+00
22970 +6.468116757e-04 +6.468116757e-04 +3.944806468e+02 +3.944806468e+02 -3.8956e+00 -2.8860e+00 -3.7960e+00 +3.9131e+00 +8.5725e-01 -2.9082e+00 +3.4431e+00 -6.0148e-01 -8.8946e-01 -3.7386e+00 +1.9136e+00 +1.2664e+00 +1.5825e+00 +3.7679e+00 -3.8159e+00 +2.9565e+00 -2.8878e+00 -1.3817e+00 +1.0539e-01 +1.2884e+00
23351 +6.310580428e-04 +6.310580428e-04 +3.944806311e+02 +3.944806311e+02 -3.8964e+00 -2.8818e+00 -3.7930e+00 +3.9061e+00 +8.6320e-01 -2.9038e+00 +3.4502e+00 -6.0302e-01 -8.7783e-01 -3.7390e+00 +1.9140e+00 +1.2714e+00 +1.5699e+00 +3.7624e+00 -3.8130e+00 +2.9519e+00 -2.8960e+00 -1.3873e+00 +9.1877e-02 +1.2777e+00
23361 +6.119269954e-04 +6.119269954e-04 +3.944806119e+02 +3.944806119e+02 -3.8935e+00 -2.8804e+00 -3.8036e+00 +3.9038e+00 +8.5720e-01 -2.8996e+00 +3.4471e+00 -5.9741e-01 -8.8268e-01 -3.7350e+00 +1.9132e+00 +1.2602e+00 +1.5737e+00 +3.7617e+00 -3.8071e+00 +2.9566e+00 -2.8946e+00 -1.3876e+00 +9.4225e-02 +1.2840e+00
23367 +5.865264805e-04 +5.865264805e-04 +3.944805865e+02 +3.944805865e+02 -3.9023e+00 -2.8789e+00 -3.8058e+00 +3.8956e+00 +8.5787e-01 -2.8980e+00 +3.4485e+00 -5.9579e-01 -8.8691e-01 -3.7338e+00 +1.9084e+00 +1.2695e+00 +1.5720e+00 +3.7687e+00 -3.8080e+00 +2.9644e+00 -2.8928e+00 -1.3855e+00 +9.7249e-02 +1.2794e+00
23986 +5.656541879e-04 +5.656541879e-04 +3.944805657e+02 +3.944805657e+02 -3.8999e+00 -2.8876e+00 -3.8020e+00 +3.8953e+00 +8.4982e-01 -2.9015e+00 +3.4467e+00 -5.9969e-01 -8.8949e-01 -3.7357e+00 +1.9080e+00 +1.2741e+00 +1.5719e+00 +3.7743e+00 -3.8162e+00 +2.9582e+00 -2.8900e+00 -1.4024e+00 +9.3299e-02 +1.2839e+00
24036 +5.039497779e-04 +5.039497779e-04 +3.944805039e+02 +3.944805039e+02 -3.8952e+00 -2.8824e+00 -3.8056e+00 +3.9057e+00 +8.5427e-01 -2.9073e+00 +3.4489e+00 -5.9330e-01 -8.8549e-01 -3.7410e+00 +1.9139e+00 +1.2726e+00 +1.5764e+00 +3.7790e+00 -3.8072e+00 +2.9580e+00 -2.8899e+00 -1.3924e+00 +9.8293e-02 +1.2829e+00
24045 +4.250926685e-04 +4.250926685e-04 +3.944804251e+02 +3.944804251e+02 -3.8924e+00 -2.8883e+00 -3.8024e+00 +3.9050e+00 +8.5554e-01 -2.9006e+00 +3.4466e+00 -5.8926e-01 -8.8335e-01 -3.7317e+00 +1.9191e+00 +1.2723e+00 +1.5753e+00 +3.7725e+00 -3.8137e+00 +2.9609e+00 -2.9006e+00 -1.3935e+00 +9.6069e-02 +1.2768e+00
24303 +4.146857393e-04 +4.146857393e-04 +3.944804147e+02 +3.944804147e+02 -3.9026e+00 -2.8970e+00 -3.8087e+00 +3.9077e+00 +8.6527e-01 -2.9082e+00 +3.4484e+00 -5.9608e-01 -8.7879e-01 -3.7326e+00 +1.9101e+00 +1.2751e+00 +1.5715e+00 +3.7710e+00 -3.8101e+00 +2.9566e+00 -2.8880e+00 -1.3983e+00 +1.0061e-01 +1.2794e+00
24331 +3.291027818e-04 +3.291027818e-04 +3.944803291e+02 +3.944803291e+02 -3.9026e+00 -2.9006e+00 -3.8026e+00 +3.9050e+00 +8.6200e-01 -2.9060e+00 +3.4447e+00 -5.9698e-01 -8.8263e-01 -3.7323e+00 +1.9073e+00 +1.2705e+00 +1.5733e+00 +3.7704e+00 -3.8138e+00 +2.9578e+00 -2.8921e+00 -1.4029e+00 +9.8992e-02 +1.2840e+00
25286 +2.709921380e-04 +2.709921380e-04 +3.944802710e+02 +3.944802710e+02 -3.9035e+00 -2.8903e+00 -3.8017e+00 +3.9006e+00 +8.5989e-01 -2.9052e+00 +3.4480e+00 -5.9276e-01 -8.7955e-01 -3.7375e+00 +1.9091e+00 +1.2727e+00 +1.5736e+00 +3.7737e+00 -3.8139e+00 +2.9619e+00 -2.9007e+00 -1.3847e+00 +1.0591e-01 +1.2762e+00
25296 +2.184727531e-04 +2.184727531e-04 +3.944802185e+02 +3.944802185e+02 -3.9020e+00 -2.8883e+00 -3.7986e+00 +3.9021e+00 +8.5412e-01 -2.9036e+00 +3.4456e+00 -5.9565e-01 -8.7786e-01 -3.7365e+00 +1.9113e+00 +1.2716e+00 +1.5750e+00 +3.7718e+00 -3.8122e+00 +2.9646e+00 -2.8983e+00 -1.3871e+00 +1.0360e-01 +1.2782e+00
25683 +1.936372704e-04 +1.936372704e-04 +3.944801936e+02 +3.944801936e+02 -3.9030e+00 -2.8843e+00 -3.8029e+00 +3.9043e+00 +8.6128e-01 -2.9064e+00 +3.4468e+00 -5.9532e-01 -8.7847e-01 -3.7345e+00 +1.9084e+00 +1.2716e+00 +1.5731e+00 +3.7688e+00 -3.8102e+00 +2.9614e+00 -2.8924e+00 -1.3913e+00 +1.0275e-01 +1.2848e+00
25695 +1.780992853e-04 +1.780992853e-04 +3.944801781e+02 +3.944801781e+02 -3.9035e+00 -2.8836e+00 -3.8011e+00 +3.9058e+00 +8.6100e-01 -2.9051e+00 +3.4460e+00 -6.0039e-01 -8.8170e-01 -3.7365e+00 +1.9103e+00 +1.2693e+00 +1.5674e+00 +3.7719e+00 -3.8096e+00 +2.9576e+00 -2.8945e+00 -1.3929e+00 +1.0027e-01 +1.2855e+00
25705 +1.716046430e-04 +1.716046430e-04 +3.944801716e+02 +3.944801716e+02 -3.8995e+00 -2.8889e+00 -3.8026e+00 +3.9060e+00 +8.6406e-01 -2.9089e+00 +3.4463e+00 -6.0179e-01 -8.8126e-01 -3.7371e+00 +1.9091e+00 +1.2714e+00 +1.5699e+00 +3.7718e+00 -3.8113e+00 +2.9534e+00 -2.8945e+00 -1.3959e+00 +9.9787e-02 +1.2858e+00
26784 +1.639217570e-04 +1.639217570e-04 +3.944801639e+02 +3.944801639e+02 -3.8979e+00 -2.8925e+00 -3.7999e+00 +3.9035e+00 +8.6421e-01 -2.9059e+00 +3.4406e+00 -5.9979e-01 -8.7681e-01 -3.7339e+00 +1.9127e+00 +1.2700e+00 +1.5706e+00 +3.7720e+00 -3.8151e+00 +2.9544e+00 -2.9002e+00 -1.3897e+00 +1.0374e-01 +1.2859e+00
26976 +1.593126272e-04 +1.593126272e-04 +3.944801593e+02 +3.944801593e+02 -3.9009e+00 -2.8948e+00 -3.8077e+00 +3.9034e+00 +8.5875e-01 -2.9080e+00 +3.4486e+00 -5.9742e-01 -8.8080e-01 -3.7338e+00 +1.9112e+00 +1.2696e+00 +1.5753e+00 +3.7712e+00 -3.8179e+00 +2.9577e+00 -2.8933e+00 -1.3928e+00 +1.0037e-01 +1.2805e+00
27022 +1.477063086e-04 +1.477063086e-04 +3.944801477e+02 +3.944801477e+02 -3.9016e+00 -2.8880e+00 -3.7999e+00 +3.9038e+00 +8.5965e-01 -2.9037e+00 +3.4506e+00 -6.0027e-01 -8.8726e-01 -3.7362e+00 +1.9122e+00 +1.2696e+00 +1.5689e+00 +3.7657e+00 -3.8164e+00 +2.9567e+00 -2.8985e+00 -1.3938e+00 +1.0149e-01 +1.2824e+00
27231 +1.384212441e-04 +1.384212441e-04 +3.944801384e+02 +3.944801384e+02 -3.8993e+00 -2.8909e+00 -3.8054e+00 +3.9007e+00 +8.5934e-01 -2.9055e+00 +3.4465e+00 -6.0092e-01 -8.7815e-01 -3.7321e+00 +1.9094e+00 +1.2694e+00 +1.5696e+00 +3.7740e+00 -3.8185e+00 +2.9596e+00 -2.8929e+00 -1.3964e+00 +1.0757e-01 +1.2851e+00
27463 +1.269917862e-04 +1.269917862e-04 +3.944801270e+02 +3.944801270e+02 -3.8990e+00 -2.8912e+00 -3.8083e+00 +3.9076e+00 +8.6155e-01 -2.9035e+00 +3.4473e+00 -5.9809e-01 -8.8195e-01 -3.7341e+00 +1.9148e+00 +1.2686e+00 +1.5686e+00 +3.7757e+00 -3.8186e+00 +2.9615e+00 -2.8986e+00 -1.3931e+00 +1.0305e-01 +1.2826e+00
27624 +1.164941606e-04 +1.164941606e-04 +3.944801165e+02 +3.944801165e+02 -3.8974e+00 -2.8902e+00 -3.8004e+00 +3.9057e+00 +8.6112e-01 -2.9062e+00 +3.4445e+00 -6.0279e-01 -8.8188e-01 -3.7314e+00 +1.9077e+00 +1.2728e+00 +1.5749e+00 +3.7748e+00 -3.8175e+00 +2.9609e+00 -2.8935e+00 -1.3962e+00 +1.0577e-01 +1.2790e+00
27752 +9.549767043e-05 +9.549767043e-05 +3.944800955e+02 +3.944800955e+02 -3.8936e+00 -2.8907e+00 -3.8051e+00 +3.9055e+00 +8.6073e-01 -2.9070e+00 +3.4449e+00 -5.9786e-01 -8.8436e-01 -3.7342e+00 +1.9123e+00 +1.2679e+00 +1.5712e+00 +3.7707e+00 -3.8127e+00 +2.9598e+00 -2.8969e+00 -1.3961e+00 +1.0054e-01 +1.2816e+00
27907 +9.277913688e-05 +9.277913688e-05 +3.944800928e+02 +3.944800928e+02 -3.8938e+00 -2.8867e+00 -3.8040e+00 +3.9074e+00 +8.6069e-01 -2.9058e+00 +3.4438e+00 -5.9664e-01 -8.8360e-01 -3.7367e+00 +1.9122e+00 +1.2706e+00 +1.5719e+00 +3.7703e+00 -3.8191e+00 +2.9616e+00 -2.8986e+00 -1.3916e+00 +1.0071e-01 +1.2829e+00
27984 +7.143008253e-05 +7.143008253e-05 +3.944800714e+02 +3.944800714e+02 -3.8971e+00 -2.8909e+00 -3.8044e+00 +3.9070e+00 +8.5806e-01 -2.9051e+00 +3.4441e+00 -6.0379e-01 -8.8428e-01 -3.7361e+00 +1.9139e+00 +1.2701e+00 +1.5684e+00 +3.7705e+00 -3.8186e+00 +2.9619e+00 -2.8964e+00 -1.3922e+00 +1.0381e-01 +1.2804e+00
28024 +4.902823486e-05 +4.902823486e-05 +3.944800490e+02 +3.944800490e+02 -3.8983e+00 -2.8915e+00 -3.8016e+00 +3.9053e+00 +8.5537e-01 -2.9052e+00 +3.4434e+00 -6.0075e-01 -8.8362e-01 -3.7360e+00 +1.9111e+00 +1.2716e+00 +1.5736e+00 +3.7725e+00 -3.8151e+00 +2.9609e+00 -2.8979e+00 -1.3904e+00 +1.0441e-01 +1.2794e+00
29194 +4.699459629e-05 +4.699459629e-05 +3.944800470e+02 +3.944800470e+02 -3.9009e+00 -2.8929e+00 -3.8033e+00 +3.9062e+00 +8.5717e-01 -2.9035e+00 +3.4441e+00 -6.0129e-01 -8.8182e-01 -3.7339e+00 +1.9101e+00 +1.2699e+00 +1.5683e+00 +3.7725e+00 -3.8171e+00 +2.9604e+00 -2.8973e+00 -1.3953e+00 +1.0174e-01 +1.2827e+00
29430 +4.652239761e-05 +4.652239761e-05 +3.944800465e+02 +3.944800465e+02 -3.8973e+00 -2.8931e+00 -3.8035e+00 +3.9064e+00 +8.5916e-01 -2.9035e+00 +3.4444e+00 -6.0207e-01 -8.8137e-01 -3.7341e+00 +1.9101e+00 +1.2716e+00 +1.5682e+00 +3.7700e+00 -3.8164e+00 +2.9588e+00 -2.8958e+00 -1.3902e+00 +1.0600e-01 +1.2826e+00
29436 +3.236106494e-05 +3.236106494e-05 +3.944800324e+02 +3.944800324e+02 -3.8969e+00 -2.8935e+00 -3.8022e+00 +3.9054e+00 +8.5777e-01 -2.9040e+00 +3.4450e+00 -6.0181e-01 -8.8210e-01 -3.7351e+00 +1.9079e+00 +1.2712e+00 +1.5695e+00 +3.7709e+00 -3.8147e+00 +2.9588e+00 -2.8959e+00 -1.3922e+00 +1.0445e-01 +1.2838e+00
29556 +3.100694607e-05 +3.100694607e-05 +3.944800310e+02 +3.944800310e+02 -3.9005e+00 -2.8902e+00 -3.8014e+00 +3.9058e+00 +8.5930e-01 -2.9060e+00 +3.4421e+00 -5.9941e-01 -8.8420e-01 -3.7354e+00 +1.9077e+00 +1.2721e+00 +1.5706e+00 +3.7720e+00 -3.8149e+00 +2.9599e+00 -2.8980e+00 -1.3932e+00 +1.0244e-01 +1.2837e+00
29637 +2.644215022e-05 +2.644215022e-05 +3.944800264e+02 +3.944800264e+02 -3.8968e+00 -2.8897e+00 -3.8031e+00 +3.9057e+00 +8.5849e-01 -2.9046e+00 +3.4437e+00 -6.0141e-01 -8.7943e-01 -3.7362e+00 +1.9088e+00 +1.2714e+00 +1.5716e+00 +3.7723e+00 -3.8179e+00 +2.9595e+00 -2.8967e+00 -1.3928e+00 +1.0281e-01 +1.2831e+00
30126 +2.548648956e-05 +2.548648956e-05 +3.944800255e+02 +3.944800255e+02 -3.8987e+00 -2.8887e+00 -3.8022e+00 +3.9065e+00 +8.5938e-01 -2.9062e+00 +3.4449e+00 -5.9905e-01 -8.8092e-01 -3.7335e+00 +1.9121e+00 +1.2702e+00 +1.5701e+00 +3.7710e+00 -3.8157e+00 +2.9605e+00 -2.8990e+00 -1.3941e+00 +1.0348e-01 +1.2838e+00
30172 +2.379494322e-05 +2.379494322e-05 +3.944800238e+02 +3.944800238e+02 -3.8963e+00 -2.8892e+00 -3.8027e+00 +3.9044e+00 +8.5839e-01 -2.9052e+00 +3.4459e+00 -6.0047e-01 -8.8299e-01 -3.7349e+00 +1.9127e+00 +1.2707e+00 +1.5700e+00 +3.7714e+00 -3.8163e+00 +2.9593e+00 -2.8973e+00 -1.3942e+00 +1.0383e-01 +1.2823e+00
30801 +1.980681003e-05 +1.980681003e-05 +3.944800198e+02 +3.944800198e+02 -3.8976e+00 -2.8905e+00 -3.8024e+00 +3.9061e+00 +8.5793e-01 -2.9049e+00 +3.4443e+00 -6.0081e-01 -8.8426e-01 -3.7352e+00 +1.9099e+00 +1.2695e+00 +1.5705e+00 +3.7725e+00 -3.8176e+00 +2.9620e+00 -2.8985e+00 -1.3914e+00 +1.0354e-01 +1.2820e+00
31821 +1.888827228e-05 +1.888827228e-05 +3.944800189e+02 +3.944800189e+02 -3.8973e+00 -2.8909e+00 -3.8022e+00 +3.9060e+00 +8.5817e-01 -2.9041e+00 +3.4471e+00 -6.0050e-01 -8.8098e-01 -3.7354e+00 +1.9100e+00 +1.2706e+00 +1.5707e+00 +3.7710e+00 -3.8172e+00 +2.9604e+00 -2.8977e+00 -1.3936e+00 +1.0520e-01 +1.2804e+00
31877 +1.798230500e-05 +1.798230500e-05 +3.944800180e+02 +3.944800180e+02 -3.8985e+00 -2.8912e+00 -3.8027e+00 +3.9050e+00 +8.6070e-01 -2.9046e+00 +3.4442e+00 -6.0063e-01 -8.8215e-01 -3.7358e+00 +1.9087e+00 +1.2710e+00 +1.5720e+00 +3.7707e+00 -3.8164e+00 +2.9623e+00 -2.8991e+00 -1.3921e+00 +1.0261e-01 +1.2812e+00
31908 +1.230339706e-05 +1.230339706e-05 +3.944800123e+02 +3.944800123e+02 -3.8983e+00 -2.8917e+00 -3.8024e+00 +3.9049e+00 +8.5900e-01 -2.9044e+00 +3.4457e+00 -6.0073e-01 -8.8238e-01 -3.7351e+00 +1.9101e+00 +1.2716e+00 +1.5713e+00 +3.7714e+00 -3.8163e+00 +2.9616e+00 -2.8959e+00 -1.3923e+00 +1.0292e-01 +1.2821e+00
32245 +1.219450411e-05 +1.219450411e-05 +3.944800122e+02 +3.944800122e+02 -3.8992e+00 -2.8904e+00 -3.8028e+00 +3.9047e+00 +8.5916e-01 -2.9049e+00 +3.4446e+00 -5.9987e-01 -8.8221e-01 -3.7366e+00 +1.9111e+00 +1.2711e+00 +1.5704e+00 +3.7716e+00 -3.8177e+00 +2.9605e+00 -2.8966e+00 -1.3934e+00 +1.0330e-01 +1.2823e+00
32552 +1.160120058e-05 +1.160120058e-05 +3.944800116e+02 +3.944800116e+02 -3.8982e+00 -2.8903e+00 -3.8030e+00 +3.9060e+00 +8.5927e-01 -2.9047e+00 +3.4448e+00 -6.0083e-01 -8.8404e-01 -3.7362e+00 +1.9093e+00 +1.2702e+00 +1.5712e+00 +3.7700e+00 -3.8167e+00 +2.9600e+00 -2.8983e+00 -1.3936e+00 +1.0234e-01 +1.2833e+00
32563 +9.346524735e-06 +9.346524735e-06 +3.944800093e+02 +3.944800093e+02 -3.8982e+00 -2.8907e+00 -3.8031e+00 +3.9054e+00 +8.6010e-01 -2.9046e+00 +3.4458e+00 -6.0002e-01 -8.8367e-01 -3.7357e+00 +1.9098e+00 +1.2699e+00 +1.5715e+00 +3.7706e+00 -3.8161e+00 +2.9602e+00 -2.8989e+00 -1.3936e+00 +1.0294e-01 +1.2831e+00
33041 +8.900202317e-06 +8.900202317e-06 +3.944800089e+02 +3.944800089e+02 -3.8983e+00 -2.8912e+00 -3.8018e+00 +3.9058e+00 +8.5957e-01 -2.9052e+00 +3.4450e+00 -5.9882e-01 -8.8352e-01 -3.7347e+00 +1.9107e+00 +1.2703e+00 +1.5708e+00 +3.7716e+00 -3.8153e+00 +2.9599e+00 -2.8977e+00 -1.3934e+00 +1.0259e-01 +1.2828e+00
33315 +7.368229319e-06 +7.368229319e-06 +3.944800074e+02 +3.944800074e+02 -3.8987e+00 -2.8909e+00 -3.8032e+00 +3.9050e+00 +8.5979e-01 -2.9039e+00 +3.4454e+00 -6.0017e-01 -8.8346e-01 -3.7355e+00 +1.9097e+00 +1.2705e+00 +1.5710e+00 +3.7707e+00 -3.8166e+00 +2.9595e+00 -2.8963e+00 -1.3931e+00 +1.0334e-01 +1.2823e+00
33328 +4.933610967e-06 +4.933610967e-06 +3.944800049e+02 +3.944800049e+02 -3.8991e+00 -2.8905e+00 -3.8034e+00 +3.9049e+00 +8.5990e-01 -2.9044e+00 +3.4454e+00 -5.9944e-01 -8.8283e-01 -3.7353e+00 +1.9099e+00 +1.2705e+00 +1.5711e+00 +3.7713e+00 -3.8158e+00 +2.9601e+00 -2.8968e+00 -1.3926e+00 +1.0440e-01 +1.2820e+00
33551 +4.511453369e-06 +4.511453369e-06 +3.944800045e+02 +3.944800045e+02 -3.8984e+00 -2.8903e+00 -3.8028e+00 +3.9057e+00 +8.5882e-01 -2.9052e+00 +3.4454e+00 -6.0066e-01 -8.8173e-01 -3.7357e+00 +1.9098e+00 +1.2699e+00 +1.5711e+00 +3.7711e+00 -3.8164e+00 +2.9602e+00 -2.8966e+00 -1.3930e+00 +1.0301e-01 +1.2825e+00
34672 +4.287304705e-06 +4.287304705e-06 +3.944800043e+02 +3.944800043e+02 -3.8983e+00 -2.8905e+00 -3.8023e+00 +3.9060e+00 +8.5961e-01 -2.9044e+00 +3.4452e+00 -6.0035e-01 -8.8251e-01 -3.7361e+00 +1.9103e+00 +1.2696e+00 +1.5708e+00 +3.7710e+00 -3.8162e+00 +2.9609e+00 -2.8979e+00 -1.3934e+00 +1.0378e-01 +1.2824e+00
34690 +3.552503642e-06 +3.552503642e-06 +3.944800036e+02 +3.944800036e+02 -3.8981e+00 -2.8904e+00 -3.8019e+00 +3.9061e+00 +8.5987e-01 -2.9042e+00 +3.4452e+00 -6.0061e-01 -8.8260e-01 -3.7355e+00 +1.9100e+00 +1.2702e+00 +1.5705e+00 +3.7709e+00 -3.8163e+00 +2.9603e+00 -2.8983e+00 -1.3929e+00 +1.0369e-01 +1.2826e+00
