% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
95375 +4.292558975e-05 +4.292558975e-05 +3.335200429e+02 +3.335200429e+02 +1.5703e+00 -3.5504e+00 +4.5218e-01 -3.8964e+00 +3.5466e-01 +3.4506e+00 +6.0539e-01 +2.3063e+00 -9.6689e-03 +1.1410e+00 -5.2894e-01 +3.3988e+00 +3.8314e+00 -5.9201e-01 -3.1015e+00 -2.1760e+00 -7.2921e-01 +1.7372e+00 +3.3536e+00 +1.0957e-03
95382 +4.179062552e-05 +4.179062552e-05 +3.335200418e+02 +3.335200418e+02 +1.5705e+00 -3.5503e+00 +4.5223e-01 -3.8966e+00 +3.5467e-01 +3.4506e+00 +6.0529e-01 +2.3062e+00 -9.8288e-03 +1.1410e+00 -5.2913e-01 +3.3987e+00 +3.8313e+00 -5.9196e-01 -3.1017e+00 -2.1761e+00 -7.2883e-01 +1.7374e+00 +3.3537e+00 +1.1042e-03
95393 +4.102356888e-05 +4.102356888e-05 +3.335200410e+02 +3.335200410e+02 +1.5706e+00 -3.5503e+00 +4.5226e-01 -3.8967e+00 +3.5466e-01 +3.4507e+00 +6.0522e-01 +2.3061e+00 -9.9046e-03 +1.1410e+00 -5.2931e-01 +3.3986e+00 +3.8314e+00 -5.9194e-01 -3.1018e+00 -2.1761e+00 -7.2859e-01 +1.7375e+00 +3.3538e+00 +1.1261e-03
95405 +4.064050063e-05 +4.064050063e-05 +3.335200406e+02 +3.335200406e+02 +1.5707e+00 -3.5502e+00 +4.5228e-01 -3.8967e+00 +3.5467e-01 +3.4507e+00 +6.0519e-01 +2.3061e+00 -1.0002e-02 +1.1410e+00 -5.2935e-01 +3.3986e+00 +3.8314e+00 -5.9194e-01 -3.1019e+00 -2.1761e+00 -7.2833e-01 +1.7375e+00 +3.3538e+00 +1.1430e-03
95417 +3.979042651e-05 +3.979042651e-05 +3.335200398e+02 +3.335200398e+02 +1.5708e+00 -3.5502e+00 +4.5228e-01 -3.8968e+00 +3.5465e-01 +3.4507e+00 +6.0513e-01 +2.3061e+00 -1.0032e-02 +1.1410e+00 -5.2941e-01 +3.3985e+00 +3.8313e+00 -5.9195e-01 -3.1019e+00 -2.1763e+00 -7.2832e-01 +1.7376e+00 +3.3539e+00 +1.1487e-03
95422 +3.818818112e-05 +3.818818112e-05 +3.335200382e+02 +3.335200382e+02 +1.5713e+00 -3.5499e+00 +4.5239e-01 -3.8973e+00 +3.5468e-01 +3.4508e+00 +6.0482e-01 +2.3059e+00 -1.0450e-02 +1.1411e+00 -5.2991e-01 +3.3982e+00 +3.8313e+00 -5.9187e-01 -3.1023e+00 -2.1765e+00 -7.2727e-01 +1.7380e+00 +3.3543e+00 +1.2410e-03
95433 +3.795786853e-05 +3.795786853e-05 +3.335200380e+02 +3.335200380e+02 +1.5712e+00 -3.5500e+00 +4.5238e-01 -3.8972e+00 +3.5466e-01 +3.4507e+00 +6.0489e-01 +2.3060e+00 -1.0361e-02 +1.1410e+00 -5.2981e-01 +3.3983e+00 +3.8314e+00 -5.9186e-01 -3.1023e+00 -2.1764e+00 -7.2755e-01 +1.7379e+00 +3.3542e+00 +1.1952e-03
95574 +3.673372180e-05 +3.673372180e-05 +3.335200367e+02 +3.335200367e+02 +1.5717e+00 -3.5498e+00 +4.5247e-01 -3.8975e+00 +3.5471e-01 +3.4508e+00 +6.0469e-01 +2.3057e+00 -1.0726e-02 +1.1411e+00 -5.3025e-01 +3.3980e+00 +3.8314e+00 -5.9174e-01 -3.1022e+00 -2.1766e+00 -7.2738e-01 +1.7381e+00 +3.3544e+00 +1.1409e-03
95598 +3.608504994e-05 +3.608504994e-05 +3.335200361e+02 +3.335200361e+02 +1.5719e+00 -3.5497e+00 +4.5252e-01 -3.8977e+00 +3.5471e-01 +3.4508e+00 +6.0457e-01 +2.3056e+00 -1.0854e-02 +1.1411e+00 -5.3044e-01 +3.3979e+00 +3.8314e+00 -5.9168e-01 -3.1025e+00 -2.1767e+00 -7.2706e-01 +1.7382e+00 +3.3545e+00 +1.1840e-03
95604 +3.534991987e-05 +3.534991987e-05 +3.335200353e+02 +3.335200353e+02 +1.5720e+00 -3.5496e+00 +4.5255e-01 -3.8978e+00 +3.5471e-01 +3.4509e+00 +6.0451e-01 +2.3056e+00 -1.0950e-02 +1.1411e+00 -5.3050e-01 +3.3978e+00 +3.8314e+00 -5.9164e-01 -3.1026e+00 -2.1767e+00 -7.2688e-01 +1.7383e+00 +3.3546e+00 +1.2142e-03
95677 +3.434048983e-05 +3.434048983e-05 +3.335200343e+02 +3.335200343e+02 +1.5728e+00 -3.5493e+00 +4.5271e-01 -3.8983e+00 +3.5478e-01 +3.4510e+00 +6.0417e-01 +2.3052e+00 -1.1374e-02 +1.1411e+00 -5.3108e-01 +3.3974e+00 +3.8315e+00 -5.9154e-01 -3.1032e+00 -2.1769e+00 -7.2599e-01 +1.7388e+00 +3.3551e+00 +1.2106e-03
95748 +3.372524787e-05 +3.372524787e-05 +3.335200337e+02 +3.335200337e+02 +1.5726e+00 -3.5494e+00 +4.5269e-01 -3.8981e+00 +3.5478e-01 +3.4510e+00 +6.0429e-01 +2.3054e+00 -1.1221e-02 +1.1411e+00 -5.3094e-01 +3.3975e+00 +3.8315e+00 -5.9167e-01 -3.1029e+00 -2.1767e+00 -7.2644e-01 +1.7387e+00 +3.3550e+00 +1.2226e-03
95973 +3.293142163e-05 +3.293142163e-05 +3.335200329e+02 +3.335200329e+02 +1.5729e+00 -3.5494e+00 +4.5270e-01 -3.8983e+00 +3.5484e-01 +3.4510e+00 +6.0423e-01 +2.3055e+00 -1.1420e-02 +1.1411e+00 -5.3114e-01 +3.3974e+00 +3.8314e+00 -5.9173e-01 -3.1028e+00 -2.1768e+00 -7.2670e-01 +1.7388e+00 +3.3550e+00 +1.5557e-03
95986 +3.235586871e-05 +3.235586871e-05 +3.335200324e+02 +3.335200324e+02 +1.5728e+00 -3.5494e+00 +4.5270e-01 -3.8982e+00 +3.5487e-01 +3.4510e+00 +6.0426e-01 +2.3055e+00 -1.1358e-02 +1.1411e+00 -5.3107e-01 +3.3974e+00 +3.8314e+00 -5.9174e-01 -3.1027e+00 -2.1768e+00 -7.2684e-01 +1.7388e+00 +3.3550e+00 +1.5070e-03
96073 +3.110293272e-05 +3.110293272e-05 +3.335200311e+02 +3.335200311e+02 +1.5732e+00 -3.5493e+00 +4.5279e-01 -3.8985e+00 +3.5489e-01 +3.4510e+00 +6.0406e-01 +2.3054e+00 -1.1621e-02 +1.1412e+00 -5.3142e-01 +3.3972e+00 +3.8314e+00 -5.9176e-01 -3.1030e+00 -2.1769e+00 -7.2658e-01 +1.7391e+00 +3.3553e+00 +1.5844e-03
96103 +3.055826954e-05 +3.055826954e-05 +3.335200306e+02 +3.335200306e+02 +1.5737e+00 -3.5491e+00 +4.5287e-01 -3.8989e+00 +3.5495e-01 +3.4510e+00 +6.0384e-01 +2.3052e+00 -1.1892e-02 +1.1412e+00 -5.3177e-01 +3.3970e+00 +3.8315e+00 -5.9174e-01 -3.1033e+00 -2.1770e+00 -7.2615e-01 +1.7394e+00 +3.3556e+00 +1.5840e-03
96105 +2.999964732e-05 +2.999964732e-05 +3.335200300e+02 +3.335200300e+02 +1.5738e+00 -3.5491e+00 +4.5290e-01 -3.8990e+00 +3.5498e-01 +3.4510e+00 +6.0377e-01 +2.3053e+00 -1.1989e-02 +1.1412e+00 -5.3191e-01 +3.3969e+00 +3.8315e+00 -5.9177e-01 -3.1034e+00 -2.1771e+00 -7.2601e-01 +1.7395e+00 +3.3557e+00 +1.6371e-03
96129 +2.929211814e-05 +2.929211814e-05 +3.335200293e+02 +3.335200293e+02 +1.5742e+00 -3.5489e+00 +4.5297e-01 -3.8993e+00 +3.5504e-01 +3.4511e+00 +6.0358e-01 +2.3052e+00 -1.2276e-02 +1.1413e+00 -5.3225e-01 +3.3967e+00 +3.8314e+00 -5.9176e-01 -3.1036e+00 -2.1772e+00 -7.2569e-01 +1.7398e+00 +3.3559e+00 +1.7621e-03
96267 +2.879953121e-05 +2.879953121e-05 +3.335200288e+02 +3.335200288e+02 +1.5752e+00 -3.5486e+00 +4.5323e-01 -3.8999e+00 +3.5509e-01 +3.4512e+00 +6.0316e-01 +2.3049e+00 -1.2848e-02 +1.1413e+00 -5.3289e-01 +3.3963e+00 +3.8314e+00 -5.9181e-01 -3.1039e+00 -2.1773e+00 -7.2471e-01 +1.7403e+00 +3.3566e+00 +1.8142e-03
96303 +2.794201129e-05 +2.794201129e-05 +3.335200279e+02 +3.335200279e+02 +1.5750e+00 -3.5487e+00 +4.5320e-01 -3.8998e+00 +3.5507e-01 +3.4512e+00 +6.0324e-01 +2.3050e+00 -1.2633e-02 +1.1413e+00 -5.3274e-01 +3.3964e+00 +3.8314e+00 -5.9179e-01 -3.1039e+00 -2.1772e+00 -7.2509e-01 +1.7402e+00 +3.3565e+00 +1.8461e-03
96325 +2.715263764e-05 +2.715263764e-05 +3.335200272e+02 +3.335200272e+02 +1.5757e+00 -3.5484e+00 +4.5338e-01 -3.9003e+00 +3.5511e-01 +3.4513e+00 +6.0290e-01 +2.3048e+00 -1.3125e-02 +1.1414e+00 -5.3337e-01 +3.3960e+00 +3.8314e+00 -5.9175e-01 -3.1044e+00 -2.1774e+00 -7.2461e-01 +1.7407e+00 +3.3570e+00 +2.0625e-03
96552 +2.672099953e-05 +2.672099953e-05 +3.335200267e+02 +3.335200267e+02 +1.5753e+00 -3.5487e+00 +4.5328e-01 -3.9000e+00 +3.5506e-01 +3.4512e+00 +6.0314e-01 +2.3049e+00 -1.2892e-02 +1.1413e+00 -5.3307e-01 +3.3962e+00 +3.8315e+00 -5.9176e-01 -3.1039e+00 -2.1773e+00 -7.2530e-01 +1.7404e+00 +3.3567e+00 +2.0582e-03
96597 +2.610341687e-05 +2.610341687e-05 +3.335200261e+02 +3.335200261e+02 +1.5757e+00 -3.5486e+00 +4.5335e-01 -3.9002e+00 +3.5501e-01 +3.4513e+00 +6.0300e-01 +2.3049e+00 -1.3100e-02 +1.1413e+00 -5.3331e-01 +3.3960e+00 +3.8315e+00 -5.9175e-01 -3.1041e+00 -2.1774e+00 -7.2505e-01 +1.7406e+00 +3.3570e+00 +2.1282e-03
96654 +2.557401035e-05 +2.557401035e-05 +3.335200256e+02 +3.335200256e+02 +1.5757e+00 -3.5486e+00 +4.5340e-01 -3.9002e+00 +3.5506e-01 +3.4513e+00 +6.0298e-01 +2.3049e+00 -1.3110e-02 +1.1413e+00 -5.3341e-01 +3.3960e+00 +3.8315e+00 -5.9179e-01 -3.1041e+00 -2.1773e+00 -7.2504e-01 +1.7407e+00 +3.3570e+00 +2.1398e-03
96860 +2.494037972e-05 +2.494037972e-05 +3.335200249e+02 +3.335200249e+02 +1.5760e+00 -3.5484e+00 +4.5356e-01 -3.9004e+00 +3.5505e-01 +3.4513e+00 +6.0286e-01 +2.3048e+00 -1.3295e-02 +1.1413e+00 -5.3366e-01 +3.3958e+00 +3.8315e+00 -5.9176e-01 -3.1042e+00 -2.1775e+00 -7.2492e-01 +1.7409e+00 +3.3572e+00 +2.1224e-03
96887 +2.433122580e-05 +2.433122580e-05 +3.335200243e+02 +3.335200243e+02 +1.5763e+00 -3.5483e+00 +4.5365e-01 -3.9006e+00 +3.5508e-01 +3.4513e+00 +6.0273e-01 +2.3048e+00 -1.3485e-02 +1.1414e+00 -5.3388e-01 +3.3956e+00 +3.8315e+00 -5.9177e-01 -3.1043e+00 -2.1775e+00 -7.2479e-01 +1.7410e+00 +3.3573e+00 +2.1645e-03
97024 +2.386625607e-05 +2.386625607e-05 +3.335200239e+02 +3.335200239e+02 +1.5767e+00 -3.5482e+00 +4.5380e-01 -3.9010e+00 +3.5511e-01 +3.4514e+00 +6.0257e-01 +2.3046e+00 -1.3665e-02 +1.1414e+00 -5.3410e-01 +3.3955e+00 +3.8316e+00 -5.9181e-01 -3.1044e+00 -2.1776e+00 -7.2477e-01 +1.7414e+00 +3.3576e+00 +2.1540e-03
98023 +2.327377251e-05 +2.327377251e-05 +3.335200233e+02 +3.335200233e+02 +1.5764e+00 -3.5483e+00 +4.5381e-01 -3.9006e+00 +3.5510e-01 +3.4513e+00 +6.0276e-01 +2.3048e+00 -1.3585e-02 +1.1413e+00 -5.3370e-01 +3.3957e+00 +3.8315e+00 -5.9180e-01 -3.1043e+00 -2.1777e+00 -7.2496e-01 +1.7411e+00 +3.3575e+00 +2.1083e-03
98136 +2.266129042e-05 +2.266129042e-05 +3.335200227e+02 +3.335200227e+02 +1.5764e+00 -3.5483e+00 +4.5386e-01 -3.9006e+00 +3.5512e-01 +3.4513e+00 +6.0274e-01 +2.3049e+00 -1.3642e-02 +1.1413e+00 -5.3379e-01 +3.3956e+00 +3.8314e+00 -5.9181e-01 -3.1042e+00 -2.1776e+00 -7.2484e-01 +1.7411e+00 +3.3575e+00 +1.9860e-03
98480 +2.229435773e-05 +2.229435773e-05 +3.335200223e+02 +3.335200223e+02 +1.5765e+00 -3.5484e+00 +4.5394e-01 -3.9006e+00 +3.5506e-01 +3.4513e+00 +6.0269e-01 +2.3048e+00 -1.3456e-02 +1.1413e+00 -5.3340e-01 +3.3956e+00 +3.8315e+00 -5.9182e-01 -3.1040e+00 -2.1778e+00 -7.2537e-01 +1.7409e+00 +3.3576e+00 +1.6357e-03
% function evaluation | noise-free fitness - Fopt (-5.752200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.256094559e+01 +3.256094559e+01 -5.426590544e+02 -5.426590544e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
24 +2.609716861e+01 +2.609716861e+01 -5.491228314e+02 -5.491228314e+02 +2.5605e+00 -7.5378e-02 -7.8829e-01 -2.0442e+00 +1.8165e+00 -9.5118e-03 -2.4569e-01 +1.7447e+00 -5.6699e-01 +1.6585e+00 -1.3226e+00 +1.1959e-01 -5.6067e-01 -1.6181e-01 -7.0808e-01 +8.7943e-01 +1.6613e+00 -3.2158e-01 -7.0292e-01 +1.1896e+00
39 +2.117157664e+01 +2.117157664e+01 -5.540484234e+02 -5.540484234e+02 +1.0199e+00 +1.0921e+00 -2.6401e-01 -1.5385e+00 +2.7024e+00 +1.5228e+00 +1.0170e+00 +1.2552e+00 +2.2962e-01 +1.9164e+00 -1.8419e+00 +7.5937e-01 +7.6589e-01 -2.5820e+00 -2.1533e+00 -9.7648e-01 +7.1475e-01 -1.3007e-01 -7.8588e-01 +1.4034e+00
108 +2.000129261e+01 +2.000129261e+01 -5.552187074e+02 -5.552187074e+02 -4.7706e-01 +8.0810e-01 +7.2301e-01 +2.3766e-01 +1.7853e+00 +5.9036e-01 +3.2489e-01 +3.2633e+00 +1.7625e+00 +2.5961e+00 +1.1217e+00 +1.2833e+00 +2.1250e+00 -1.8128e+00 -2.8189e+00 +2.0369e-01 +1.7346e+00 +1.0357e+00 -2.5372e+00 +8.2818e-01
305 +1.520876939e+01 +1.520876939e+01 -5.600112306e+02 -5.600112306e+02 -2.2882e-01 +1.8480e+00 +1.5212e+00 -2.3798e+00 +2.4808e+00 +7.8879e-01 +1.4778e+00 +1.7680e+00 -1.0839e+00 +4.3431e+00 -1.7252e+00 -5.1558e-02 +2.6008e+00 -2.9233e+00 -5.2485e-01 +2.3833e+00 +1.3352e+00 -1.1800e+00 -4.2972e+00 +4.3636e+00
315 +1.402887582e+01 +1.402887582e+01 -5.611911242e+02 -5.611911242e+02 +5.0127e-01 +9.5044e-01 +3.0443e+00 -1.1004e+00 +2.4415e+00 +1.4804e+00 +2.8378e+00 +3.0052e+00 -1.8354e+00 +4.5594e+00 -1.9398e+00 -1.0164e-01 +1.8568e+00 -1.0055e+00 -8.0027e-01 +2.2531e-01 +1.7333e+00 -1.3905e-01 -5.2669e+00 +3.5075e+00
360 +1.357394619e+01 +1.357394619e+01 -5.616460538e+02 -5.616460538e+02 -4.2036e+00 +2.6150e+00 -1.5694e-01 -2.6237e-01 +9.8037e-01 +1.2706e+00 +2.2606e+00 -4.5307e-01 -1.7666e+00 +3.6110e+00 -3.0371e-01 -1.6169e+00 +3.8796e+00 -1.8134e+00 -1.1515e+00 -8.1035e-01 -2.0328e+00 +1.8049e+00 -4.8519e+00 +3.5115e+00
405 +1.297684480e+01 +1.297684480e+01 -5.622431552e+02 -5.622431552e+02 +4.3535e-02 +1.1290e-01 +1.5920e+00 +1.0062e+00 -5.8496e-01 +3.4067e-01 +3.6157e+00 +2.8877e+00 -1.8441e+00 +4.6304e+00 +1.0232e-01 -2.6760e+00 +1.7117e+00 -1.5256e+00 -6.0176e-01 -3.1946e-02 +6.4940e-01 +1.4483e+00 -3.1861e+00 +3.8837e+00
474 +1.256078840e+01 +1.256078840e+01 -5.626592116e+02 -5.626592116e+02 +4.3947e+00 -4.5121e-01 +7.9748e-01 +1.8846e+00 -8.4419e-01 -1.9138e+00 +1.5870e+00 +1.5032e+00 -1.3850e+00 +3.8118e+00 +1.0811e-01 -2.3797e+00 -8.5151e-01 -2.7231e+00 -1.3027e+00 -1.6400e+00 -8.0946e-01 +1.0581e-01 -1.5874e+00 +3.3921e+00
480 +7.032664518e+00 +7.032664518e+00 -5.681873355e+02 -5.681873355e+02 +2.4753e+00 +6.8553e-02 +6.0781e-01 +1.0192e+00 +6.9966e-01 -2.9582e-01 +9.1079e-01 +2.8032e+00 -1.9292e+00 +3.4110e+00 +5.6074e-01 -7.6699e-01 -1.2684e+00 -8.2190e-01 -9.3268e-01 -2.5840e+00 -5.6267e-01 +5.4276e-01 -3.5535e+00 +3.2913e+00
1042 +6.341764421e+00 +6.341764421e+00 -5.688782356e+02 -5.688782356e+02 -1.6775e+00 -1.4775e+00 +1.4247e+00 +4.1704e-01 -4.1057e-01 -4.0149e-01 -2.1535e+00 +3.8571e+00 -4.4645e+00 +4.7561e+00 -1.5582e+00 +5.9464e-02 -6.7305e-01 +1.3826e+00 +1.7526e+00 -6.1417e-01 -2.8289e+00 +1.5566e+00 -4.3925e+00 +4.7071e+00
1216 +6.221208224e+00 +6.221208224e+00 -5.689987918e+02 -5.689987918e+02 +1.0221e+00 -1.2219e+00 -2.3502e-01 -9.2657e-01 -5.4826e-01 -1.3179e+00 -2.7263e+00 +3.1469e+00 -3.1068e+00 +2.8568e+00 -3.1644e-02 +1.0722e+00 -2.8941e+00 +9.8125e-01 -4.5724e-01 -2.8801e+00 -1.8870e+00 +3.2012e+00 -4.1783e+00 +2.9330e+00
1309 +3.888218937e+00 +3.888218937e+00 -5.713317811e+02 -5.713317811e+02 +1.4668e+00 -4.9880e-01 -5.5922e-02 +6.4507e-01 +2.1190e-01 -9.4003e-02 +1.4445e+00 +1.5552e+00 -5.3585e+00 +3.0675e+00 -1.1461e+00 -1.1875e+00 -1.4395e+00 +7.4717e-01 +7.5299e-01 -1.3756e+00 -2.9188e+00 +2.6401e+00 -4.5079e+00 +2.0256e+00
2087 +3.083618712e+00 +3.083618712e+00 -5.721363813e+02 -5.721363813e+02 +8.2089e-01 +8.3174e-01 -5.0450e-01 +2.0235e+00 +4.4034e-01 -3.4457e-01 +3.5950e-01 +9.1880e-01 -4.2651e+00 +3.7045e+00 -1.2984e+00 -1.4928e+00 -1.2018e+00 -3.7884e-01 -5.6325e-01 -2.0552e+00 -2.5015e+00 +2.3242e+00 -2.8050e+00 +4.5269e+00
3174 +2.461611794e+00 +2.461611794e+00 -5.727583882e+02 -5.727583882e+02 +1.5103e+00 +3.0539e-01 +1.8356e-02 +8.2948e-01 -7.0574e-01 -1.6610e+00 -6.8181e-01 +1.3097e+00 -3.0271e+00 +2.7040e+00 +2.0532e-01 -1.1200e+00 -1.1655e+00 +1.0209e-01 +1.2549e-01 -3.2369e+00 -3.7164e+00 +1.7152e+00 -3.7627e+00 +3.2763e+00
3274 +2.085058117e+00 +2.085058117e+00 -5.731349419e+02 -5.731349419e+02 +4.9973e-01 +5.2775e-01 +4.5807e-01 +7.2529e-01 -7.0272e-01 -8.3710e-01 +2.5288e-01 +1.5489e+00 -3.8583e+00 +3.2193e+00 -1.0802e+00 -1.2101e+00 -1.2536e+00 -9.5740e-01 -4.3066e-01 -4.5290e-01 -2.5816e+00 +2.3588e+00 -3.7085e+00 +4.0503e+00
3282 +1.916709961e+00 +1.916709961e+00 -5.733032900e+02 -5.733032900e+02 +4.8784e-01 +1.1623e+00 +1.0833e-01 +4.9299e-01 -3.3160e-01 -1.0322e+00 +1.0135e+00 +1.3164e+00 -3.8493e+00 +2.8415e+00 -1.1930e+00 -6.8018e-01 -1.4220e+00 -2.4503e-01 -9.1447e-01 -1.1244e+00 -3.0436e+00 +3.0163e+00 -3.9306e+00 +3.9163e+00
3283 +1.408696290e+00 +1.408696290e+00 -5.738113037e+02 -5.738113037e+02 +5.5387e-01 +8.2374e-01 +7.4322e-03 +7.3733e-01 -1.0062e+00 -1.5659e+00 +3.0015e-01 +8.2210e-01 -4.2021e+00 +3.5446e+00 -1.2218e-01 -1.3025e+00 -1.2318e+00 +6.4819e-03 -3.9121e-01 -1.0032e+00 -3.0928e+00 +2.6299e+00 -3.7298e+00 +3.2365e+00
5004 +1.031476066e+00 +1.031476066e+00 -5.741885239e+02 -5.741885239e+02 +2.7666e-01 +7.9757e-01 +6.9754e-02 +5.1883e-01 -4.4720e-01 -9.0638e-01 -3.4745e-01 +2.2426e+00 -3.7477e+00 +3.6010e+00 -4.8179e-01 -1.0280e+00 -1.2969e+00 +1.7883e-02 -3.9409e-01 -1.0031e+00 -3.6932e+00 +3.0370e+00 -4.5081e+00 +3.0666e+00
5047 +7.642249481e-01 +7.642249481e-01 -5.744557751e+02 -5.744557751e+02 +5.4871e-01 +1.0138e+00 +3.4262e-01 +3.8448e-01 -6.4709e-01 -1.9000e+00 -7.1441e-02 +1.2102e+00 -3.4212e+00 +3.3445e+00 -1.0603e+00 -7.7607e-01 -2.3130e+00 +4.7308e-01 -4.0492e-01 -1.5555e+00 -3.4892e+00 +2.4696e+00 -3.9429e+00 +3.2461e+00
5929 +6.527818758e-01 +6.527818758e-01 -5.745672181e+02 -5.745672181e+02 +6.4326e-01 +2.7130e-01 +1.2918e-01 +1.6536e-01 -4.4146e-01 -1.8802e+00 -6.1274e-01 +1.6003e+00 -3.4089e+00 +3.0243e+00 -9.3633e-01 -1.1767e+00 -2.1380e+00 -1.3630e-01 +3.5758e-02 -1.7193e+00 -3.9980e+00 +2.1944e+00 -4.3722e+00 +3.8643e+00
6148 +5.966372270e-01 +5.966372270e-01 -5.746233628e+02 -5.746233628e+02 +9.3460e-01 +3.3394e-01 +3.5263e-01 +3.8182e-01 +2.5958e-02 -1.7757e+00 -6.5751e-01 +1.5780e+00 -3.6290e+00 +3.1583e+00 -1.0279e+00 -1.0824e+00 -1.6660e+00 -6.8273e-02 -8.1586e-01 -1.4602e+00 -3.8172e+00 +2.7003e+00 -3.9694e+00 +3.8781e+00
6172 +5.595057857e-01 +5.595057857e-01 -5.746604942e+02 -5.746604942e+02 +3.8725e-01 +3.7199e-01 +2.3566e-01 +5.8212e-01 +3.6305e-01 -1.5488e+00 -2.1407e-01 +1.7541e+00 -3.6616e+00 +3.4697e+00 -1.2128e+00 -1.2202e+00 -1.6501e+00 +3.3357e-01 -6.1667e-01 -1.6782e+00 -3.8918e+00 +2.4150e+00 -3.4453e+00 +3.4509e+00
6974 +5.265155692e-01 +5.265155692e-01 -5.746934844e+02 -5.746934844e+02 +4.5243e-01 +6.2784e-02 +3.8607e-01 +6.7255e-01 +9.7758e-02 -9.4110e-01 -2.8246e-01 +1.3396e+00 -3.9217e+00 +3.3293e+00 -1.2433e-01 -1.3350e+00 -1.8663e+00 +1.7104e-01 -1.4853e-01 -1.4394e+00 -3.7392e+00 +2.6831e+00 -3.8442e+00 +3.4139e+00
6984 +4.640839631e-01 +4.640839631e-01 -5.747559160e+02 -5.747559160e+02 +1.0985e+00 +2.0972e-01 +1.6195e-01 +5.1925e-01 -1.6270e-01 -1.1206e+00 +7.3931e-02 +1.2671e+00 -3.9535e+00 +3.5293e+00 -5.7443e-01 -1.3632e+00 -2.0461e+00 +3.2224e-03 -1.9688e-01 -1.7198e+00 -3.6784e+00 +2.5674e+00 -4.2617e+00 +3.3566e+00
7118 +4.183413003e-01 +4.183413003e-01 -5.748016587e+02 -5.748016587e+02 +6.4397e-01 +6.5627e-01 +3.5624e-01 +5.1437e-01 -2.9393e-01 -1.3101e+00 -6.3375e-01 +1.3837e+00 -3.4705e+00 +2.7492e+00 -5.7188e-01 -1.2465e+00 -1.4144e+00 +3.0668e-01 +3.9751e-02 -1.4577e+00 -3.6268e+00 +3.1187e+00 -3.7370e+00 +3.4504e+00
7797 +3.291816002e-01 +3.291816002e-01 -5.748908184e+02 -5.748908184e+02 +9.6723e-01 -4.4656e-02 +2.4802e-01 +3.5670e-01 -3.5566e-01 -1.4313e+00 -1.7681e-01 +1.4374e+00 -3.7885e+00 +3.4055e+00 -8.1313e-01 -1.0913e+00 -1.8522e+00 +2.2184e-01 -2.3858e-01 -1.4443e+00 -3.6491e+00 +2.5194e+00 -4.0321e+00 +3.7047e+00
7865 +3.136806436e-01 +3.136806436e-01 -5.749063194e+02 -5.749063194e+02 +6.9926e-01 +1.0078e-01 -4.0171e-02 +8.1662e-01 -4.8416e-01 -7.5799e-01 -2.5462e-01 +1.3763e+00 -3.3904e+00 +3.4557e+00 -8.6373e-01 -1.2554e+00 -1.7938e+00 +2.6159e-01 +2.6631e-02 -1.5768e+00 -3.7872e+00 +2.4037e+00 -4.0423e+00 +3.6079e+00
8059 +2.951040040e-01 +2.951040040e-01 -5.749248960e+02 -5.749248960e+02 +7.3632e-01 +6.2899e-01 -1.4943e-02 +6.2218e-01 +5.1891e-02 -1.0825e+00 -5.4778e-01 +1.6161e+00 -3.5381e+00 +3.7787e+00 -8.1017e-01 -1.4924e+00 -2.0890e+00 +6.7055e-02 +2.1216e-02 -1.6089e+00 -3.8428e+00 +2.5733e+00 -3.8090e+00 +3.0718e+00
8077 +1.904875325e-01 +1.904875325e-01 -5.750295125e+02 -5.750295125e+02 +7.0061e-01 +4.8237e-01 -2.1065e-01 +3.9772e-01 -2.0457e-02 -1.1878e+00 -7.3417e-01 +1.4756e+00 -3.4774e+00 +3.5166e+00 -8.8457e-01 -1.3890e+00 -1.9089e+00 -4.3161e-02 -2.6336e-01 -1.5555e+00 -3.7780e+00 +2.3322e+00 -3.6269e+00 +3.3694e+00
9355 +1.852743695e-01 +1.852743695e-01 -5.750347256e+02 -5.750347256e+02 +8.7279e-01 +4.7481e-01 -3.0154e-01 +3.8447e-01 -3.0016e-01 -9.3183e-01 -5.5707e-01 +1.3541e+00 -3.5581e+00 +3.4750e+00 -7.8849e-01 -1.4953e+00 -1.8276e+00 +1.3959e-01 -2.6401e-01 -1.5778e+00 -3.5417e+00 +2.8992e+00 -3.8136e+00 +3.3975e+00
10195 +1.330658282e-01 +1.330658282e-01 -5.750869342e+02 -5.750869342e+02 +8.7007e-01 +5.1712e-01 +1.7782e-01 +3.3793e-01 -3.7808e-01 -9.9488e-01 -3.2916e-01 +1.5420e+00 -3.4260e+00 +3.5328e+00 -8.2574e-01 -1.3915e+00 -2.0691e+00 +9.5675e-02 +8.5463e-03 -1.4934e+00 -3.5903e+00 +2.7509e+00 -3.6871e+00 +3.1016e+00
