% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.065700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.256416931e+01 +8.256416931e+01 +1.891341693e+02 +1.891341693e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +7.684033814e+01 +7.684033814e+01 +1.834103381e+02 +1.834103381e+02 +1.0380e+00 -2.2432e+00 +5.1243e-01 -2.3707e+00 -1.4517e-01 +2.1497e-02 -8.8514e-01 +1.3508e+00 -1.3494e-01 -5.8806e-01 +4.9872e-01 +4.7213e-01 -2.3763e+00 -1.1815e-01 +8.8002e-01 -1.7876e+00 -1.0134e+00 +7.6323e-01 -6.2501e-01 -1.2260e+00
17 +7.548344080e+01 +7.548344080e+01 +1.820534408e+02 +1.820534408e+02 -7.0484e-01 -1.2456e+00 +4.2977e-01 -2.3703e+00 -7.5597e-02 -1.3775e+00 +1.3055e+00 +3.2320e+00 -9.2533e-01 -2.4435e+00 +4.1483e-01 -8.2261e-02 -4.1956e+00 -1.2112e+00 -3.1259e-01 -9.7593e-01 -6.4783e-01 -2.5815e-01 +2.4184e-01 -4.7117e-01
46 +7.354160284e+01 +7.354160284e+01 +1.801116028e+02 +1.801116028e+02 +4.9454e-01 -2.6155e+00 -1.1359e+00 -3.6181e+00 +1.9458e+00 -1.5838e+00 +1.8924e+00 +5.0016e+00 -3.5861e-01 -2.9549e+00 +3.9613e+00 -3.9545e-01 -4.4194e+00 -3.1707e+00 -2.4653e-01 +3.7269e-01 +1.3143e+00 -1.7521e-01 -3.6934e-01 -6.0182e-01
66 +6.573478995e+01 +6.573478995e+01 +1.723047899e+02 +1.723047899e+02 -8.6046e-01 -2.4846e+00 -1.7433e+00 -4.6333e+00 +1.5696e+00 +2.0562e+00 -8.5988e-01 +3.8975e+00 -2.1503e+00 -2.5920e+00 +4.0071e+00 +1.6429e+00 -3.0165e+00 -2.5950e+00 -1.5045e+00 -1.1494e+00 +2.5019e+00 +5.1635e-01 +4.9119e-01 -3.2976e+00
73 +6.091744862e+01 +6.091744862e+01 +1.674874486e+02 +1.674874486e+02 -7.5012e-01 -1.8758e+00 -9.3594e-01 -4.6151e+00 +1.6843e+00 +2.3017e+00 -1.4280e-01 +2.3301e+00 -1.7873e+00 -3.5810e+00 +3.6137e+00 -3.6772e-01 -3.9436e+00 -3.3363e+00 -8.5969e-01 -1.0897e+00 +2.8852e+00 +3.7165e-01 -1.8725e+00 -4.0027e+00
121 +5.674860265e+01 +5.674860265e+01 +1.633186026e+02 +1.633186026e+02 -8.5102e-01 +1.6006e+00 -1.0307e+00 -3.1737e+00 +7.3418e-01 -5.5154e-01 -3.2124e-01 +4.8699e+00 -7.5020e-01 -2.3365e+00 +3.8824e+00 +2.1862e+00 -3.4831e+00 -4.5763e+00 +2.1181e+00 -3.0635e+00 +2.3791e+00 +2.6821e+00 -2.6066e+00 -4.1032e+00
202 +4.665250400e+01 +4.665250400e+01 +1.532225040e+02 +1.532225040e+02 +8.6320e-01 -7.8792e-02 -1.9256e-01 -1.5346e+00 +2.3214e-02 -4.2210e-01 -1.6312e+00 +2.0670e+00 +6.3563e-01 -2.2364e+00 +2.9507e+00 +1.5220e+00 -3.7528e+00 -2.9959e+00 -8.8185e-01 -2.3594e+00 +5.1675e-01 +3.1301e+00 -4.8334e+00 -3.7253e+00
214 +1.367064113e+01 +1.367064113e+01 +1.202406411e+02 +1.202406411e+02 +9.7572e-01 -1.0369e+00 +2.0455e-01 -2.5981e+00 +1.6664e+00 +7.9899e-01 -5.2569e-01 +2.8663e+00 -1.2982e-01 -1.7345e+00 +3.0101e+00 +2.2933e+00 -5.2500e+00 -4.4545e+00 -4.5152e-01 -2.0570e+00 +6.6994e-01 +2.4082e+00 -4.6187e+00 -4.3154e+00
1734 +1.232400312e+01 +1.232400312e+01 +1.188940031e+02 +1.188940031e+02 +1.0045e+00 +2.9271e-01 -1.2436e+00 -4.0434e+00 +1.6624e+00 +1.8399e+00 -4.9933e-01 +3.6270e+00 -3.3281e-01 -3.0870e+00 +2.4402e+00 +3.1270e+00 -3.8296e+00 -3.6347e+00 -4.6097e-01 -2.4019e+00 +5.8044e-01 +2.3410e+00 -4.7938e+00 -2.5154e+00
1911 +9.439106378e+00 +9.439106378e+00 +1.160091064e+02 +1.160091064e+02 +1.1612e+00 -1.2257e+00 -7.2342e-01 -4.2481e+00 +3.1698e+00 +6.5260e-01 -1.1467e-01 +3.2783e+00 -1.5880e+00 -3.5002e+00 +2.3893e+00 +3.6850e+00 -5.0804e+00 -2.6474e+00 -1.3454e+00 -2.8536e+00 +5.1564e-01 +2.4543e+00 -4.3178e+00 -3.5836e+00
1912 +7.105550010e+00 +7.105550010e+00 +1.136755500e+02 +1.136755500e+02 +9.2450e-01 -5.7033e-01 -1.0217e+00 -4.4598e+00 +2.8297e+00 +9.3127e-01 -7.9547e-01 +2.5557e+00 -1.0803e+00 -3.4799e+00 +2.2158e+00 +3.0652e+00 -4.4637e+00 -3.9988e+00 -1.5061e+00 -3.3065e+00 -4.7262e-02 +1.7926e+00 -4.7593e+00 -3.9197e+00
3379 +6.567638577e+00 +6.567638577e+00 +1.131376386e+02 +1.131376386e+02 +3.7619e-01 -1.9042e+00 -3.8116e-01 -4.6686e+00 +2.6325e+00 +1.7997e+00 -5.2853e-01 +3.7735e+00 -1.4063e-01 -4.2638e+00 +2.5745e+00 +3.7350e+00 -4.8098e+00 -4.5876e+00 -6.1512e-01 -3.4545e+00 +2.4316e-01 +2.2373e+00 -5.0440e+00 -4.9850e+00
3938 +5.280426930e+00 +5.280426930e+00 +1.118504269e+02 +1.118504269e+02 +3.5083e-01 -1.4443e+00 -1.5545e+00 -3.1104e+00 +2.1946e+00 +2.2549e+00 +1.8609e-02 +3.0203e+00 -4.2201e-01 -3.5097e+00 +3.0168e+00 +3.0377e+00 -4.4984e+00 -3.1509e+00 -5.4007e-01 -2.6239e+00 -6.4378e-01 +3.1083e+00 -4.3960e+00 -3.8241e+00
4146 +4.819416004e+00 +4.819416004e+00 +1.113894160e+02 +1.113894160e+02 +1.4929e+00 -1.7356e+00 -8.1286e-01 -3.1254e+00 +2.7477e+00 +1.6548e+00 -8.5430e-01 +2.9868e+00 -5.0882e-02 -3.0278e+00 +1.8442e+00 +3.3119e+00 -4.5070e+00 -4.0226e+00 -1.1922e+00 -2.6692e+00 -6.0944e-01 +2.0360e+00 -4.7243e+00 -4.9938e+00
4623 +4.190860233e+00 +4.190860233e+00 +1.107608602e+02 +1.107608602e+02 +6.4607e-01 -1.8898e+00 -9.1847e-01 -3.2073e+00 +2.3654e+00 +1.7189e+00 -5.4670e-01 +3.6263e+00 -1.0328e-01 -4.1940e+00 +2.7322e+00 +2.9897e+00 -4.1778e+00 -3.6712e+00 -9.1413e-01 -3.3140e+00 +2.3671e-01 +2.7704e+00 -5.4450e+00 -4.1231e+00
4807 +3.451717014e+00 +3.451717014e+00 +1.100217170e+02 +1.100217170e+02 +1.4256e+00 -1.0314e+00 -1.4280e+00 -3.4149e+00 +2.8068e+00 +2.2616e+00 -1.0580e+00 +3.9919e+00 -1.1311e+00 -3.2183e+00 +2.2031e+00 +3.6013e+00 -4.5697e+00 -3.6305e+00 -9.9599e-01 -2.2534e+00 -2.7098e-01 +2.4486e+00 -5.1784e+00 -4.6154e+00
5907 +2.932562994e+00 +2.932562994e+00 +1.095025630e+02 +1.095025630e+02 +1.0724e+00 -1.9671e+00 -1.0665e+00 -3.3744e+00 +2.6476e+00 +2.6012e+00 -8.1017e-01 +3.1058e+00 -6.3271e-01 -3.9923e+00 +3.1140e+00 +3.4888e+00 -3.9894e+00 -4.3588e+00 -1.1734e+00 -2.2293e+00 -6.8913e-01 +2.6500e+00 -4.4858e+00 -4.8526e+00
5920 +2.699891430e+00 +2.699891430e+00 +1.092698914e+02 +1.092698914e+02 +7.8146e-01 -1.4111e+00 -1.0322e+00 -2.9193e+00 +2.7553e+00 +2.4780e+00 -9.1210e-01 +3.3267e+00 -2.8968e-01 -4.1140e+00 +3.1478e+00 +3.4991e+00 -4.0869e+00 -3.8860e+00 -1.0217e+00 -2.4232e+00 -6.2198e-01 +2.8515e+00 -4.7024e+00 -4.7244e+00
5933 +2.644386681e+00 +2.644386681e+00 +1.092143867e+02 +1.092143867e+02 +1.0261e+00 -1.4466e+00 -1.0001e+00 -3.5009e+00 +2.9331e+00 +2.1889e+00 -1.3380e+00 +3.6844e+00 -4.1203e-01 -3.9212e+00 +3.0733e+00 +3.2042e+00 -4.0817e+00 -4.0288e+00 -1.3797e+00 -2.2938e+00 -9.3338e-01 +2.1453e+00 -4.7958e+00 -4.9746e+00
6034 +2.615712854e+00 +2.615712854e+00 +1.091857129e+02 +1.091857129e+02 +4.4877e-01 -2.0799e+00 -9.1907e-01 -3.4274e+00 +2.2018e+00 +2.5798e+00 -1.6385e-01 +3.9240e+00 -2.6897e-01 -3.5450e+00 +2.9754e+00 +3.0827e+00 -4.1981e+00 -4.4506e+00 -9.4793e-01 -2.7874e+00 -1.3697e-02 +3.0671e+00 -4.4031e+00 -4.5713e+00
6039 +2.334984297e+00 +2.334984297e+00 +1.089049843e+02 +1.089049843e+02 +8.2065e-01 -1.4907e+00 -9.2282e-01 -3.6943e+00 +2.4093e+00 +2.1646e+00 -4.6969e-01 +3.5119e+00 -4.9545e-01 -3.2348e+00 +3.5687e+00 +3.1998e+00 -4.5124e+00 -4.2796e+00 -1.0407e+00 -2.8546e+00 -1.1611e-01 +2.8478e+00 -4.0620e+00 -4.7867e+00
6296 +2.124931009e+00 +2.124931009e+00 +1.086949310e+02 +1.086949310e+02 +5.0230e-01 -1.1385e+00 -1.0713e+00 -3.4010e+00 +2.6647e+00 +1.5399e+00 -8.3962e-01 +3.6760e+00 -1.7253e-01 -3.5038e+00 +2.9847e+00 +3.2933e+00 -4.6308e+00 -4.3487e+00 -1.0178e+00 -2.8817e+00 -5.1430e-01 +2.8959e+00 -4.6274e+00 -4.3555e+00
8417 +2.073743850e+00 +2.073743850e+00 +1.086437438e+02 +1.086437438e+02 +7.5206e-01 -1.5549e+00 -8.5692e-01 -3.5559e+00 +2.3801e+00 +1.8608e+00 -6.0347e-01 +3.2950e+00 -4.7223e-01 -3.4556e+00 +3.1128e+00 +3.3432e+00 -4.0785e+00 -4.3449e+00 -9.2348e-01 -2.3737e+00 -7.4961e-01 +2.6653e+00 -4.6231e+00 -4.5700e+00
8435 +2.034671304e+00 +2.034671304e+00 +1.086046713e+02 +1.086046713e+02 +8.2724e-01 -1.4754e+00 -1.2063e+00 -3.8324e+00 +2.3587e+00 +1.9653e+00 -6.8972e-01 +3.5397e+00 -5.5021e-01 -3.3868e+00 +2.9457e+00 +3.4167e+00 -4.6440e+00 -4.1352e+00 -8.9187e-01 -2.5001e+00 -6.2779e-01 +2.8129e+00 -4.3471e+00 -4.6609e+00
10592 +1.995187231e+00 +1.995187231e+00 +1.085651872e+02 +1.085651872e+02 +5.6813e-01 -1.5684e+00 -6.8789e-01 -3.5590e+00 +2.5564e+00 +1.7644e+00 -7.9266e-01 +3.7641e+00 -7.5501e-01 -3.5743e+00 +2.6882e+00 +3.1072e+00 -4.7328e+00 -4.3932e+00 -9.8978e-01 -2.6628e+00 -5.2454e-01 +2.8776e+00 -4.7268e+00 -4.8182e+00
% function evaluation | noise-free fitness - Fopt (-1.284800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.235507183e+01 +8.235507183e+01 -4.612492817e+01 -4.612492817e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
24 +7.883668135e+01 +7.883668135e+01 -4.964331865e+01 -4.964331865e+01 -7.2202e-01 +7.6287e-01 -1.4075e+00 +2.9547e+00 +8.2523e-01 -2.7402e-01 +3.7945e-01 +8.4540e-01 +2.5038e+00 +2.0879e+00 -1.3260e+00 +3.0647e+00 +3.0890e-01 -1.8645e+00 -1.2995e+00 +1.3620e+00 -1.5929e+00 +1.2175e+00 +2.6306e+00 -1.3772e+00
35 +7.662989480e+01 +7.662989480e+01 -5.185010520e+01 -5.185010520e+01 -6.8572e-01 -7.0010e-01 -9.5718e-01 +2.4368e+00 +1.5107e+00 -2.2247e+00 -1.1418e+00 +3.5264e-01 +1.4728e+00 +2.6282e+00 -1.8630e+00 +2.6755e+00 -1.2154e+00 -1.1853e+00 +4.5034e-01 +8.1679e-02 -1.0750e+00 +1.3401e+00 +1.7148e+00 -3.4520e-01
40 +7.582508146e+01 +7.582508146e+01 -5.265491854e+01 -5.265491854e+01 -1.2080e+00 -1.9049e+00 -1.5537e+00 +1.1550e+00 +1.4354e+00 -1.0312e+00 -1.6597e+00 +1.1715e+00 +1.6169e+00 +1.9720e+00 -7.2761e-01 +8.3099e-01 +7.2998e-01 -2.4322e+00 +9.8619e-01 +7.0600e-01 -2.1106e+00 -9.1408e-01 +7.3360e-01 +3.1742e+00
61 +7.346156877e+01 +7.346156877e+01 -5.501843123e+01 -5.501843123e+01 -8.3861e-01 -6.1728e-02 -1.0747e+00 +2.2417e+00 +1.0426e+00 -1.6095e+00 -9.8700e-01 +1.2661e+00 +2.6909e+00 +1.5399e+00 -3.8901e+00 +1.2896e+00 +7.7364e-01 -2.9728e+00 +3.9656e-01 +2.7391e+00 -2.4572e+00 +2.1696e-01 +3.4002e+00 +1.8829e+00
63 +6.914274855e+01 +6.914274855e+01 -5.933725145e+01 -5.933725145e+01 -1.2051e+00 +9.2120e-01 -1.7920e+00 +2.8992e+00 +3.7684e+00 -2.1848e+00 -3.0083e-01 +8.3753e-01 +2.6925e+00 +1.2272e+00 -3.4773e+00 +1.8991e+00 -7.8128e-01 -3.1013e+00 -1.7739e+00 +4.4628e+00 -2.5082e+00 +3.8119e-01 +2.8856e+00 +2.1158e+00
85 +6.095342675e+01 +6.095342675e+01 -6.752657325e+01 -6.752657325e+01 -1.5779e+00 -5.1539e-02 -2.2123e+00 +7.5394e-01 +4.1381e+00 -1.2852e+00 -7.1311e-01 +2.9040e+00 +3.4133e+00 +1.7036e+00 +1.8868e-02 +2.5880e+00 -1.6088e+00 -2.8987e+00 -8.7731e-01 +1.6546e+00 -2.6945e+00 +2.1177e+00 +2.1641e+00 +4.9684e+00
135 +4.490854206e+01 +4.490854206e+01 -8.357145794e+01 -8.357145794e+01 -3.5041e+00 +8.0843e-01 -1.6109e+00 +5.3192e-01 +3.4559e+00 -2.7923e+00 -2.0048e+00 -5.4494e-01 +5.1506e+00 +2.3189e-01 +2.1688e-01 -6.5734e-01 -9.7625e-01 -5.8075e+00 +1.4020e+00 +3.6489e+00 +1.5071e+00 +3.4762e+00 +1.5649e+00 +5.5682e+00
184 +4.078241769e+01 +4.078241769e+01 -8.769758231e+01 -8.769758231e+01 -8.1672e-01 +2.4170e+00 -7.5661e-01 -1.3468e+00 +8.0618e-01 -3.9818e+00 -6.2812e-01 +4.9097e-01 +3.3978e+00 -1.4758e+00 +1.8331e+00 +7.8970e-01 +5.6569e-01 -5.8314e+00 +2.9216e-01 +6.1258e+00 -4.5718e-01 +3.1266e+00 +3.1795e+00 +5.5844e+00
219 +3.867215526e+01 +3.867215526e+01 -8.980784474e+01 -8.980784474e+01 -2.2133e+00 +1.6665e+00 +8.6193e-01 +1.4926e+00 +1.0536e+00 -2.4782e+00 +6.6020e-01 -1.8677e-01 +2.9761e+00 -1.9536e+00 +2.4001e+00 +1.8700e+00 -2.8900e-01 -4.6091e+00 +7.4244e-01 +4.3108e+00 -1.8523e+00 +4.7895e+00 +3.3075e+00 +5.9499e+00
427 +3.755886555e+01 +3.755886555e+01 -9.092113445e+01 -9.092113445e+01 -1.3262e+00 +6.8597e-01 -1.9350e+00 -2.7013e+00 +7.9079e-02 -3.9213e+00 -3.4887e-01 -1.6787e-01 +3.5307e+00 -1.6867e+00 +1.1083e+00 +1.1516e+00 -1.6824e+00 -1.7916e+00 +3.7900e-01 +2.7945e+00 +1.5814e+00 +4.0249e+00 +3.1509e+00 +5.3806e+00
444 +3.148848796e+01 +3.148848796e+01 -9.699151204e+01 -9.699151204e+01 -2.0232e+00 +7.6189e-01 -2.3006e+00 +3.6973e-02 +1.1810e+00 -3.7537e+00 +9.5418e-02 -2.1105e-02 +3.1135e+00 -1.3976e+00 +6.1914e-01 +8.3627e-01 -1.9327e+00 -3.0058e+00 +2.4824e+00 +2.6637e+00 +1.5761e+00 +4.0058e+00 +2.7164e+00 +6.0191e+00
507 +2.194490470e+01 +2.194490470e+01 -1.065350953e+02 -1.065350953e+02 -1.5676e+00 +1.9212e+00 -2.1800e+00 +3.5285e-01 +1.3464e+00 -9.2855e-01 -2.1186e+00 -1.1164e-01 +2.0468e+00 -4.5241e-02 +6.7822e-01 +1.3124e+00 -8.2491e-01 -4.2917e+00 +1.2286e+00 +3.0053e+00 +4.1222e-01 +2.6263e+00 +8.4074e-01 +5.9941e+00
659 +1.666427646e+01 +1.666427646e+01 -1.118157235e+02 -1.118157235e+02 -3.0785e+00 +2.1609e+00 -2.0958e+00 -9.3666e-01 +3.2878e+00 -1.3410e+00 -1.0799e+00 -3.5606e-01 +3.1968e+00 -1.5885e+00 +1.2515e-01 +1.5213e+00 -1.2888e+00 -2.4023e+00 +1.2209e+00 +3.1590e+00 +3.2447e-01 +4.3395e+00 +1.3554e+00 +3.8166e+00
1130 +1.568048610e+01 +1.568048610e+01 -1.127995139e+02 -1.127995139e+02 -5.0542e-01 +1.9368e+00 -3.2118e+00 -1.7271e-01 +3.2479e+00 -1.5042e+00 -5.4557e-01 -7.1059e-01 +4.1248e+00 +9.5954e-02 +9.9895e-02 +2.3111e+00 -1.4818e+00 -3.9244e+00 +1.0735e+00 +3.3111e+00 -7.7098e-01 +4.8359e+00 +1.7584e+00 +3.3942e+00
1238 +1.438919710e+01 +1.438919710e+01 -1.140908029e+02 -1.140908029e+02 -8.6405e-01 +1.6032e+00 -1.4700e+00 +5.0643e-01 +1.6783e+00 -1.9960e+00 +3.2846e-01 -1.0009e+00 +4.4838e+00 -1.9127e-01 +7.1968e-01 +2.2662e+00 -3.6158e-01 -3.8587e+00 +5.7633e-01 +3.7437e+00 -6.9670e-01 +4.1915e+00 +2.1286e+00 +5.2597e+00
2335 +1.331565680e+01 +1.331565680e+01 -1.151643432e+02 -1.151643432e+02 -1.7912e+00 +2.7113e+00 -1.6778e+00 -1.1224e+00 +2.9146e+00 -3.2530e+00 -1.1226e+00 -1.7038e+00 +1.7202e+00 +2.2166e-01 +3.3054e-01 +2.5315e+00 -6.4533e-01 -3.6424e+00 +1.7712e-01 +3.1581e+00 +1.2548e+00 +4.6804e+00 +1.9885e+00 +6.1714e+00
2615 +1.084560002e+01 +1.084560002e+01 -1.176344000e+02 -1.176344000e+02 -1.8002e+00 +2.4920e+00 -3.0929e+00 -1.9367e-01 +3.9369e+00 -2.4559e+00 -8.2113e-01 -2.0495e-01 +4.0034e+00 -7.0663e-01 -1.6806e-01 +1.2315e+00 -1.9929e+00 -3.2861e+00 +1.0737e+00 +3.7740e+00 +2.1669e-01 +3.5957e+00 +3.4794e+00 +4.3150e+00
2618 +1.008605595e+01 +1.008605595e+01 -1.183939440e+02 -1.183939440e+02 -1.8135e+00 +2.2668e+00 -2.0115e+00 -5.0516e-01 +3.5885e+00 -2.2402e+00 +1.6985e-01 -1.2385e+00 +3.5001e+00 -7.0287e-01 -6.8332e-01 +1.9207e+00 -1.1920e+00 -4.3607e+00 +1.3117e+00 +2.6654e+00 -1.4498e+00 +4.0214e+00 +2.7316e+00 +4.8711e+00
2668 +9.129592612e+00 +9.129592612e+00 -1.193504074e+02 -1.193504074e+02 -1.6798e+00 +1.8525e+00 -2.3806e+00 -1.1494e+00 +4.1424e+00 -1.9885e+00 -9.6862e-01 -1.7301e+00 +3.7279e+00 -1.2109e+00 -9.7230e-02 +1.7031e+00 -1.0939e+00 -4.2588e+00 -2.7369e-01 +3.3014e+00 +9.7310e-01 +3.7159e+00 +2.5283e+00 +4.7923e+00
2945 +8.851887602e+00 +8.851887602e+00 -1.196281124e+02 -1.196281124e+02 -1.7438e+00 +1.8349e+00 -1.0667e+00 -6.4144e-01 +2.4569e+00 -3.5380e+00 -1.7667e+00 -7.7204e-01 +3.1994e+00 -3.0890e-01 -7.5540e-01 +2.2703e+00 -5.2455e-01 -4.9702e+00 +1.1008e+00 +3.3900e+00 -3.1657e-01 +3.6037e+00 +3.2517e+00 +4.1920e+00
2960 +7.582003106e+00 +7.582003106e+00 -1.208979969e+02 -1.208979969e+02 -1.8664e+00 +2.1902e+00 -1.1496e+00 -1.1874e+00 +1.7688e+00 -3.3373e+00 -1.8040e+00 -8.7556e-01 +2.9240e+00 +2.4453e-01 -4.9330e-01 +2.1536e+00 -9.3347e-01 -4.9163e+00 +9.0622e-01 +3.9157e+00 -2.8207e-01 +3.9210e+00 +2.3460e+00 +4.3789e+00
3613 +6.929738540e+00 +6.929738540e+00 -1.215502615e+02 -1.215502615e+02 -2.3756e+00 +2.8006e+00 -2.3136e+00 -9.7955e-01 +2.9910e+00 -2.1864e+00 -8.3612e-01 +2.2685e-01 +3.2179e+00 -7.6564e-01 -5.5031e-01 +1.3455e+00 -1.4090e+00 -3.8511e+00 +3.7230e-01 +3.3877e+00 +4.9269e-01 +4.2039e+00 +2.5116e+00 +4.6506e+00
4189 +5.856676244e+00 +5.856676244e+00 -1.226233238e+02 -1.226233238e+02 -1.8175e+00 +2.8010e+00 -2.1571e+00 -3.0865e-01 +2.0406e+00 -1.9930e+00 -6.5856e-01 -1.6456e+00 +3.3507e+00 -4.9749e-01 +3.1855e-01 +1.6349e+00 -1.4447e+00 -4.7644e+00 +4.4645e-01 +4.0714e+00 +3.9956e-01 +4.5000e+00 +2.4651e+00 +4.7593e+00
4648 +5.276073162e+00 +5.276073162e+00 -1.232039268e+02 -1.232039268e+02 -1.6329e+00 +2.2972e+00 -1.1641e+00 -8.3581e-01 +2.2386e+00 -2.2392e+00 -1.1000e+00 -6.5786e-01 +2.6208e+00 -3.6279e-01 +4.6364e-01 +1.7209e+00 -9.8606e-01 -4.3901e+00 +4.0380e-01 +3.8812e+00 +1.4059e-01 +3.8771e+00 +2.5151e+00 +4.6648e+00
5169 +4.625241106e+00 +4.625241106e+00 -1.238547589e+02 -1.238547589e+02 -2.0097e+00 +3.1595e+00 -1.4645e+00 -8.0104e-01 +2.4179e+00 -2.8206e+00 -4.0763e-01 -6.3576e-01 +3.2180e+00 -4.8790e-01 -6.1941e-02 +2.3583e+00 -1.2950e+00 -4.5429e+00 +7.9168e-02 +3.7600e+00 +7.5045e-02 +4.1254e+00 +2.4653e+00 +4.9837e+00
5209 +3.978283676e+00 +3.978283676e+00 -1.245017163e+02 -1.245017163e+02 -1.7792e+00 +2.8464e+00 -1.8473e+00 -4.8386e-01 +3.0798e+00 -2.5646e+00 -1.0950e+00 -1.1403e+00 +2.9803e+00 -8.1859e-01 -2.9770e-01 +2.1480e+00 -1.2499e+00 -4.0582e+00 +5.1769e-01 +3.7551e+00 +2.9539e-01 +4.0496e+00 +2.5550e+00 +4.3769e+00
5995 +3.824416362e+00 +3.824416362e+00 -1.246555836e+02 -1.246555836e+02 -2.4815e+00 +3.0196e+00 -1.8750e+00 -1.1650e+00 +2.6972e+00 -2.4338e+00 -8.5544e-01 -1.0414e+00 +3.2423e+00 -1.0022e+00 -4.0188e-01 +2.0524e+00 -6.1588e-01 -5.0315e+00 +7.5272e-01 +3.5271e+00 +2.3105e-01 +4.2848e+00 +2.1879e+00 +4.6934e+00
6110 +3.761633509e+00 +3.761633509e+00 -1.247183665e+02 -1.247183665e+02 -1.7818e+00 +3.2111e+00 -1.9865e+00 -1.0270e+00 +2.8256e+00 -2.5522e+00 -1.0411e+00 -1.0085e+00 +2.8623e+00 -9.6486e-01 -4.5261e-01 +2.0014e+00 -6.8874e-01 -4.8486e+00 +9.8119e-01 +3.7255e+00 +7.3458e-02 +4.2414e+00 +2.4970e+00 +5.1011e+00
6583 +3.643041066e+00 +3.643041066e+00 -1.248369589e+02 -1.248369589e+02 -1.9534e+00 +2.6964e+00 -2.0802e+00 -1.0588e+00 +2.5240e+00 -2.2822e+00 -1.1752e+00 -8.3729e-01 +2.9457e+00 -5.9642e-01 -2.1060e-01 +1.8660e+00 -3.8637e-01 -4.8033e+00 +5.5573e-01 +4.0557e+00 +4.4593e-01 +4.0643e+00 +2.4612e+00 +4.3635e+00
7261 +3.349657740e+00 +3.349657740e+00 -1.251303423e+02 -1.251303423e+02 -1.9550e+00 +2.8279e+00 -2.2912e+00 -1.1952e+00 +2.8040e+00 -2.5834e+00 -1.1246e+00 -1.0752e+00 +2.8206e+00 -4.6727e-01 -2.0410e-01 +1.8367e+00 -1.2848e+00 -4.1546e+00 +3.3499e-01 +3.5657e+00 +4.3123e-01 +4.0344e+00 +1.9202e+00 +4.2698e+00
7719 +3.184408774e+00 +3.184408774e+00 -1.252955912e+02 -1.252955912e+02 -1.8654e+00 +3.0243e+00 -1.9339e+00 -1.1957e+00 +2.7565e+00 -2.5991e+00 -7.5090e-01 -1.0030e+00 +2.8604e+00 -8.1468e-01 -3.4550e-02 +1.9696e+00 -8.8354e-01 -4.1204e+00 +2.4116e-01 +4.0836e+00 +6.8707e-01 +4.1700e+00 +1.8568e+00 +4.7467e+00
8180 +3.092963251e+00 +3.092963251e+00 -1.253870367e+02 -1.253870367e+02 -1.6168e+00 +2.6748e+00 -2.0000e+00 -1.2034e+00 +2.5877e+00 -2.5560e+00 -1.1272e+00 -9.8233e-01 +2.8610e+00 -5.3404e-01 +1.0401e-01 +1.7090e+00 -7.1531e-01 -4.5311e+00 +5.2333e-01 +3.6924e+00 +4.4436e-01 +4.0857e+00 +2.4967e+00 +4.6406e+00
8746 +3.075616564e+00 +3.075616564e+00 -1.254043834e+02 -1.254043834e+02 -1.7152e+00 +2.6727e+00 -1.8941e+00 -1.0579e+00 +2.7561e+00 -2.7354e+00 -9.2773e-01 -1.0755e+00 +2.7858e+00 -3.8925e-01 +3.3025e-02 +2.0527e+00 -9.4014e-01 -4.4946e+00 +2.9032e-01 +3.7377e+00 +7.1831e-01 +4.1076e+00 +2.2505e+00 +4.5435e+00
8978 +2.980912929e+00 +2.980912929e+00 -1.254990871e+02 -1.254990871e+02 -1.8894e+00 +2.9944e+00 -2.2346e+00 -1.0041e+00 +2.6551e+00 -2.8023e+00 -9.2334e-01 -9.7137e-01 +2.7323e+00 -5.2124e-01 -2.1490e-01 +2.0406e+00 -1.0176e+00 -4.6711e+00 +7.0437e-01 +3.9075e+00 +5.7685e-01 +3.8786e+00 +2.3152e+00 +4.6591e+00
