% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
15800 +2.705996202e+01 +2.705996202e+01 -2.465003798e+01 -2.465003798e+01 +2.6396e+00 +3.1722e+00 -3.3499e+00 -3.6053e+00 +1.0111e+00 +1.7383e+00 -3.4970e+00 +3.3618e+00 -3.8126e+00 +2.6426e-01 +3.9179e+00 +2.0744e+00 +3.0980e+00 +8.6275e-01 -2.8030e+00 +3.6367e+00 -3.8540e+00 +3.1843e+00 +1.6324e+00 +3.2282e+00
16618 +2.528284344e+01 +2.528284344e+01 -2.642715656e+01 -2.642715656e+01 +2.6194e+00 +3.1147e+00 -3.3740e+00 -3.6518e+00 +1.0146e+00 +1.7691e+00 -3.4383e+00 +3.3000e+00 -3.8509e+00 +1.7780e-01 +3.9609e+00 +2.0949e+00 +3.1434e+00 +9.5990e-01 -2.8077e+00 +3.7193e+00 -3.8366e+00 +3.1120e+00 +1.6217e+00 +3.2538e+00
16644 +2.253471402e+01 +2.253471402e+01 -2.917528598e+01 -2.917528598e+01 +2.5635e+00 +3.1295e+00 -3.3979e+00 -3.6282e+00 +1.0411e+00 +1.6892e+00 -3.4474e+00 +3.3498e+00 -3.8526e+00 +1.6860e-01 +3.9057e+00 +2.1215e+00 +3.1440e+00 +8.8084e-01 -2.8125e+00 +3.7127e+00 -3.8374e+00 +3.1358e+00 +1.6458e+00 +3.2371e+00
16712 +2.199700245e+01 +2.199700245e+01 -2.971299755e+01 -2.971299755e+01 +2.5605e+00 +3.1298e+00 -3.3649e+00 -3.6444e+00 +1.0618e+00 +1.7244e+00 -3.4772e+00 +3.3441e+00 -3.8488e+00 +2.0885e-01 +3.8955e+00 +2.0676e+00 +3.1203e+00 +8.7017e-01 -2.8091e+00 +3.6074e+00 -3.8693e+00 +3.1013e+00 +1.7029e+00 +3.2218e+00
16745 +2.116128491e+01 +2.116128491e+01 -3.054871509e+01 -3.054871509e+01 +2.6134e+00 +3.1191e+00 -3.3325e+00 -3.6602e+00 +1.0579e+00 +1.7155e+00 -3.4534e+00 +3.3529e+00 -3.8071e+00 +2.2892e-01 +3.8506e+00 +2.1005e+00 +3.1490e+00 +8.4133e-01 -2.7943e+00 +3.6118e+00 -3.9126e+00 +3.1893e+00 +1.6736e+00 +3.2118e+00
16778 +1.946666533e+01 +1.946666533e+01 -3.224333467e+01 -3.224333467e+01 +2.6365e+00 +3.1355e+00 -3.3792e+00 -3.6290e+00 +1.0641e+00 +1.7127e+00 -3.5028e+00 +3.2715e+00 -3.7761e+00 +1.8162e-01 +3.8544e+00 +2.0792e+00 +3.1516e+00 +8.2495e-01 -2.7928e+00 +3.6256e+00 -3.8864e+00 +3.2315e+00 +1.7262e+00 +3.2774e+00
18673 +1.761726576e+01 +1.761726576e+01 -3.409273424e+01 -3.409273424e+01 +2.6023e+00 +3.1989e+00 -3.3497e+00 -3.5709e+00 +9.8428e-01 +1.7162e+00 -3.4593e+00 +3.3103e+00 -3.9210e+00 +1.4987e-01 +3.9166e+00 +2.1321e+00 +3.1592e+00 +9.7899e-01 -2.7644e+00 +3.7562e+00 -3.8514e+00 +3.1337e+00 +1.6830e+00 +3.1971e+00
18724 +1.547040045e+01 +1.547040045e+01 -3.623959955e+01 -3.623959955e+01 +2.5816e+00 +3.1987e+00 -3.3285e+00 -3.6088e+00 +9.9203e-01 +1.7609e+00 -3.4761e+00 +3.3312e+00 -3.9209e+00 +1.5085e-01 +3.8683e+00 +2.1271e+00 +3.1564e+00 +9.8820e-01 -2.7830e+00 +3.7414e+00 -3.8357e+00 +3.1852e+00 +1.6719e+00 +3.2315e+00
18946 +1.450224273e+01 +1.450224273e+01 -3.720775727e+01 -3.720775727e+01 +2.5958e+00 +3.1722e+00 -3.3524e+00 -3.6268e+00 +1.0108e+00 +1.7686e+00 -3.4965e+00 +3.3018e+00 -3.8391e+00 +1.7185e-01 +3.9284e+00 +2.1366e+00 +3.1278e+00 +9.4067e-01 -2.7638e+00 +3.6993e+00 -3.8798e+00 +3.1384e+00 +1.6746e+00 +3.2567e+00
18970 +1.311332375e+01 +1.311332375e+01 -3.859667625e+01 -3.859667625e+01 +2.6123e+00 +3.1871e+00 -3.3541e+00 -3.6040e+00 +1.0202e+00 +1.7356e+00 -3.4834e+00 +3.2735e+00 -3.8755e+00 +1.3696e-01 +3.9036e+00 +2.1188e+00 +3.1384e+00 +9.7056e-01 -2.7524e+00 +3.7019e+00 -3.8910e+00 +3.1661e+00 +1.6901e+00 +3.2453e+00
19477 +1.241635781e+01 +1.241635781e+01 -3.929364219e+01 -3.929364219e+01 +2.6020e+00 +3.1204e+00 -3.3358e+00 -3.6362e+00 +1.0466e+00 +1.7413e+00 -3.5077e+00 +3.2833e+00 -3.7958e+00 +1.6178e-01 +3.9164e+00 +2.0715e+00 +3.1150e+00 +8.8518e-01 -2.7843e+00 +3.6389e+00 -3.8971e+00 +3.1767e+00 +1.7301e+00 +3.2389e+00
19491 +1.205281305e+01 +1.205281305e+01 -3.965718695e+01 -3.965718695e+01 +2.6125e+00 +3.1202e+00 -3.3454e+00 -3.6000e+00 +1.0413e+00 +1.7279e+00 -3.5060e+00 +3.2964e+00 -3.8277e+00 +1.6466e-01 +3.9126e+00 +2.0737e+00 +3.1204e+00 +8.8876e-01 -2.7669e+00 +3.6343e+00 -3.9024e+00 +3.1718e+00 +1.6961e+00 +3.2400e+00
20528 +1.044158001e+01 +1.044158001e+01 -4.126841999e+01 -4.126841999e+01 +2.6036e+00 +3.1871e+00 -3.3460e+00 -3.6053e+00 +1.0307e+00 +1.7211e+00 -3.4903e+00 +3.3007e+00 -3.8216e+00 +1.4080e-01 +3.9024e+00 +2.0933e+00 +3.1200e+00 +9.3147e-01 -2.7608e+00 +3.6974e+00 -3.8757e+00 +3.1571e+00 +1.6685e+00 +3.2504e+00
20647 +1.011574077e+01 +1.011574077e+01 -4.159425923e+01 -4.159425923e+01 +2.6104e+00 +3.1465e+00 -3.3224e+00 -3.6324e+00 +1.0249e+00 +1.7485e+00 -3.4881e+00 +3.3042e+00 -3.8236e+00 +1.7381e-01 +3.9106e+00 +2.1047e+00 +3.1241e+00 +8.9998e-01 -2.7833e+00 +3.6641e+00 -3.8893e+00 +3.2140e+00 +1.6919e+00 +3.2423e+00
20972 +9.501724020e+00 +9.501724020e+00 -4.220827598e+01 -4.220827598e+01 +2.5784e+00 +3.1787e+00 -3.3509e+00 -3.6467e+00 +1.0266e+00 +1.7459e+00 -3.4760e+00 +3.2942e+00 -3.8150e+00 +1.6691e-01 +3.8937e+00 +2.0820e+00 +3.1109e+00 +8.7351e-01 -2.7897e+00 +3.6882e+00 -3.8888e+00 +3.1894e+00 +1.6800e+00 +3.2459e+00
20997 +9.084928074e+00 +9.084928074e+00 -4.262507193e+01 -4.262507193e+01 +2.6010e+00 +3.1549e+00 -3.3304e+00 -3.6339e+00 +1.0235e+00 +1.7367e+00 -3.5046e+00 +3.2967e+00 -3.8196e+00 +1.6873e-01 +3.8847e+00 +2.0877e+00 +3.1088e+00 +9.0835e-01 -2.7784e+00 +3.6824e+00 -3.8970e+00 +3.1873e+00 +1.6996e+00 +3.2518e+00
21448 +8.710186478e+00 +8.710186478e+00 -4.299981352e+01 -4.299981352e+01 +2.5980e+00 +3.1546e+00 -3.3564e+00 -3.6491e+00 +1.0273e+00 +1.7277e+00 -3.4694e+00 +3.2907e+00 -3.8464e+00 +1.8431e-01 +3.9159e+00 +2.0998e+00 +3.1014e+00 +8.9930e-01 -2.8090e+00 +3.6823e+00 -3.8683e+00 +3.1669e+00 +1.6799e+00 +3.2352e+00
21492 +7.397837603e+00 +7.397837603e+00 -4.431216240e+01 -4.431216240e+01 +2.5957e+00 +3.1532e+00 -3.3469e+00 -3.6284e+00 +1.0255e+00 +1.7408e+00 -3.4818e+00 +3.3012e+00 -3.8261e+00 +1.8594e-01 +3.9063e+00 +2.0924e+00 +3.0888e+00 +9.0716e-01 -2.7919e+00 +3.6850e+00 -3.8815e+00 +3.1658e+00 +1.6734e+00 +3.2360e+00
22014 +6.866371915e+00 +6.866371915e+00 -4.484362809e+01 -4.484362809e+01 +2.5791e+00 +3.1586e+00 -3.3582e+00 -3.6434e+00 +1.0249e+00 +1.7328e+00 -3.4823e+00 +3.3046e+00 -3.8317e+00 +1.7978e-01 +3.9225e+00 +2.0901e+00 +3.1190e+00 +8.9573e-01 -2.7875e+00 +3.6697e+00 -3.8766e+00 +3.1615e+00 +1.6807e+00 +3.2259e+00
22023 +6.114153557e+00 +6.114153557e+00 -4.559584644e+01 -4.559584644e+01 +2.5880e+00 +3.1621e+00 -3.3542e+00 -3.6422e+00 +1.0306e+00 +1.7359e+00 -3.4839e+00 +3.3106e+00 -3.8288e+00 +1.7957e-01 +3.9167e+00 +2.0731e+00 +3.1278e+00 +8.9346e-01 -2.7930e+00 +3.6748e+00 -3.8755e+00 +3.1702e+00 +1.6800e+00 +3.2261e+00
23454 +5.957846291e+00 +5.957846291e+00 -4.575215371e+01 -4.575215371e+01 +2.6044e+00 +3.1607e+00 -3.3528e+00 -3.6204e+00 +1.0224e+00 +1.7275e+00 -3.4875e+00 +3.3242e+00 -3.8409e+00 +1.7423e-01 +3.8918e+00 +2.0815e+00 +3.1191e+00 +9.1742e-01 -2.7974e+00 +3.6796e+00 -3.8737e+00 +3.1624e+00 +1.6838e+00 +3.2395e+00
23523 +5.319605474e+00 +5.319605474e+00 -4.639039453e+01 -4.639039453e+01 +2.5966e+00 +3.1647e+00 -3.3493e+00 -3.6319e+00 +1.0267e+00 +1.7217e+00 -3.4829e+00 +3.3153e+00 -3.8250e+00 +1.8582e-01 +3.9120e+00 +2.0924e+00 +3.1218e+00 +8.8519e-01 -2.7956e+00 +3.6686e+00 -3.8644e+00 +3.1717e+00 +1.6747e+00 +3.2488e+00
23592 +5.179564716e+00 +5.179564716e+00 -4.653043528e+01 -4.653043528e+01 +2.5969e+00 +3.1550e+00 -3.3542e+00 -3.6263e+00 +1.0258e+00 +1.7346e+00 -3.4973e+00 +3.3030e+00 -3.8386e+00 +1.6697e-01 +3.9066e+00 +2.0884e+00 +3.1321e+00 +9.1816e-01 -2.7938e+00 +3.6783e+00 -3.8708e+00 +3.1715e+00 +1.6720e+00 +3.2409e+00
23670 +4.384487234e+00 +4.384487234e+00 -4.732551277e+01 -4.732551277e+01 +2.5915e+00 +3.1557e+00 -3.3556e+00 -3.6285e+00 +1.0247e+00 +1.7240e+00 -3.4829e+00 +3.3136e+00 -3.8397e+00 +1.6920e-01 +3.9101e+00 +2.0930e+00 +3.1316e+00 +9.1305e-01 -2.7825e+00 +3.6837e+00 -3.8693e+00 +3.1801e+00 +1.6845e+00 +3.2385e+00
24016 +4.215340684e+00 +4.215340684e+00 -4.749465932e+01 -4.749465932e+01 +2.5865e+00 +3.1599e+00 -3.3557e+00 -3.6423e+00 +1.0283e+00 +1.7293e+00 -3.4879e+00 +3.3166e+00 -3.8394e+00 +1.7977e-01 +3.8922e+00 +2.0949e+00 +3.1317e+00 +8.9949e-01 -2.7980e+00 +3.6743e+00 -3.8746e+00 +3.1780e+00 +1.6950e+00 +3.2451e+00
24620 +4.143036343e+00 +4.143036343e+00 -4.756696366e+01 -4.756696366e+01 +2.5894e+00 +3.1583e+00 -3.3593e+00 -3.6419e+00 +1.0285e+00 +1.7223e+00 -3.4953e+00 +3.3265e+00 -3.8292e+00 +1.7616e-01 +3.8980e+00 +2.0937e+00 +3.1223e+00 +8.9737e-01 -2.7936e+00 +3.6784e+00 -3.8802e+00 +3.1743e+00 +1.6750e+00 +3.2385e+00
24627 +3.865858923e+00 +3.865858923e+00 -4.784414108e+01 -4.784414108e+01 +2.5956e+00 +3.1507e+00 -3.3572e+00 -3.6371e+00 +1.0325e+00 +1.7215e+00 -3.4928e+00 +3.3204e+00 -3.8290e+00 +1.8643e-01 +3.9049e+00 +2.0923e+00 +3.1227e+00 +8.9142e-01 -2.8014e+00 +3.6804e+00 -3.8908e+00 +3.1764e+00 +1.6784e+00 +3.2366e+00
24640 +3.480811990e+00 +3.480811990e+00 -4.822918801e+01 -4.822918801e+01 +2.5968e+00 +3.1572e+00 -3.3528e+00 -3.6290e+00 +1.0323e+00 +1.7208e+00 -3.4849e+00 +3.3256e+00 -3.8293e+00 +1.7875e-01 +3.9051e+00 +2.0906e+00 +3.1220e+00 +9.0067e-01 -2.7979e+00 +3.6763e+00 -3.8752e+00 +3.1802e+00 +1.6814e+00 +3.2413e+00
25629 +3.428130207e+00 +3.428130207e+00 -4.828186979e+01 -4.828186979e+01 +2.5973e+00 +3.1688e+00 -3.3574e+00 -3.6312e+00 +1.0408e+00 +1.7280e+00 -3.4853e+00 +3.3170e+00 -3.8290e+00 +1.7213e-01 +3.8990e+00 +2.0971e+00 +3.1222e+00 +9.0191e-01 -2.7911e+00 +3.6753e+00 -3.8850e+00 +3.1790e+00 +1.6861e+00 +3.2351e+00
25719 +3.309487386e+00 +3.309487386e+00 -4.840051261e+01 -4.840051261e+01 +2.5914e+00 +3.1597e+00 -3.3544e+00 -3.6346e+00 +1.0380e+00 +1.7228e+00 -3.4876e+00 +3.3186e+00 -3.8291e+00 +1.7514e-01 +3.9106e+00 +2.0947e+00 +3.1215e+00 +8.9122e-01 -2.7983e+00 +3.6749e+00 -3.8891e+00 +3.1828e+00 +1.6893e+00 +3.2369e+00
25870 +3.191478269e+00 +3.191478269e+00 -4.851852173e+01 -4.851852173e+01 +2.5881e+00 +3.1552e+00 -3.3492e+00 -3.6269e+00 +1.0286e+00 +1.7291e+00 -3.4856e+00 +3.3151e+00 -3.8324e+00 +1.7447e-01 +3.9021e+00 +2.0904e+00 +3.1174e+00 +8.9327e-01 -2.7939e+00 +3.6864e+00 -3.8818e+00 +3.1772e+00 +1.6816e+00 +3.2400e+00
25885 +2.860233232e+00 +2.860233232e+00 -4.884976677e+01 -4.884976677e+01 +2.5917e+00 +3.1510e+00 -3.3481e+00 -3.6312e+00 +1.0304e+00 +1.7292e+00 -3.4850e+00 +3.3163e+00 -3.8317e+00 +1.7621e-01 +3.9091e+00 +2.0916e+00 +3.1240e+00 +9.0237e-01 -2.7892e+00 +3.6742e+00 -3.8841e+00 +3.1725e+00 +1.6812e+00 +3.2405e+00
26443 +2.572467883e+00 +2.572467883e+00 -4.913753212e+01 -4.913753212e+01 +2.5927e+00 +3.1603e+00 -3.3550e+00 -3.6334e+00 +1.0323e+00 +1.7230e+00 -3.4850e+00 +3.3056e+00 -3.8197e+00 +1.7355e-01 +3.9065e+00 +2.0801e+00 +3.1187e+00 +8.8461e-01 -2.7975e+00 +3.6682e+00 -3.8922e+00 +3.1767e+00 +1.6792e+00 +3.2434e+00
26729 +2.169378185e+00 +2.169378185e+00 -4.954062181e+01 -4.954062181e+01 +2.5933e+00 +3.1703e+00 -3.3509e+00 -3.6308e+00 +1.0324e+00 +1.7280e+00 -3.4794e+00 +3.3165e+00 -3.8399e+00 +1.7277e-01 +3.9066e+00 +2.0921e+00 +3.1259e+00 +9.0186e-01 -2.7923e+00 +3.6832e+00 -3.8790e+00 +3.1747e+00 +1.6819e+00 +3.2349e+00
27894 +2.080620380e+00 +2.080620380e+00 -4.962937962e+01 -4.962937962e+01 +2.5944e+00 +3.1591e+00 -3.3612e+00 -3.6386e+00 +1.0319e+00 +1.7296e+00 -3.4797e+00 +3.3131e+00 -3.8266e+00 +1.7119e-01 +3.9041e+00 +2.0856e+00 +3.1212e+00 +8.8991e-01 -2.7959e+00 +3.6731e+00 -3.8832e+00 +3.1805e+00 +1.6834e+00 +3.2448e+00
27905 +1.775097027e+00 +1.775097027e+00 -4.993490297e+01 -4.993490297e+01 +2.5932e+00 +3.1536e+00 -3.3597e+00 -3.6375e+00 +1.0329e+00 +1.7286e+00 -3.4823e+00 +3.3130e+00 -3.8247e+00 +1.7259e-01 +3.9054e+00 +2.0875e+00 +3.1200e+00 +8.9093e-01 -2.7935e+00 +3.6706e+00 -3.8853e+00 +3.1822e+00 +1.6854e+00 +3.2450e+00
28642 +1.653706253e+00 +1.653706253e+00 -5.005629375e+01 -5.005629375e+01 +2.5926e+00 +3.1609e+00 -3.3519e+00 -3.6356e+00 +1.0377e+00 +1.7280e+00 -3.4856e+00 +3.3142e+00 -3.8265e+00 +1.7555e-01 +3.9038e+00 +2.0884e+00 +3.1251e+00 +8.9032e-01 -2.7957e+00 +3.6658e+00 -3.8823e+00 +3.1815e+00 +1.6869e+00 +3.2398e+00
28784 +1.582446159e+00 +1.582446159e+00 -5.012755384e+01 -5.012755384e+01 +2.5913e+00 +3.1587e+00 -3.3565e+00 -3.6366e+00 +1.0343e+00 +1.7234e+00 -3.4856e+00 +3.3154e+00 -3.8309e+00 +1.7420e-01 +3.9023e+00 +2.0907e+00 +3.1186e+00 +8.9252e-01 -2.7945e+00 +3.6692e+00 -3.8784e+00 +3.1787e+00 +1.6845e+00 +3.2450e+00
28864 +1.422730041e+00 +1.422730041e+00 -5.028726996e+01 -5.028726996e+01 +2.5927e+00 +3.1621e+00 -3.3505e+00 -3.6355e+00 +1.0314e+00 +1.7276e+00 -3.4831e+00 +3.3116e+00 -3.8267e+00 +1.7403e-01 +3.9037e+00 +2.0863e+00 +3.1221e+00 +8.9057e-01 -2.7961e+00 +3.6691e+00 -3.8824e+00 +3.1805e+00 +1.6832e+00 +3.2423e+00
29881 +1.297324518e+00 +1.297324518e+00 -5.041267548e+01 -5.041267548e+01 +2.5955e+00 +3.1586e+00 -3.3563e+00 -3.6358e+00 +1.0331e+00 +1.7237e+00 -3.4849e+00 +3.3140e+00 -3.8238e+00 +1.7388e-01 +3.9056e+00 +2.0868e+00 +3.1223e+00 +8.8435e-01 -2.7947e+00 +3.6633e+00 -3.8825e+00 +3.1815e+00 +1.6842e+00 +3.2429e+00
29885 +1.216911621e+00 +1.216911621e+00 -5.049308838e+01 -5.049308838e+01 +2.5961e+00 +3.1587e+00 -3.3552e+00 -3.6348e+00 +1.0327e+00 +1.7244e+00 -3.4859e+00 +3.3125e+00 -3.8246e+00 +1.7453e-01 +3.9043e+00 +2.0859e+00 +3.1231e+00 +8.8437e-01 -2.7941e+00 +3.6647e+00 -3.8829e+00 +3.1802e+00 +1.6843e+00 +3.2426e+00
30340 +1.096722074e+00 +1.096722074e+00 -5.061327793e+01 -5.061327793e+01 +2.5961e+00 +3.1578e+00 -3.3554e+00 -3.6349e+00 +1.0328e+00 +1.7269e+00 -3.4840e+00 +3.3114e+00 -3.8249e+00 +1.7479e-01 +3.9041e+00 +2.0892e+00 +3.1228e+00 +8.8585e-01 -2.7970e+00 +3.6643e+00 -3.8867e+00 +3.1822e+00 +1.6844e+00 +3.2457e+00
30648 +1.066523797e+00 +1.066523797e+00 -5.064347620e+01 -5.064347620e+01 +2.5950e+00 +3.1604e+00 -3.3579e+00 -3.6368e+00 +1.0355e+00 +1.7241e+00 -3.4870e+00 +3.3153e+00 -3.8275e+00 +1.7483e-01 +3.9006e+00 +2.0894e+00 +3.1223e+00 +8.9231e-01 -2.7943e+00 +3.6672e+00 -3.8818e+00 +3.1783e+00 +1.6831e+00 +3.2448e+00
31416 +1.001711630e+00 +1.001711630e+00 -5.070828837e+01 -5.070828837e+01 +2.5952e+00 +3.1581e+00 -3.3579e+00 -3.6378e+00 +1.0365e+00 +1.7237e+00 -3.4846e+00 +3.3133e+00 -3.8251e+00 +1.7436e-01 +3.9026e+00 +2.0885e+00 +3.1226e+00 +8.8893e-01 -2.7973e+00 +3.6646e+00 -3.8844e+00 +3.1809e+00 +1.6843e+00 +3.2417e+00
31847 +9.932511907e-01 +9.932511907e-01 -5.071674881e+01 -5.071674881e+01 +2.5981e+00 +3.1581e+00 -3.3545e+00 -3.6368e+00 +1.0334e+00 +1.7249e+00 -3.4834e+00 +3.3096e+00 -3.8270e+00 +1.7530e-01 +3.9024e+00 +2.0879e+00 +3.1228e+00 +8.8591e-01 -2.7971e+00 +3.6627e+00 -3.8861e+00 +3.1817e+00 +1.6834e+00 +3.2437e+00
32006 +9.731556795e-01 +9.731556795e-01 -5.073684432e+01 -5.073684432e+01 +2.5941e+00 +3.1572e+00 -3.3557e+00 -3.6368e+00 +1.0358e+00 +1.7266e+00 -3.4843e+00 +3.3105e+00 -3.8263e+00 +1.7499e-01 +3.9036e+00 +2.0860e+00 +3.1223e+00 +8.8827e-01 -2.7983e+00 +3.6660e+00 -3.8824e+00 +3.1820e+00 +1.6852e+00 +3.2415e+00
32281 +9.350710314e-01 +9.350710314e-01 -5.077492897e+01 -5.077492897e+01 +2.5966e+00 +3.1572e+00 -3.3575e+00 -3.6353e+00 +1.0366e+00 +1.7230e+00 -3.4866e+00 +3.3107e+00 -3.8247e+00 +1.7269e-01 +3.9028e+00 +2.0855e+00 +3.1211e+00 +8.8614e-01 -2.7978e+00 +3.6643e+00 -3.8879e+00 +3.1823e+00 +1.6829e+00 +3.2429e+00
32303 +8.408912427e-01 +8.408912427e-01 -5.086910876e+01 -5.086910876e+01 +2.5966e+00 +3.1572e+00 -3.3562e+00 -3.6363e+00 +1.0360e+00 +1.7249e+00 -3.4855e+00 +3.3111e+00 -3.8236e+00 +1.7504e-01 +3.9043e+00 +2.0861e+00 +3.1209e+00 +8.8763e-01 -2.7989e+00 +3.6648e+00 -3.8864e+00 +3.1826e+00 +1.6827e+00 +3.2433e+00
32312 +6.883383184e-01 +6.883383184e-01 -5.102166168e+01 -5.102166168e+01 +2.5967e+00 +3.1568e+00 -3.3554e+00 -3.6365e+00 +1.0355e+00 +1.7243e+00 -3.4855e+00 +3.3106e+00 -3.8254e+00 +1.7442e-01 +3.9042e+00 +2.0870e+00 +3.1214e+00 +8.8669e-01 -2.7989e+00 +3.6652e+00 -3.8872e+00 +3.1836e+00 +1.6843e+00 +3.2423e+00
33597 +6.402610648e-01 +6.402610648e-01 -5.106973894e+01 -5.106973894e+01 +2.5951e+00 +3.1586e+00 -3.3559e+00 -3.6369e+00 +1.0350e+00 +1.7236e+00 -3.4847e+00 +3.3132e+00 -3.8266e+00 +1.7466e-01 +3.9030e+00 +2.0876e+00 +3.1219e+00 +8.8891e-01 -2.7965e+00 +3.6668e+00 -3.8843e+00 +3.1794e+00 +1.6848e+00 +3.2422e+00
33976 +6.008854274e-01 +6.008854274e-01 -5.110911457e+01 -5.110911457e+01 +2.5961e+00 +3.1581e+00 -3.3560e+00 -3.6371e+00 +1.0343e+00 +1.7250e+00 -3.4846e+00 +3.3132e+00 -3.8274e+00 +1.7490e-01 +3.9029e+00 +2.0872e+00 +3.1228e+00 +8.8934e-01 -2.7966e+00 +3.6669e+00 -3.8848e+00 +3.1808e+00 +1.6832e+00 +3.2439e+00
34343 +5.191893322e-01 +5.191893322e-01 -5.119081067e+01 -5.119081067e+01 +2.5946e+00 +3.1600e+00 -3.3564e+00 -3.6365e+00 +1.0345e+00 +1.7256e+00 -3.4853e+00 +3.3132e+00 -3.8278e+00 +1.7500e-01 +3.9026e+00 +2.0879e+00 +3.1228e+00 +8.8907e-01 -2.7960e+00 +3.6678e+00 -3.8837e+00 +3.1803e+00 +1.6841e+00 +3.2433e+00
34726 +4.018537645e-01 +4.018537645e-01 -5.130814624e+01 -5.130814624e+01 +2.5943e+00 +3.1581e+00 -3.3556e+00 -3.6361e+00 +1.0337e+00 +1.7254e+00 -3.4844e+00 +3.3123e+00 -3.8266e+00 +1.7566e-01 +3.9027e+00 +2.0876e+00 +3.1218e+00 +8.8960e-01 -2.7958e+00 +3.6675e+00 -3.8839e+00 +3.1809e+00 +1.6833e+00 +3.2434e+00
34873 +3.435162616e-01 +3.435162616e-01 -5.136648374e+01 -5.136648374e+01 +2.5951e+00 +3.1580e+00 -3.3565e+00 -3.6362e+00 +1.0345e+00 +1.7247e+00 -3.4852e+00 +3.3133e+00 -3.8272e+00 +1.7588e-01 +3.9038e+00 +2.0874e+00 +3.1213e+00 +8.8842e-01 -2.7966e+00 +3.6665e+00 -3.8850e+00 +3.1805e+00 +1.6831e+00 +3.2427e+00
35560 +3.242673751e-01 +3.242673751e-01 -5.138573262e+01 -5.138573262e+01 +2.5947e+00 +3.1582e+00 -3.3560e+00 -3.6358e+00 +1.0345e+00 +1.7252e+00 -3.4849e+00 +3.3120e+00 -3.8263e+00 +1.7553e-01 +3.9038e+00 +2.0874e+00 +3.1221e+00 +8.8819e-01 -2.7969e+00 +3.6662e+00 -3.8856e+00 +3.1812e+00 +1.6845e+00 +3.2422e+00
36361 +3.164397276e-01 +3.164397276e-01 -5.139356027e+01 -5.139356027e+01 +2.5947e+00 +3.1588e+00 -3.3566e+00 -3.6356e+00 +1.0346e+00 +1.7254e+00 -3.4851e+00 +3.3132e+00 -3.8277e+00 +1.7552e-01 +3.9033e+00 +2.0877e+00 +3.1222e+00 +8.8981e-01 -2.7965e+00 +3.6682e+00 -3.8844e+00 +3.1802e+00 +1.6839e+00 +3.2421e+00
37567 +3.156608071e-01 +3.156608071e-01 -5.139433919e+01 -5.139433919e+01 +2.5948e+00 +3.1590e+00 -3.3561e+00 -3.6350e+00 +1.0343e+00 +1.7253e+00 -3.4839e+00 +3.3128e+00 -3.8277e+00 +1.7571e-01 +3.9031e+00 +2.0875e+00 +3.1218e+00 +8.8991e-01 -2.7962e+00 +3.6673e+00 -3.8837e+00 +3.1800e+00 +1.6843e+00 +3.2428e+00
37589 +2.986642157e-01 +2.986642157e-01 -5.141133578e+01 -5.141133578e+01 +2.5949e+00 +3.1586e+00 -3.3562e+00 -3.6356e+00 +1.0345e+00 +1.7249e+00 -3.4841e+00 +3.3122e+00 -3.8278e+00 +1.7533e-01 +3.9028e+00 +2.0872e+00 +3.1219e+00 +8.8979e-01 -2.7962e+00 +3.6683e+00 -3.8845e+00 +3.1803e+00 +1.6839e+00 +3.2426e+00
37594 +2.618567904e-01 +2.618567904e-01 -5.144814321e+01 -5.144814321e+01 +2.5950e+00 +3.1586e+00 -3.3562e+00 -3.6358e+00 +1.0343e+00 +1.7253e+00 -3.4846e+00 +3.3126e+00 -3.8276e+00 +1.7541e-01 +3.9026e+00 +2.0876e+00 +3.1216e+00 +8.9034e-01 -2.7963e+00 +3.6681e+00 -3.8849e+00 +3.1798e+00 +1.6839e+00 +3.2426e+00
38528 +2.439638847e-01 +2.439638847e-01 -5.146603612e+01 -5.146603612e+01 +2.5950e+00 +3.1594e+00 -3.3559e+00 -3.6354e+00 +1.0341e+00 +1.7254e+00 -3.4843e+00 +3.3137e+00 -3.8281e+00 +1.7478e-01 +3.9027e+00 +2.0881e+00 +3.1220e+00 +8.9074e-01 -2.7952e+00 +3.6685e+00 -3.8834e+00 +3.1797e+00 +1.6838e+00 +3.2423e+00
38984 +2.178727730e-01 +2.178727730e-01 -5.149212723e+01 -5.149212723e+01 +2.5945e+00 +3.1590e+00 -3.3559e+00 -3.6356e+00 +1.0344e+00 +1.7250e+00 -3.4846e+00 +3.3136e+00 -3.8277e+00 +1.7568e-01 +3.9025e+00 +2.0875e+00 +3.1217e+00 +8.9011e-01 -2.7960e+00 +3.6677e+00 -3.8839e+00 +3.1804e+00 +1.6838e+00 +3.2426e+00
39339 +2.124531349e-01 +2.124531349e-01 -5.149754687e+01 -5.149754687e+01 +2.5950e+00 +3.1591e+00 -3.3561e+00 -3.6350e+00 +1.0341e+00 +1.7252e+00 -3.4844e+00 +3.3136e+00 -3.8279e+00 +1.7520e-01 +3.9030e+00 +2.0877e+00 +3.1214e+00 +8.9017e-01 -2.7953e+00 +3.6678e+00 -3.8843e+00 +3.1800e+00 +1.6835e+00 +3.2430e+00
