% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
276 +3.540129630e+02 +3.540129630e+02 +3.412429630e+02 +3.412429630e+02 +2.7973e+00 -5.5820e-01 -5.1060e-01 -1.7230e+00 -2.9401e+00 +1.9345e+00 +2.8706e-01 +2.2468e+00 +9.4580e-02 -1.8922e+00 -2.3627e-01 -2.2383e+00 -1.3473e+00 -3.5374e+00 +1.8974e+00 -2.7171e+00 +1.3009e+00 -1.5863e+00 +5.0375e-01 -1.2633e+00
286 +3.429381800e+02 +3.429381800e+02 +3.301681800e+02 +3.301681800e+02 +3.2860e+00 -3.9384e-01 +6.8861e-02 -1.5576e+00 -3.8698e+00 +2.9348e+00 +1.0972e+00 +2.3140e+00 +1.2649e+00 -1.3500e+00 -6.7384e-01 -4.1457e+00 -1.4069e+00 -3.0796e+00 +1.4060e+00 -4.4841e+00 +1.1415e+00 -2.9201e+00 +8.3486e-01 -1.4272e+00
331 +3.354286338e+02 +3.354286338e+02 +3.226586338e+02 +3.226586338e+02 +3.4313e+00 +1.3627e+00 -1.1383e+00 -1.4779e+00 -2.2875e+00 +4.0725e+00 +1.8841e+00 +1.3277e+00 +1.7628e+00 -2.0943e+00 +7.1270e-01 -2.6990e+00 -2.2282e+00 -1.4094e+00 +1.3962e+00 -2.8702e+00 +1.0849e+00 -4.0024e+00 +2.0763e+00 -1.9597e+00
334 +2.868402493e+02 +2.868402493e+02 +2.740702493e+02 +2.740702493e+02 +1.9222e+00 +7.8139e-01 -2.1111e+00 -1.4966e+00 -1.0399e+00 +2.7766e+00 +1.8509e+00 +4.2260e-01 +2.8641e+00 -2.3492e+00 +1.4841e+00 -2.9310e+00 -1.5994e+00 -4.1064e+00 +2.7081e+00 -2.7631e+00 +2.0889e+00 -3.5268e+00 +1.5608e+00 -2.6389e+00
376 +2.811672221e+02 +2.811672221e+02 +2.683972221e+02 +2.683972221e+02 +4.4120e+00 -3.8989e-01 -5.5871e+00 -2.3691e+00 -8.6282e-01 +1.8284e+00 +3.2387e+00 +6.5472e-01 +4.0590e+00 -2.9462e+00 +2.3609e+00 -2.3427e+00 -9.2356e-01 -3.7047e+00 +2.8091e+00 -3.4612e+00 +1.5703e+00 -4.5973e+00 +2.1136e-01 -2.0777e+00
476 +2.686956564e+02 +2.686956564e+02 +2.559256564e+02 +2.559256564e+02 +5.7550e+00 -2.3129e+00 -4.3799e+00 +1.1244e+00 -7.0078e-01 +2.5799e+00 +6.4635e-01 +2.0120e-01 +3.0132e+00 +2.7997e-01 +4.1630e+00 -6.2992e-01 -2.3767e+00 -2.1133e+00 +1.6735e-01 -3.2783e+00 +1.1543e+00 -1.6520e+00 +1.9908e+00 -2.2754e+00
891 +2.492531493e+02 +2.492531493e+02 +2.364831493e+02 +2.364831493e+02 -5.7389e-01 +9.6975e-01 -3.5475e+00 -1.5286e+00 -2.2674e+00 -4.7721e-01 +2.9570e+00 +1.6735e+00 +3.7482e+00 -2.2191e+00 +3.1164e+00 -4.0534e+00 -6.8602e-01 -3.2349e+00 +1.0716e+00 -4.5726e+00 +2.2411e-01 -1.9473e+00 +1.0968e+00 -1.9055e+00
968 +2.374480342e+02 +2.374480342e+02 +2.246780342e+02 +2.246780342e+02 +4.7118e-01 +3.8985e-01 -1.8865e+00 -1.3957e+00 -1.6719e+00 +1.7935e+00 +7.5615e-01 -5.4433e-01 +3.6599e+00 -8.8260e-01 -3.2334e-01 -2.0477e+00 -4.1017e-01 -2.9999e+00 +1.9335e+00 -3.5529e+00 +1.2262e+00 -1.5357e+00 +5.4293e-01 -2.2467e+00
971 +2.343589740e+02 +2.343589740e+02 +2.215889740e+02 +2.215889740e+02 +2.1956e+00 +2.5684e-02 +7.5539e-01 -1.4554e+00 -1.0462e+00 +2.8146e+00 +2.5952e+00 -1.2332e+00 +1.9765e+00 -2.0022e+00 +2.6111e+00 -4.4800e+00 -1.3279e+00 -1.8771e+00 +1.9056e+00 -2.8547e+00 +9.5418e-01 -2.7186e+00 -9.1476e-01 -1.7843e+00
980 +2.281130521e+02 +2.281130521e+02 +2.153430521e+02 +2.153430521e+02 +3.6943e+00 +1.8068e+00 +8.2595e-01 -1.4553e+00 -1.8251e+00 +2.5638e+00 +3.2993e+00 -4.2494e-01 +2.0635e+00 -2.7003e+00 +3.7390e+00 -4.0398e+00 -1.9112e+00 -1.9764e+00 +1.7672e+00 -2.3262e+00 +2.1584e+00 -2.0567e+00 -5.8731e-01 -3.1915e+00
1602 +2.003581097e+02 +2.003581097e+02 +1.875881097e+02 +1.875881097e+02 +1.9763e+00 +2.3647e+00 -2.0576e+00 +4.3311e-01 +1.6903e-01 +3.9039e+00 +4.9479e+00 -1.5400e+00 +3.5766e+00 +1.7441e-01 +3.6586e+00 -1.7429e+00 -7.8645e-01 -2.6766e+00 +3.8743e+00 -2.8106e+00 +1.5018e+00 -1.9822e+00 +3.5022e-01 -1.6449e+00
1653 +1.668084627e+02 +1.668084627e+02 +1.540384627e+02 +1.540384627e+02 +3.8349e+00 +1.4036e+00 -2.6801e+00 -4.8044e-01 -3.2704e-01 +3.0698e+00 +2.1338e+00 -1.7996e+00 +2.3483e+00 -2.3648e-01 +4.9529e+00 -1.3815e+00 -1.8548e+00 -2.3432e+00 +2.7966e+00 -2.2557e+00 +1.1201e+00 -1.9672e+00 +1.2740e-01 -1.9239e+00
4581 +1.649911299e+02 +1.649911299e+02 +1.522211299e+02 +1.522211299e+02 +6.1435e+00 +1.2688e+00 -3.8672e+00 -3.2089e-01 -2.5098e+00 +1.6315e+00 +5.1351e+00 -1.8823e+00 +2.9180e+00 -2.1613e-01 +4.0776e+00 -1.5571e+00 -1.8340e+00 -2.2665e+00 +2.2526e+00 -2.8734e+00 +3.8518e-01 -3.2249e+00 +5.6383e-01 -3.2155e+00
6058 +1.582521761e+02 +1.582521761e+02 +1.454821761e+02 +1.454821761e+02 +5.6516e+00 -3.3543e-01 -1.3301e+00 -7.5242e-01 -1.7564e+00 +1.8301e+00 +4.8917e+00 -4.1531e-01 +3.5506e+00 -9.4468e-01 +2.0851e+00 -2.8606e+00 -1.7775e+00 -1.4684e+00 +2.1494e+00 -3.7128e+00 +1.9029e+00 -1.3783e+00 -3.5073e-01 -2.1729e+00
7079 +1.521364657e+02 +1.521364657e+02 +1.393664657e+02 +1.393664657e+02 +3.8341e+00 +8.5225e-01 -5.2984e-01 -3.9133e-01 -1.6026e+00 +2.4085e+00 +3.3974e+00 -5.6581e-01 +1.9519e+00 +3.0362e-01 +4.2810e+00 -3.1573e+00 -8.9155e-01 -3.7236e+00 +2.4560e+00 -3.7441e+00 +1.4602e+00 -1.5572e+00 +5.2656e-01 -2.2671e+00
9182 +1.437541682e+02 +1.437541682e+02 +1.309841682e+02 +1.309841682e+02 +4.4600e+00 +4.9505e-01 +5.2877e-02 -4.1571e-02 -1.7900e+00 +3.3712e+00 +4.0363e+00 -1.1426e+00 +2.3507e+00 -2.5956e-01 +3.8270e+00 -3.5661e+00 -1.3871e+00 -2.5551e+00 +2.6075e+00 -3.6813e+00 +2.1439e+00 -3.6685e+00 +8.2873e-01 -2.6500e+00
12632 +1.331582502e+02 +1.331582502e+02 +1.203882502e+02 +1.203882502e+02 +2.8589e+00 +1.4278e+00 -3.7207e+00 +4.4794e-02 -2.9098e-01 +3.7399e+00 +4.4421e+00 -5.7786e-01 +2.3115e+00 -7.5391e-01 +3.2041e+00 -3.0393e+00 -2.3736e+00 -2.3732e+00 +2.7822e+00 -3.6942e+00 +2.1328e+00 -1.7504e+00 +3.4659e-01 -1.5118e+00
13587 +1.316734093e+02 +1.316734093e+02 +1.189034093e+02 +1.189034093e+02 +3.6967e+00 +1.4902e+00 -1.1970e+00 +1.9744e+00 -1.8474e-01 +1.6930e+00 +4.9090e+00 -6.3918e-02 +1.2811e+00 -1.4719e+00 +2.8927e+00 -3.5772e+00 -1.8166e+00 -2.6323e+00 +3.1811e+00 -2.7721e+00 +2.1392e+00 -1.9998e+00 -8.2965e-02 -2.2007e+00
13593 +1.279691143e+02 +1.279691143e+02 +1.151991143e+02 +1.151991143e+02 +3.8053e+00 +1.5735e+00 -1.2457e+00 +1.7646e+00 -6.4589e-01 +1.6616e+00 +4.7477e+00 +1.9381e-02 +1.8881e+00 -1.4054e+00 +3.3194e+00 -3.7058e+00 -1.8501e+00 -2.7106e+00 +3.0824e+00 -3.2629e+00 +2.0547e+00 -1.8926e+00 -2.2340e-01 -2.1244e+00
15719 +1.213386472e+02 +1.213386472e+02 +1.085686472e+02 +1.085686472e+02 +1.3460e+00 +1.4379e+00 -2.6082e+00 +1.1535e-01 -4.2222e-02 +3.3937e+00 +2.9439e+00 -3.4267e-01 +3.4983e+00 -1.0024e-01 +3.1165e+00 -3.1122e+00 -1.8854e+00 -1.8666e+00 +2.7317e+00 -3.7476e+00 +2.0048e+00 -2.4471e+00 +2.6008e-01 -1.9222e+00
16068 +1.165666991e+02 +1.165666991e+02 +1.037966991e+02 +1.037966991e+02 +5.1570e-01 +2.1126e+00 -1.2512e+00 +2.2130e-01 -2.8340e+00 +3.7419e+00 +2.2327e+00 -5.6902e-01 +3.7306e+00 -8.2982e-01 +3.1899e+00 -2.5004e+00 -1.8341e+00 -3.1989e+00 +2.9611e+00 -3.3216e+00 +2.0094e+00 -2.4237e+00 +1.3773e-01 -1.8394e+00
20668 +9.649090808e+01 +9.649090808e+01 +8.372090808e+01 +8.372090808e+01 +6.3978e-01 -5.5367e-01 -2.0926e+00 -1.5080e+00 -1.5923e+00 +3.4074e+00 +2.7213e+00 -3.5060e-01 +2.8917e+00 -1.3339e+00 +3.2567e+00 -2.0567e+00 -1.8375e+00 -2.8504e+00 +3.1431e+00 -2.1327e+00 +1.2125e+00 -2.4460e+00 +4.7284e-01 -2.9189e+00
23122 +9.495710151e+01 +9.495710151e+01 +8.218710151e+01 +8.218710151e+01 +5.8878e-01 +2.1896e+00 -2.0940e+00 -7.3936e-01 -1.5434e+00 +3.3705e+00 +2.7275e+00 -5.6607e-01 +3.5973e+00 -8.6486e-01 +3.2294e+00 -3.1015e+00 -1.8075e+00 -2.8843e+00 +3.1856e+00 -2.7913e+00 +3.6788e-01 -2.4249e+00 +4.1951e-01 -3.1890e+00
23999 +8.773118009e+01 +8.773118009e+01 +7.496118009e+01 +7.496118009e+01 +6.1489e-01 +5.6464e-01 -2.2558e+00 -6.9055e-01 -1.5755e+00 +3.3031e+00 +2.7797e+00 -3.3976e-01 +3.4813e+00 -1.4216e+00 +3.5584e+00 -3.1517e+00 -1.8875e+00 -3.2849e+00 +3.2166e+00 -2.8810e+00 +4.2910e-01 -2.4518e+00 +4.1124e-01 -2.9793e+00
25098 +8.689688893e+01 +8.689688893e+01 +7.412688893e+01 +7.412688893e+01 +5.7929e-01 -4.1670e-01 -2.3117e+00 -6.3611e-01 -2.4461e+00 +3.3448e+00 +4.5471e+00 -4.5150e-01 +3.0569e+00 -7.8587e-01 +3.5858e+00 -3.5653e+00 -1.7449e+00 -3.1983e+00 +2.6554e+00 -2.8402e+00 +4.8310e-01 -2.2916e+00 +4.8867e-01 -2.8968e+00
25100 +7.835038146e+01 +7.835038146e+01 +6.558038146e+01 +6.558038146e+01 +7.0094e-01 -3.4560e-01 -2.1925e+00 -7.5511e-01 -2.4596e+00 +3.3814e+00 +4.7689e+00 -5.0232e-01 +3.1395e+00 -7.2225e-01 +3.7081e+00 -3.5725e+00 -1.7771e+00 -3.1912e+00 +2.6641e+00 -2.9008e+00 +4.4266e-01 -2.3071e+00 +4.8295e-01 -2.9470e+00
25499 +6.980007753e+01 +6.980007753e+01 +5.703007753e+01 +5.703007753e+01 +7.2691e-01 -3.1768e-01 -2.2133e+00 -7.0935e-01 -1.6976e+00 +3.2449e+00 +4.5149e+00 -5.0216e-01 +3.0675e+00 -2.7902e-01 +3.6876e+00 -3.6072e+00 -1.8716e+00 -3.2304e+00 +2.7491e+00 -2.8384e+00 +4.6817e-01 -2.3076e+00 +5.1183e-01 -2.9030e+00
26323 +6.856962137e+01 +6.856962137e+01 +5.579962137e+01 +5.579962137e+01 +7.5962e-01 -2.9216e-01 -2.3361e+00 -6.2052e-01 -8.1233e-01 +3.3423e+00 +4.1439e+00 -4.4348e-01 +3.7937e+00 -8.6715e-01 +3.6340e+00 -3.5263e+00 -1.8380e+00 -2.8163e+00 +2.6780e+00 -2.8857e+00 +4.2438e-01 -2.3478e+00 +4.1294e-01 -2.9465e+00
26364 +6.301810502e+01 +6.301810502e+01 +5.024810502e+01 +5.024810502e+01 +7.9018e-01 -3.1805e-01 -2.2525e+00 -7.1219e-01 -7.6688e-01 +3.2055e+00 +4.3662e+00 -4.7198e-01 +3.6323e+00 -8.8834e-01 +3.6854e+00 -3.5778e+00 -1.8451e+00 -2.8228e+00 +2.6919e+00 -2.8382e+00 +3.8977e-01 -2.4031e+00 +4.7074e-01 -2.9128e+00
26455 +5.915421823e+01 +5.915421823e+01 +4.638421823e+01 +4.638421823e+01 +8.2928e-01 -4.3769e-01 -2.1589e+00 -6.2278e-01 -9.4043e-01 +3.2072e+00 +4.2774e+00 -5.0483e-01 +3.5711e+00 -8.9416e-01 +3.7550e+00 -3.5597e+00 -1.8815e+00 -2.7960e+00 +2.6998e+00 -2.8661e+00 +4.0617e-01 -2.4133e+00 +4.8061e-01 -2.8952e+00
26462 +5.700857434e+01 +5.700857434e+01 +4.423857434e+01 +4.423857434e+01 +7.8348e-01 -3.0315e-01 -2.1897e+00 -5.7027e-01 -9.5091e-01 +3.2200e+00 +4.0445e+00 -5.3094e-01 +3.5181e+00 -8.4493e-01 +3.7046e+00 -3.5393e+00 -1.8883e+00 -2.7720e+00 +2.6868e+00 -2.8539e+00 +4.2355e-01 -2.4199e+00 +4.7597e-01 -2.8967e+00
26920 +5.510304198e+01 +5.510304198e+01 +4.233304198e+01 +4.233304198e+01 +5.6452e-01 -4.6273e-01 -2.1277e+00 -7.3723e-01 -9.0392e-01 +3.3677e+00 +3.9896e+00 -4.4842e-01 +3.6337e+00 -8.4052e-01 +3.6911e+00 -3.5765e+00 -1.8823e+00 -2.7801e+00 +2.6738e+00 -2.8559e+00 +4.0332e-01 -2.4415e+00 +4.4477e-01 -2.9298e+00
27757 +5.081227441e+01 +5.081227441e+01 +3.804227441e+01 +3.804227441e+01 +6.5675e-01 -3.1987e-01 -2.2845e+00 -7.1500e-01 -8.0410e-01 +3.2700e+00 +4.1528e+00 -5.1467e-01 +3.6044e+00 -7.9774e-01 +3.6795e+00 -3.6595e+00 -1.8588e+00 -2.7628e+00 +2.6688e+00 -2.9263e+00 +4.4731e-01 -2.3828e+00 +5.1751e-01 -2.8907e+00
27902 +4.909455498e+01 +4.909455498e+01 +3.632455498e+01 +3.632455498e+01 +5.9338e-01 -4.2892e-01 -2.1594e+00 -7.8257e-01 -8.0590e-01 +3.2919e+00 +4.2035e+00 -5.7655e-01 +3.5868e+00 -8.7276e-01 +3.6707e+00 -3.5904e+00 -1.8295e+00 -2.8507e+00 +2.6670e+00 -2.8388e+00 +4.3106e-01 -2.4151e+00 +7.9695e-01 -2.9239e+00
28805 +4.067760614e+01 +4.067760614e+01 +2.790760614e+01 +2.790760614e+01 +6.5108e-01 -2.6195e-01 -2.2403e+00 -7.1816e-01 -7.7611e-01 +3.3396e+00 +4.2075e+00 -4.9978e-01 +3.5905e+00 -8.1854e-01 +3.6957e+00 -3.5772e+00 -1.8487e+00 -2.8046e+00 +2.6761e+00 -2.8895e+00 +4.2184e-01 -2.4094e+00 +8.9092e-01 -2.9350e+00
29673 +3.948975705e+01 +3.948975705e+01 +2.671975705e+01 +2.671975705e+01 +5.9187e-01 -4.1667e-01 -2.1691e+00 -6.8154e-01 -8.2482e-01 +3.2397e+00 +4.0806e+00 -5.5036e-01 +3.6130e+00 -8.4503e-01 +3.7006e+00 -3.6233e+00 -1.8641e+00 -2.8323e+00 +2.6526e+00 -2.8694e+00 +4.2601e-01 -2.4056e+00 +8.8352e-01 -2.9222e+00
30805 +3.844454232e+01 +3.844454232e+01 +2.567454232e+01 +2.567454232e+01 +5.7714e-01 -2.8162e-01 -2.1818e+00 -6.5422e-01 -7.3070e-01 +3.3092e+00 +4.0699e+00 -4.8996e-01 +3.6017e+00 -8.3636e-01 +3.7020e+00 -3.6059e+00 -1.8397e+00 -2.7965e+00 +2.6883e+00 -2.8611e+00 +4.1473e-01 -2.4095e+00 +8.7315e-01 -2.9272e+00
30836 +3.792782705e+01 +3.792782705e+01 +2.515782705e+01 +2.515782705e+01 +6.2584e-01 -3.4455e-01 -2.1550e+00 -6.5409e-01 -8.0749e-01 +3.3521e+00 +4.0987e+00 -4.9796e-01 +3.5940e+00 -8.3650e-01 +3.7242e+00 -3.6253e+00 -1.8479e+00 -2.8036e+00 +2.6857e+00 -2.8540e+00 +4.1688e-01 -2.3921e+00 +8.4447e-01 -2.9363e+00
31875 +3.643386297e+01 +3.643386297e+01 +2.366386297e+01 +2.366386297e+01 +6.2068e-01 -3.1971e-01 -2.1954e+00 -6.7577e-01 -8.0746e-01 +3.3314e+00 +4.1706e+00 -5.2956e-01 +3.5992e+00 -8.2743e-01 +3.6813e+00 -3.5838e+00 -1.8305e+00 -2.7915e+00 +2.6751e+00 -2.8589e+00 +4.3120e-01 -2.3811e+00 +8.5106e-01 -2.9460e+00
32146 +3.597336040e+01 +3.597336040e+01 +2.320336040e+01 +2.320336040e+01 +5.8687e-01 -2.8585e-01 -2.2107e+00 -6.7445e-01 -7.7371e-01 +3.2001e+00 +4.0990e+00 -5.4908e-01 +3.6087e+00 -8.4505e-01 +3.6954e+00 -3.6051e+00 -1.8639e+00 -2.8006e+00 +2.7046e+00 -2.8695e+00 +4.3149e-01 -2.3980e+00 +8.6702e-01 -2.9357e+00
32968 +3.529766873e+01 +3.529766873e+01 +2.252766873e+01 +2.252766873e+01 +5.7153e-01 -2.9931e-01 -2.1886e+00 -6.9077e-01 -7.6191e-01 +3.2849e+00 +4.0888e+00 -5.3587e-01 +3.5971e+00 -8.7918e-01 +3.6802e+00 -3.5859e+00 -1.8512e+00 -2.8159e+00 +2.6794e+00 -2.8624e+00 +4.3126e-01 -2.3949e+00 +8.7630e-01 -2.9360e+00
33288 +3.466027229e+01 +3.466027229e+01 +2.189027229e+01 +2.189027229e+01 +6.3050e-01 -2.7433e-01 -2.1799e+00 -6.7236e-01 -7.7553e-01 +3.3147e+00 +4.0477e+00 -5.6929e-01 +3.5891e+00 -8.5247e-01 +3.6734e+00 -3.6154e+00 -1.8629e+00 -2.8011e+00 +2.6972e+00 -2.8597e+00 +4.2935e-01 -2.4038e+00 +8.7182e-01 -2.9338e+00
33858 +3.369377304e+01 +3.369377304e+01 +2.092377304e+01 +2.092377304e+01 +6.1278e-01 -2.9428e-01 -2.2033e+00 -6.7831e-01 -7.7499e-01 +3.3293e+00 +4.1464e+00 -5.5555e-01 +3.5920e+00 -8.4598e-01 +3.6808e+00 -3.6138e+00 -1.8628e+00 -2.8008e+00 +2.6798e+00 -2.8600e+00 +4.3731e-01 -2.4053e+00 +8.6537e-01 -2.9233e+00
37537 +3.308449724e+01 +3.308449724e+01 +2.031449724e+01 +2.031449724e+01 +6.1430e-01 -3.1163e-01 -2.1708e+00 -6.8247e-01 -7.7847e-01 +3.3134e+00 +4.0870e+00 -5.3658e-01 +3.5896e+00 -8.4805e-01 +3.6790e+00 -3.6156e+00 -1.8549e+00 -2.8029e+00 +2.6807e+00 -2.8546e+00 +4.4394e-01 -2.3983e+00 +8.7615e-01 -2.9306e+00
133156 +3.165096760e+01 +3.165096760e+01 +1.888096760e+01 +1.888096760e+01 +1.6463e+00 +1.3966e+00 -2.1760e+00 +1.3312e-01 -8.2372e-01 +3.3696e+00 +4.6732e+00 -4.4004e-01 +1.8388e+00 -1.5268e+00 +3.6705e+00 -2.5645e+00 -1.8337e+00 -3.2399e+00 +3.1775e+00 -3.7095e+00 +1.6948e+00 -2.7541e+00 +8.7406e-01 -2.5494e+00
133743 +2.825691997e+01 +2.825691997e+01 +1.548691997e+01 +1.548691997e+01 +1.7529e+00 +1.4493e+00 -2.1394e+00 +1.8906e-01 -7.8024e-01 +3.1966e+00 +4.7487e+00 -5.0752e-01 +1.8475e+00 -1.4303e+00 +3.6571e+00 -2.5563e+00 -1.8446e+00 -3.2733e+00 +3.1672e+00 -3.7487e+00 +1.6948e+00 -2.7577e+00 +8.9245e-01 -2.5568e+00
133771 +2.737372001e+01 +2.737372001e+01 +1.460372001e+01 +1.460372001e+01 +1.6614e+00 +1.4670e+00 -2.2207e+00 +1.7463e-01 -7.7378e-01 +3.2138e+00 +4.7719e+00 -4.7794e-01 +1.8369e+00 -1.4601e+00 +3.6736e+00 -2.5735e+00 -1.8648e+00 -3.2446e+00 +3.1711e+00 -3.7363e+00 +1.6843e+00 -2.7570e+00 +8.6424e-01 -2.5515e+00
133815 +2.668691721e+01 +2.668691721e+01 +1.391691721e+01 +1.391691721e+01 +1.7049e+00 +1.4940e+00 -2.1437e+00 +1.6677e-01 -7.6727e-01 +3.2660e+00 +4.7072e+00 -5.6011e-01 +1.8441e+00 -1.5110e+00 +3.6705e+00 -2.5839e+00 -1.8597e+00 -3.2245e+00 +3.1670e+00 -3.7627e+00 +1.6993e+00 -2.7415e+00 +8.4562e-01 -2.5487e+00
136370 +2.614204219e+01 +2.614204219e+01 +1.337204219e+01 +1.337204219e+01 +1.7061e+00 +1.4478e+00 -2.1580e+00 +1.8800e-01 -7.5597e-01 +3.3252e+00 +4.6706e+00 -4.8094e-01 +1.8434e+00 -1.4304e+00 +3.6869e+00 -2.5778e+00 -1.8581e+00 -3.2704e+00 +3.1598e+00 -3.7297e+00 +1.6951e+00 -2.7560e+00 +8.5922e-01 -2.5393e+00
136432 +2.512674856e+01 +2.512674856e+01 +1.235674856e+01 +1.235674856e+01 +1.7378e+00 +1.4231e+00 -2.1694e+00 +1.8816e-01 -7.7146e-01 +3.3238e+00 +4.6407e+00 -4.7332e-01 +1.8388e+00 -1.4376e+00 +3.6676e+00 -2.5782e+00 -1.8528e+00 -3.2534e+00 +3.1568e+00 -3.7362e+00 +1.6970e+00 -2.7402e+00 +8.6308e-01 -2.5525e+00
136502 +2.491256114e+01 +2.491256114e+01 +1.214256114e+01 +1.214256114e+01 +1.6735e+00 +1.4439e+00 -2.1957e+00 +1.7486e-01 -7.8527e-01 +3.3097e+00 +4.6628e+00 -5.0950e-01 +1.8592e+00 -1.4725e+00 +3.6882e+00 -2.5690e+00 -1.8727e+00 -3.2445e+00 +3.1558e+00 -3.7338e+00 +1.6981e+00 -2.7403e+00 +8.9289e-01 -2.5410e+00
136806 +2.418028176e+01 +2.418028176e+01 +1.141028176e+01 +1.141028176e+01 +1.7015e+00 +1.4959e+00 -2.1784e+00 +1.9278e-01 -7.8085e-01 +3.3075e+00 +4.6800e+00 -5.2122e-01 +1.8425e+00 -1.4626e+00 +3.7087e+00 -2.5756e+00 -1.8623e+00 -3.2423e+00 +3.1573e+00 -3.7445e+00 +1.7022e+00 -2.7440e+00 +8.7933e-01 -2.5494e+00
138494 +2.385713683e+01 +2.385713683e+01 +1.108713683e+01 +1.108713683e+01 +1.7318e+00 +1.4637e+00 -2.1707e+00 +1.7696e-01 -7.7317e-01 +3.3198e+00 +4.6769e+00 -5.4150e-01 +1.8480e+00 -1.4392e+00 +3.6894e+00 -2.5735e+00 -1.8646e+00 -3.2440e+00 +3.1571e+00 -3.7395e+00 +1.6993e+00 -2.7410e+00 +8.6577e-01 -2.5571e+00
139981 +2.340608024e+01 +2.340608024e+01 +1.063608024e+01 +1.063608024e+01 +1.7205e+00 +1.4708e+00 -2.1954e+00 +1.6845e-01 -7.7951e-01 +3.3339e+00 +4.6593e+00 -5.2727e-01 +1.8487e+00 -1.4740e+00 +3.6770e+00 -2.5688e+00 -1.8693e+00 -3.2528e+00 +3.1568e+00 -3.7540e+00 +1.6903e+00 -2.7424e+00 +8.7609e-01 -2.5487e+00
147192 +2.290607933e+01 +2.290607933e+01 +1.013607933e+01 +1.013607933e+01 +1.7095e+00 +1.4694e+00 -2.1767e+00 +1.8901e-01 -7.7927e-01 +3.3183e+00 +4.6540e+00 -5.3853e-01 +1.8404e+00 -1.4727e+00 +3.6811e+00 -2.5707e+00 -1.8623e+00 -3.2488e+00 +3.1602e+00 -3.7477e+00 +1.6921e+00 -2.7429e+00 +8.7450e-01 -2.5523e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.951513864e+02 +9.951513864e+02 -4.848613602e+00 -4.848613602e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +9.444268339e+02 +9.444268339e+02 -5.557316611e+01 -5.557316611e+01 -2.2846e+00 -7.1075e-01 -2.5154e+00 -4.2858e-01 -3.7514e-01 -6.6044e-02 +1.0507e+00 -1.6072e+00 +1.4460e+00 +2.4289e+00 +1.2995e+00 +1.4021e+00 -1.5372e+00 -7.1415e-02 -1.1388e+00 +4.9163e-01 -3.5707e+00 +1.5126e+00 -1.8052e+00 -1.2350e+00
5 +6.522073924e+02 +6.522073924e+02 -3.477926076e+02 -3.477926076e+02 -2.3515e+00 -7.5522e-01 +7.6926e-01 +1.4133e+00 +8.0125e-01 -3.0335e-01 +1.4671e+00 -4.2346e-02 -1.0324e+00 +6.5182e-01 +2.6932e-01 +1.0618e+00 +6.6611e-01 -3.3895e-01 -1.7632e+00 +1.2474e+00 -1.1456e+00 +1.3158e+00 -1.6571e+00 -8.6543e-01
14 +5.545694776e+02 +5.545694776e+02 -4.454305224e+02 -4.454305224e+02 -3.1381e+00 -8.9217e-01 +6.1985e-01 +2.6176e+00 +4.0584e-01 +5.8489e-01 +9.9664e-01 +5.0504e-01 -8.8599e-01 -5.2869e-01 -1.3578e+00 +8.1487e-02 +2.3862e+00 -4.3856e-01 -1.3231e+00 +2.6398e+00 -1.2653e-01 +1.9126e+00 -7.1758e-01 -1.5622e+00
39 +5.356686851e+02 +5.356686851e+02 -4.643313149e+02 -4.643313149e+02 -2.9617e+00 +1.9392e+00 +9.9208e-02 +2.0244e+00 +2.8104e-02 +1.2735e+00 +5.5215e-01 -8.6640e-01 -1.6273e+00 -8.4038e-01 -1.4271e+00 +5.6967e-01 +3.6292e+00 -3.0496e+00 -2.1877e+00 +2.1354e+00 -1.9433e+00 +2.9814e+00 -9.5808e-01 -1.5465e+00
62 +4.990660674e+02 +4.990660674e+02 -5.009339326e+02 -5.009339326e+02 -1.9536e+00 +2.8847e+00 -2.6947e+00 +2.9151e+00 +3.1248e-01 +2.3915e+00 -1.3239e-01 +1.6365e+00 -2.1243e+00 -2.1527e+00 +1.3082e+00 +6.9572e-01 +1.0220e+00 -3.3492e+00 -3.4723e+00 +2.3814e+00 -1.6290e+00 +1.0743e+00 +1.1679e+00 -3.3301e+00
77 +4.875563928e+02 +4.875563928e+02 -5.124436072e+02 -5.124436072e+02 -2.8622e+00 +3.3685e+00 -1.2672e+00 +2.3102e+00 +1.4430e-01 +2.6707e+00 -1.0456e+00 +1.9171e+00 -2.4581e+00 -2.5028e+00 +2.3114e+00 +2.2530e+00 +1.7385e+00 -4.1212e+00 -3.5747e+00 +2.5943e+00 -5.9496e-01 +1.5966e+00 +2.3811e-01 -3.5579e+00
